Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1162143,-,-,-,42.45,-76.5,-5,148,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (285-385nm),
2019,7,9,11,30,193,789,925,149,860,947,0,12.9,21.88,0,0.14,0,1.8,304,38.730000000000004,28.3,994,56.6523,44.6043,N/A
2019,7,9,12,30,156,852,954,156,852,954,0,13.3,20.51,0,0.14,0,1.8,291,38.76,28.700000000000003,994,58.5045,46.0663,N/A
2019,7,9,13,30,163,824,904,163,824,904,0,13.600000000000001,25.97,0,0.14,0,1.8,284,38.69,29.1,993,55.1167,43.3833,N/A
2019,7,9,14,30,163,785,805,163,785,805,0,14.200000000000001,35.160000000000004,0,0.14,0.1,1.8,273,38.72,29.700000000000003,993,48.3914,38.0557,N/A
2019,7,9,15,30,159,720,662,159,720,662,0,14.5,45.730000000000004,0,0.14,0.1,1.9000000000000001,259,37.18,30.8,993,38.7929,30.4536,N/A
2019,7,9,16,30,153,598,481,147,624,489,0,15.100000000000001,56.75,0,0.14,0.1,1.9000000000000001,256,39.31,30.5,993,26.9907,21.1149,N/A
2019,7,9,17,30,124,450,295,122,480,304,0,14.200000000000001,67.73,0,0.14,0.2,1.9000000000000001,257,43.27,27.8,993,15.4012,11.9576,N/A
2019,7,9,18,30,73,115,96,73,281,130,3,17.400000000000002,78.37,100,0.14,0.30000000000000004,1.9000000000000001,254,58.95,26,993,4.5868,3.5034,N/A
2019,7,9,19,30,10,26,11,10,35,11,0,15.3,88.21000000000001,32,0.14,0.6000000000000001,2,237,58.54,23.900000000000002,994,0.0000,0.0000,N/A
2019,7,9,20,30,0,0,0,0,0,0,7,14.5,97.61,0,0.14,0.6000000000000001,2.1,211,58.69,23,994,0.0000,0.0000,N/A
2019,7,9,21,30,0,0,0,0,0,0,7,14.8,105.34,0,0.14,0.8,2.2,190,65.66,21.5,994,0.0000,0.0000,N/A
2019,7,9,22,30,0,0,0,0,0,0,7,15.4,111.18,0,0.14,0.7000000000000001,2.3000000000000003,187,76.39,19.700000000000003,994,0.0000,0.0000,N/A
2019,7,9,23,30,0,0,0,0,0,0,7,15.8,114.57000000000001,0,0.14,0.5,2.4000000000000004,191,83.26,18.7,993,0.0000,0.0000,N/A
2019,7,10,0,30,0,0,0,0,0,0,7,16,115.13,0,0.14,0.30000000000000004,2.4000000000000004,193,85.78,18.400000000000002,993,0.0000,0.0000,N/A
2019,7,10,1,30,0,0,0,0,0,0,7,16.3,112.78,0,0.14,0.30000000000000004,2.5,193,87.85000000000001,18.3,993,0.0000,0.0000,N/A
2019,7,10,2,30,0,0,0,0,0,0,3,16.5,107.81,0,0.14,0.2,2.6,190,90.52,18.1,993,0.0000,0.0000,N/A
2019,7,10,3,30,0,0,0,0,0,0,3,16.8,100.74000000000001,0,0.14,0.2,2.6,185,92.55,18,993,0.0000,0.0000,N/A
2019,7,10,4,30,0,0,0,0,0,0,0,17.1,92.10000000000001,0,0.14,0.1,2.6,185,90.75,18.6,994,0.0000,0.0000,N/A
2019,7,10,5,30,51,127,68,53,142,72,0,17.7,82.25,14,0.14,0.1,2.6,183,85.36,20.200000000000003,994,0.0000,0.0000,N/A
2019,7,10,6,30,118,359,230,118,359,230,0,18.2,71.83,0,0.14,0.1,2.6,190,76.22,22.6,994,11.5792,8.9447,N/A
2019,7,10,7,30,157,520,409,157,520,409,0,18.900000000000002,60.95,0,0.14,0.1,2.7,214,67.5,25.400000000000002,993,22.4205,17.5015,N/A
2019,7,10,8,30,181,620,580,181,620,580,0,19,49.910000000000004,0,0.14,0.1,2.8000000000000003,232,59.44,27.6,993,33.5179,26.2849,N/A
2019,7,10,9,30,179,715,734,179,715,734,0,19,39.11,0,0.14,0.1,3,236,55.09,28.900000000000002,993,43.7648,34.3985,N/A
2019,7,10,10,30,159,797,854,159,797,854,0,19,29.240000000000002,0,0.14,0.1,3.2,238,52.410000000000004,29.8,992,51.8424,40.7951,N/A
2019,7,10,11,30,157,819,916,157,819,916,0,19.1,22.01,0,0.14,0.1,3.4000000000000004,234,50.83,30.400000000000002,992,56.0938,44.1643,N/A
2019,7,10,12,30,153,825,925,153,825,925,0,19.3,20.62,0,0.14,0.1,3.6,224,50.28,30.8,991,56.7204,44.6612,N/A
2019,7,10,13,30,147,817,881,147,817,881,0,19.6,26.060000000000002,0,0.14,0.1,3.8000000000000003,212,51.25,30.8,991,53.7084,42.2746,N/A
2019,7,10,14,30,137,796,787,137,796,787,0,20.1,35.22,0,0.14,0.1,4,203,54.31,30.3,991,47.3040,37.2002,N/A
2019,7,10,15,30,124,757,652,124,757,652,0,20.6,45.79,0,0.14,0.1,4.1000000000000005,197,59.01,29.5,991,38.2000,29.9877,N/A
2019,7,10,16,30,117,661,479,108,694,488,0,21.400000000000002,56.800000000000004,0,0.14,0.1,4.2,190,65.01,28.6,990,26.8717,21.0213,N/A
2019,7,10,17,30,87,582,307,85,594,310,0,22.1,67.79,0,0.14,0.1,4.2,182,72.01,27.6,990,16.0197,12.4370,N/A
2019,7,10,18,30,59,375,134,57,410,139,0,22.8,78.43,14,0.14,0.1,4.2,178,78.43,26.900000000000002,990,6.4010,4.8886,N/A
2019,7,10,19,30,13,75,15,13,75,15,0,22.5,88.27,0,0.13,0.1,4.3,179,88.38,24.5,990,0.0000,0.0000,N/A
2019,7,10,20,30,0,0,0,0,0,0,0,22.200000000000003,97.69,0,0.13,0.2,4.3,182,89.57000000000001,24,990,0.0000,0.0000,N/A
2019,7,10,21,30,0,0,0,0,0,0,3,22.1,105.44,0,0.13,0.2,4.4,184,91.2,23.6,990,0.0000,0.0000,N/A
2019,7,10,22,30,0,0,0,0,0,0,0,22,111.29,0,0.13,0.2,4.6000000000000005,183,92.98,23.200000000000003,990,0.0000,0.0000,N/A
2019,7,10,23,30,0,0,0,0,0,0,0,22,114.7,0,0.13,0.1,4.800000000000001,177,94.44,22.900000000000002,990,0.0000,0.0000,N/A
2019,7,11,0,30,0,0,0,0,0,0,7,21.900000000000002,115.26,0,0.13,0.1,5,171,95.62,22.6,989,0.0000,0.0000,N/A
2019,7,11,1,30,0,0,0,0,0,0,8,21.700000000000003,112.91,0,0.13,0.1,5.1000000000000005,170,96.09,22.400000000000002,989,0.0000,0.0000,N/A
2019,7,11,2,30,0,0,0,0,0,0,8,21.6,107.94,0,0.13,0.1,5.1000000000000005,170,96.34,22.200000000000003,989,0.0000,0.0000,N/A
2019,7,11,3,30,0,0,0,0,0,0,8,21.400000000000002,100.86,0,0.13,0.1,5.1000000000000005,170,96.42,22,989,0.0000,0.0000,N/A
2019,7,11,4,30,0,0,0,0,0,0,4,21.200000000000003,92.22,0,0.13,0.1,5,169,95.26,22,989,0.0000,0.0000,N/A
2019,7,11,5,30,41,27,45,51,159,72,4,21.1,82.36,100,0.13,0.1,5,170,92.97,22.3,989,0.0000,0.0000,N/A
2019,7,11,6,30,108,117,144,107,380,225,7,21.200000000000003,71.94,0,0.13,0.1,4.9,176,89.65,23,988,7.2422,5.5935,N/A
2019,7,11,7,30,170,353,341,142,533,400,7,21.5,61.050000000000004,0,0.13,0.1,4.800000000000001,180,84.37,24.3,988,18.6814,14.5819,N/A
2019,7,11,8,30,188,19,200,163,635,571,4,21.700000000000003,50.01,0,0.13,0.1,4.7,185,78.3,25.8,988,11.5536,9.0602,N/A
2019,7,11,9,30,269,28,291,178,694,716,4,21.8,39.21,0,0.13,0.1,4.800000000000001,195,73.23,27,987,17.3470,13.6343,N/A
2019,7,11,10,30,321,31,348,192,724,823,8,21.8,29.36,0,0.13,0.1,4.800000000000001,204,71.19,27.5,987,21.1218,16.6207,N/A
2019,7,11,11,30,347,29,374,194,747,886,8,21.900000000000002,22.14,0,0.13,0.1,4.9,206,71.60000000000001,27.5,986,22.9000,18.0297,N/A
2019,7,11,12,30,433,73,501,189,759,899,8,22.200000000000003,20.75,0,0.13,0.1,4.9,202,73.09,27.400000000000002,986,30.7173,24.1864,N/A
2019,7,11,13,30,242,14,255,179,758,859,6,22.400000000000002,26.150000000000002,0,0.13,0.1,4.800000000000001,198,75.03,27.200000000000003,985,15.5438,12.2347,N/A
2019,7,11,14,30,343,75,404,162,745,770,8,22.700000000000003,35.29,0,0.13,0.1,4.800000000000001,199,78.14,26.8,985,24.2799,19.0937,N/A
2019,7,11,15,30,299,73,350,145,707,638,6,22.900000000000002,45.84,0,0.13,0.1,4.7,203,81.74,26.3,985,20.5030,16.0951,N/A
2019,7,11,16,30,231,106,289,126,641,477,7,23,56.85,0,0.13,0.1,4.6000000000000005,206,85.26,25.700000000000003,984,16.2087,12.6795,N/A
2019,7,11,17,30,142,112,184,98,540,302,7,23,67.84,0,0.13,0.1,4.5,206,88.5,25,984,9.5974,7.4506,N/A
2019,7,11,18,30,36,0,36,63,358,134,7,22.900000000000002,78.5,100,0.13,0.1,4.5,205,90.58,24.5,984,1.7192,1.3129,N/A
2019,7,11,19,30,5,0,5,11,54,13,7,22.5,88.34,57,0.13,0.1,4.4,199,96.06,23.200000000000003,984,0.0000,0.0000,N/A
2019,7,11,20,30,0,0,0,0,0,0,7,22.3,97.78,0,0.13,0.1,4.4,199,97.55,22.700000000000003,984,0.0000,0.0000,N/A
2019,7,11,21,30,0,0,0,0,0,0,8,22,105.54,0,0.13,0.1,4.4,208,98.49000000000001,22.3,984,0.0000,0.0000,N/A
2019,7,11,22,30,0,0,0,0,0,0,3,21.8,111.4,0,0.13,0.1,4.3,225,98.71000000000001,22,984,0.0000,0.0000,N/A
2019,7,11,23,30,0,0,0,0,0,0,3,21.5,114.82000000000001,0,0.13,0.1,4.1000000000000005,248,98.64,21.700000000000003,984,0.0000,0.0000,N/A
2019,7,12,0,30,0,0,0,0,0,0,3,21,115.4,0,0.13,0.1,3.8000000000000003,276,98.87,21.200000000000003,984,0.0000,0.0000,N/A
2019,7,12,1,30,0,0,0,0,0,0,3,20.400000000000002,113.05,0,0.13,0.1,3.5,297,98.54,20.6,984,0.0000,0.0000,N/A
2019,7,12,2,30,0,0,0,0,0,0,3,19.400000000000002,108.08,0,0.13,0.1,3.1,306,98.42,19.700000000000003,984,0.0000,0.0000,N/A
2019,7,12,3,30,0,0,0,0,0,0,0,18.5,100.99000000000001,0,0.13,0.1,2.9000000000000004,299,98.45,18.7,984,0.0000,0.0000,N/A
2019,7,12,4,30,0,0,0,0,0,0,0,17.6,92.34,0,0.13,0.1,2.7,286,95.12,18.400000000000002,985,0.0000,0.0000,N/A
2019,7,12,5,30,41,309,81,41,329,84,0,17.3,82.47,7,0.13,0.1,2.6,283,90.58,18.900000000000002,985,0.0000,0.0000,N/A
2019,7,12,6,30,75,530,238,70,578,248,0,16.7,72.05,0,0.13,0.1,2.7,287,81.06,20,985,11.9575,9.2339,N/A
2019,7,12,7,30,150,73,185,93,699,430,3,16.1,61.160000000000004,0,0.13,0.1,2.8000000000000003,291,71.95,21.400000000000002,985,10.1282,7.9051,N/A
2019,7,12,8,30,159,8,164,112,766,603,3,15.8,50.120000000000005,0,0.13,0.1,2.9000000000000004,296,64.42,22.900000000000002,985,9.4702,7.4261,N/A
2019,7,12,9,30,245,17,258,127,804,749,3,15.8,39.33,0,0.13,0.1,3,302,59.7,24.1,985,15.3756,12.0846,N/A
2019,7,12,10,30,96,0,96,141,824,858,3,15.9,29.490000000000002,0,0.13,0.1,3.1,309,57.14,25,986,5.8256,4.5841,N/A
2019,7,12,11,30,136,3,139,148,834,920,3,16.2,22.28,0,0.13,0.1,3.2,315,55.63,25.700000000000003,986,8.5098,6.6999,N/A
2019,7,12,12,30,299,19,317,157,824,927,3,16.400000000000002,20.88,0,0.13,0.2,3.2,320,54.89,26.200000000000003,986,19.4335,15.3016,N/A
2019,7,12,13,30,429,106,524,165,797,880,3,16.6,26.25,0,0.13,0.2,3.2,324,55.32,26.3,986,31.9371,25.1378,N/A
2019,7,12,14,30,269,26,290,161,766,786,3,16.900000000000002,35.36,0,0.13,0.2,3.1,327,56.46,26.200000000000003,986,17.4263,13.7039,N/A
2019,7,12,15,30,117,2,118,151,717,650,3,17.1,45.910000000000004,0,0.13,0.1,3.1,329,58.96,25.700000000000003,986,6.9110,5.4251,N/A
2019,7,12,16,30,187,62,221,133,645,485,3,17.3,56.910000000000004,0,0.13,0.1,3,330,62.89,24.900000000000002,986,12.3911,9.6929,N/A
2019,7,12,17,30,108,527,306,108,527,306,0,17.8,67.91,0,0.13,0.1,2.9000000000000004,332,69.43,23.700000000000003,987,15.9516,12.3825,N/A
2019,7,12,18,30,60,167,93,69,328,134,3,18.5,78.56,57,0.13,0.1,2.8000000000000003,333,75.89,23,987,4.4405,3.3906,N/A
2019,7,12,19,30,7,4,7,11,42,12,3,18.400000000000002,88.41,46,0.13,0.2,2.7,330,89.04,20.3,988,0.0000,0.0000,N/A
2019,7,12,20,30,0,0,0,0,0,0,3,18,97.87,0,0.13,0.2,2.6,312,91.55,19.400000000000002,988,0.0000,0.0000,N/A
2019,7,12,21,30,0,0,0,0,0,0,0,17.7,105.65,0,0.13,0.30000000000000004,2.6,289,93.81,18.7,989,0.0000,0.0000,N/A
2019,7,12,22,30,0,0,0,0,0,0,0,17.400000000000002,111.52,0,0.13,0.2,2.6,277,96.88,17.900000000000002,989,0.0000,0.0000,N/A
2019,7,12,23,30,0,0,0,0,0,0,0,17.2,114.96000000000001,0,0.13,0.2,2.7,270,98.72,17.400000000000002,989,0.0000,0.0000,N/A
2019,7,13,0,30,0,0,0,0,0,0,3,17.1,115.54,0,0.13,0.1,2.9000000000000004,266,99.93,17.1,989,0.0000,0.0000,N/A
2019,7,13,1,30,0,0,0,0,0,0,3,16.8,113.19,0,0.13,0.1,3,266,100,16.8,989,0.0000,0.0000,N/A
2019,7,13,2,30,0,0,0,0,0,0,3,16.5,108.22,0,0.13,0.1,3.2,267,100,16.5,989,0.0000,0.0000,N/A
2019,7,13,3,30,0,0,0,0,0,0,0,16.3,101.12,0,0.13,0.1,3.2,265,100,16.3,990,0.0000,0.0000,N/A
2019,7,13,4,30,0,0,0,0,0,0,0,16.2,92.46000000000001,0,0.13,0.1,3.1,258,95.68,16.900000000000002,990,0.0000,0.0000,N/A
2019,7,13,5,30,40,329,82,40,329,82,0,16.400000000000002,82.59,0,0.13,0.1,3,257,86.29,18.7,991,0.0000,0.0000,N/A
2019,7,13,6,30,65,599,249,65,599,249,0,16,72.16,0,0.13,0.1,2.8000000000000003,268,74.62,20.700000000000003,991,12.4973,9.6492,N/A
2019,7,13,7,30,79,740,435,79,740,435,0,14.8,61.27,0,0.13,0.1,2.8000000000000003,269,61.57,22.6,991,23.7986,18.5737,N/A
2019,7,13,8,30,116,721,577,88,817,611,0,14,50.230000000000004,0,0.13,0.1,2.9000000000000004,253,52.93,24.200000000000003,990,33.3052,26.1158,N/A
2019,7,13,9,30,133,771,728,95,863,761,0,13.700000000000001,39.44,0,0.13,0.1,3,245,47.37,25.700000000000003,990,43.3745,34.0900,N/A
2019,7,13,10,30,100,888,872,100,888,872,0,13.8,29.61,0,0.13,0.1,3.1,255,44.19,27,990,52.9067,41.6312,N/A
2019,7,13,11,30,104,899,935,104,899,935,0,14.100000000000001,22.43,0,0.13,0.1,3.1,256,42.42,28.1,990,57.2331,45.0602,N/A
2019,7,13,12,30,101,906,947,101,906,947,0,14.700000000000001,21.02,0,0.13,0.1,3.1,247,41.93,28.900000000000002,989,58.0478,45.7053,N/A
2019,7,13,13,30,96,902,904,96,902,904,0,15.4,26.35,0,0.13,0.1,3.1,245,42.58,29.400000000000002,989,55.0908,43.3617,N/A
2019,7,13,14,30,90,882,809,90,882,809,0,16.1,35.44,0,0.13,0.1,3.2,249,45.26,29.1,989,48.6060,38.2231,N/A
2019,7,13,15,30,83,847,672,83,847,672,0,16.900000000000002,45.980000000000004,0,0.13,0.1,3.3000000000000003,252,49.39,28.5,988,39.3490,30.8884,N/A
2019,7,13,16,30,77,782,503,77,782,503,0,17.900000000000002,56.980000000000004,0,0.13,0.1,3.4000000000000004,253,55.53,27.6,988,28.1924,22.0527,N/A
2019,7,13,17,30,68,665,317,68,665,317,0,18.900000000000002,67.98,0,0.13,0.2,3.6,251,64.06,26.200000000000003,989,16.5153,12.8192,N/A
2019,7,13,18,30,52,406,132,49,464,140,0,19.6,78.64,14,0.13,0.2,3.8000000000000003,249,70.25,25.400000000000002,989,6.3009,4.8105,N/A
2019,7,13,19,30,8,12,8,11,75,13,8,19.400000000000002,88.49,57,0.12,0.2,4,241,79.91,23.1,989,0.0000,0.0000,N/A
2019,7,13,20,30,0,0,0,0,0,0,7,19.400000000000002,97.97,0,0.12,0.2,4.2,238,82.3,22.6,989,0.0000,0.0000,N/A
2019,7,13,21,30,0,0,0,0,0,0,7,19.5,105.76,0,0.12,0.2,4.2,244,83.97,22.3,989,0.0000,0.0000,N/A
2019,7,13,22,30,0,0,0,0,0,0,7,19.6,111.65,0,0.12,0.2,4.2,257,85.51,22.1,989,0.0000,0.0000,N/A
2019,7,13,23,30,0,0,0,0,0,0,0,19.700000000000003,115.10000000000001,0,0.12,0.2,4.1000000000000005,268,88.01,21.8,989,0.0000,0.0000,N/A
2019,7,14,0,30,0,0,0,0,0,0,7,19.8,115.69,0,0.12,0.1,3.9000000000000004,271,90.82000000000001,21.400000000000002,989,0.0000,0.0000,N/A
2019,7,14,1,30,0,0,0,0,0,0,4,19.900000000000002,113.34,0,0.12,0.1,3.6,272,94.49,20.8,989,0.0000,0.0000,N/A
2019,7,14,2,30,0,0,0,0,0,0,0,19.8,108.36,0,0.12,0.1,3.3000000000000003,276,97.05,20.3,990,0.0000,0.0000,N/A
2019,7,14,3,30,0,0,0,0,0,0,3,19.6,101.26,0,0.12,0.1,3,281,97.77,20,990,0.0000,0.0000,N/A
2019,7,14,4,30,0,0,0,0,0,0,0,19.400000000000002,92.59,0,0.12,0.1,2.8000000000000003,285,95.45,20.1,990,0.0000,0.0000,N/A
2019,7,14,5,30,40,296,78,40,296,78,0,19,82.71000000000001,0,0.12,0.1,2.5,290,90.64,20.6,991,0.0000,0.0000,N/A
2019,7,14,6,30,73,564,245,73,564,245,0,18.2,72.28,0,0.12,0.1,2.2,297,80.31,21.700000000000003,991,12.2828,9.4819,N/A
2019,7,14,7,30,93,710,433,93,710,433,0,16.8,61.38,0,0.12,0.1,2,303,68.01,23,991,23.6729,18.4743,N/A
2019,7,14,8,30,107,790,611,107,790,611,0,16,50.34,0,0.12,0.1,2,308,59.88,24.3,992,35.2533,27.6425,N/A
2019,7,14,9,30,113,844,764,113,844,764,0,15.5,39.56,0,0.12,0.1,2.1,313,54.42,25.400000000000002,992,45.5069,35.7653,N/A
2019,7,14,10,30,113,882,879,113,882,879,0,15.4,29.740000000000002,0,0.12,0.1,2.2,319,51.11,26.3,992,53.3212,41.9569,N/A
2019,7,14,11,30,118,891,941,118,891,941,0,15.700000000000001,22.580000000000002,0,0.12,0.1,2.3000000000000003,324,50.120000000000005,27,992,57.5916,45.3419,N/A
2019,7,14,12,30,172,801,919,122,888,950,0,16.1,21.16,0,0.12,0.2,2.4000000000000004,326,50.4,27.3,992,56.3240,44.3477,N/A
2019,7,14,13,30,370,428,753,123,875,906,7,16.2,26.46,0,0.12,0.2,2.4000000000000004,328,50.89,27.3,992,45.8823,36.1135,N/A
2019,7,14,14,30,336,309,587,119,850,811,3,16.2,35.52,0,0.12,0.2,2.3000000000000003,329,51.75,27,992,35.2625,27.7296,N/A
2019,7,14,15,30,165,646,613,108,815,674,0,16.1,46.050000000000004,0,0.12,0.2,2.2,330,53.26,26.400000000000002,992,35.8865,28.1699,N/A
2019,7,14,16,30,92,763,507,92,763,507,0,16.1,57.050000000000004,0,0.12,0.1,2.2,329,56.21,25.5,992,28.4065,22.2194,N/A
2019,7,14,17,30,78,639,317,73,671,324,0,16.400000000000002,68.05,0,0.12,0.1,2.1,328,62.04,24.1,993,16.5057,12.8107,N/A
2019,7,14,18,30,56,397,134,49,486,144,0,16.8,78.72,43,0.12,0.1,2.1,327,67.16,23.200000000000003,993,6.3949,4.8816,N/A
2019,7,14,19,30,11,53,12,12,100,14,7,16.7,88.57000000000001,57,0.12,0.2,2,324,82.69,19.700000000000003,994,0.0000,0.0000,N/A
2019,7,14,20,30,0,0,0,0,0,0,0,16.3,98.08,0,0.12,0.2,1.9000000000000001,317,86.95,18.5,994,0.0000,0.0000,N/A
2019,7,14,21,30,0,0,0,0,0,0,0,16.1,105.88,0,0.12,0.30000000000000004,1.9000000000000001,307,90.65,17.6,994,0.0000,0.0000,N/A
2019,7,14,22,30,0,0,0,0,0,0,0,15.9,111.79,0,0.12,0.4,1.8,304,93.12,17,994,0.0000,0.0000,N/A
2019,7,14,23,30,0,0,0,0,0,0,0,15.700000000000001,115.25,0,0.12,0.4,1.8,306,94.79,16.5,994,0.0000,0.0000,N/A
2019,7,15,0,30,0,0,0,0,0,0,7,15.600000000000001,115.84,0,0.12,0.30000000000000004,1.8,307,97.60000000000001,16,994,0.0000,0.0000,N/A
2019,7,15,1,30,0,0,0,0,0,0,7,15.600000000000001,113.5,0,0.12,0.30000000000000004,1.8,304,100,15.600000000000001,994,0.0000,0.0000,N/A
2019,7,15,2,30,0,0,0,0,0,0,0,15.200000000000001,108.51,0,0.12,0.30000000000000004,1.9000000000000001,300,100,15.200000000000001,994,0.0000,0.0000,N/A
2019,7,15,3,30,0,0,0,0,0,0,0,15,101.4,0,0.12,0.30000000000000004,1.9000000000000001,295,100,15,994,0.0000,0.0000,N/A
2019,7,15,4,30,0,0,0,0,0,0,0,15.4,92.72,0,0.12,0.2,1.9000000000000001,284,97.16,15.9,995,0.0000,0.0000,N/A
2019,7,15,5,30,39,347,82,39,347,82,0,16,82.83,0,0.12,0.1,2,273,88,18,995,0.0000,0.0000,N/A
2019,7,15,6,30,66,605,249,66,605,249,0,16.1,72.39,0,0.12,0,2.1,294,76.12,20.400000000000002,996,12.4706,9.6253,N/A
2019,7,15,7,30,82,741,436,82,741,436,0,15.5,61.49,0,0.12,0,2.2,322,64.15,22.6,996,23.8205,18.5882,N/A
2019,7,15,8,30,93,819,614,93,819,614,0,15.3,50.46,0,0.12,0.1,2.3000000000000003,326,57.29,24.3,995,35.4105,27.7648,N/A
2019,7,15,9,30,96,873,768,96,873,768,0,15.4,39.68,0,0.12,0.1,2.4000000000000004,323,52.870000000000005,25.700000000000003,995,45.7325,35.9419,N/A
2019,7,15,10,30,95,906,881,95,906,881,0,15.4,29.88,0,0.12,0.1,2.5,322,49.69,26.8,995,53.4315,42.0431,N/A
2019,7,15,11,30,100,915,944,100,915,944,0,15.3,22.73,0,0.12,0.1,2.5,323,47.14,27.6,994,57.7663,45.4790,N/A
2019,7,15,12,30,101,914,953,101,914,953,0,15.200000000000001,21.31,0,0.12,0.1,2.6,325,45.06,28.200000000000003,994,58.3995,45.9815,N/A
2019,7,15,13,30,324,484,757,104,897,906,7,15.100000000000001,26.580000000000002,0,0.12,0.1,2.7,322,43.78,28.6,994,46.1191,36.2995,N/A
2019,7,15,14,30,339,374,643,108,859,806,7,15.100000000000001,35.62,0,0.12,0.1,2.8000000000000003,317,43.82,28.6,993,38.6191,30.3688,N/A
2019,7,15,15,30,198,572,594,106,806,665,7,15.4,46.13,0,0.12,0.1,2.9000000000000004,318,44.9,28.5,993,34.7657,27.2896,N/A
2019,7,15,16,30,161,516,441,95,738,496,7,15.700000000000001,57.13,0,0.12,0.1,3,323,47.21,28,993,24.6985,19.3184,N/A
2019,7,15,17,30,107,458,278,76,635,313,7,15.5,68.13,0,0.12,0.1,3,315,51.480000000000004,26.3,993,14.4653,11.2261,N/A
2019,7,15,18,30,55,366,126,51,444,137,7,17.6,78.81,71,0.12,0.2,3,304,63.370000000000005,25,993,6.0116,4.5884,N/A
2019,7,15,19,30,11,77,13,11,77,13,0,16.5,88.66,0,0.12,0.4,3,305,71.62,21.900000000000002,994,0.0000,0.0000,N/A
2019,7,15,20,30,0,0,0,0,0,0,0,16.2,98.19,0,0.12,0.30000000000000004,3,337,73.2,21.200000000000003,994,0.0000,0.0000,N/A
2019,7,15,21,30,0,0,0,0,0,0,7,16.3,106,0,0.12,0.30000000000000004,3,216,74.39,21,994,0.0000,0.0000,N/A
2019,7,15,22,30,0,0,0,0,0,0,7,16.1,111.93,0,0.12,0.30000000000000004,3.2,119,74.89,20.700000000000003,994,0.0000,0.0000,N/A
2019,7,15,23,30,0,0,0,0,0,0,0,16.2,115.4,0,0.12,0.4,3.3000000000000003,174,78.59,20,994,0.0000,0.0000,N/A
2019,7,16,0,30,0,0,0,0,0,0,0,16.400000000000002,116,0,0.12,0.4,3.6,190,84.38,19.1,993,0.0000,0.0000,N/A
2019,7,16,1,30,0,0,0,0,0,0,4,16.400000000000002,113.66,0,0.12,0.30000000000000004,3.8000000000000003,193,87.84,18.5,993,0.0000,0.0000,N/A
2019,7,16,2,30,0,0,0,0,0,0,4,16.5,108.66,0,0.12,0.2,4.1000000000000005,187,88.23,18.5,993,0.0000,0.0000,N/A
2019,7,16,3,30,0,0,0,0,0,0,4,16.8,101.54,0,0.12,0.1,4.4,183,87.57000000000001,18.900000000000002,993,0.0000,0.0000,N/A
2019,7,16,4,30,0,0,0,0,0,0,3,17,92.85000000000001,0,0.12,0.1,4.6000000000000005,187,85.69,19.5,993,0.0000,0.0000,N/A
2019,7,16,5,30,33,1,33,45,194,69,3,17.2,82.95,100,0.12,0.1,4.7,192,81.41,20.5,993,0.0000,0.0000,N/A
2019,7,16,6,30,98,90,125,88,453,224,3,17.400000000000002,72.51,0,0.12,0.1,4.6000000000000005,197,73.82000000000001,22.3,993,6.2533,4.8257,N/A
2019,7,16,7,30,188,66,219,107,629,406,4,17.7,61.61,0,0.12,0.1,4.5,207,64.33,24.900000000000002,993,11.9558,9.3290,N/A
2019,7,16,8,30,219,403,475,113,738,582,4,18.3,50.57,0,0.12,0.1,4.4,222,57.7,27.400000000000002,993,27.3828,21.4697,N/A
2019,7,16,9,30,122,794,732,122,794,732,0,19.5,39.800000000000004,0,0.12,0.1,4.4,233,55.52,29.3,993,43.5766,34.2470,N/A
2019,7,16,10,30,137,807,836,130,821,841,0,20.3,30.02,0,0.12,0.1,4.5,236,54.68,30.5,992,50.6917,39.8868,N/A
2019,7,16,11,30,134,835,903,134,835,903,0,20.8,22.89,0,0.12,0.1,4.7,234,54.29,31.1,992,55.2482,43.4961,N/A
