title,Wind Speed,Gust Speed,Wind Direction,MRT,Temp,RH,Solar Radiation,DewPt,hour,day,month,DHR,DNI
2019-11-01 22:00:00-05:00,0.6660896,1.5013093333333334,175.51666666666665,4.293611111166666,4.3760185185,66.48333333333333,0.6,-1.2962962963333333,22,1,11,0.6,0.0
2019-11-01 23:00:00-05:00,0.3308096,0.9492149333333334,146.43333333333334,4.2719444445,4.293703703666667,65.93333333333332,0.6,-1.5,23,1,11,0.6,0.0
2019-11-02 00:00:00-05:00,0.22053973333333332,0.8374549333333334,91.73333333333333,4.276296296333333,4.2589814815,66.68333333333334,0.6,-1.3703703704999999,0,2,11,0.6,0.0
2019-11-02 01:00:00-05:00,0.38743466666666665,1.5594245333333336,150.88333333333333,4.102129629666667,4.0629629629999995,67.25,0.6,-1.4814814815000001,1,2,11,0.582,0.15868240827643296
2019-11-02 02:00:00-05:00,0.4440597333333333,1.7248293333333333,276.8666666666666,4.088888888833334,4.128333333333334,68.4,0.6,-1.1574074075,2,2,11,0.582,0.10974198075989287
2019-11-02 03:00:00-05:00,0.3308096,1.2278698666666668,134.7,3.914907407333333,3.8796296296666664,70.19999999999999,0.6,-1.0555555555,3,2,11,0.582,0.08155849292504885
2019-11-02 04:00:00-05:00,0.38743466666666665,1.3925296000000003,233.23333333333332,3.923611111,3.936666666666666,72.01666666666667,0.6,-0.6666666665000001,4,2,11,0.582,0.06437544413936495
2019-11-02 05:00:00-05:00,0.6124448,2.003484266666667,252.48333333333332,3.967222222166667,4.032685185166667,71.38333333333333,0.6,-0.6666666666666666,5,2,11,0.582,0.05345462377914731
2019-11-02 06:00:00-05:00,0.7256949333333335,2.1688890666666665,224.1,4.015370370333333,4.080185185166667,70.89999999999999,0.8166666666666668,-0.7407407406666667,6,2,11,0.7921666666666667,0.06311488771888367
2019-11-02 07:00:00-05:00,0.7256949333333335,2.1688890666666665,257.8833333333333,4.547870370333333,4.2889814815,71.0,35.63333333333333,-0.5,7,2,11,34.56433333333333,2.4834816243028377
2019-11-02 08:00:00-05:00,0.8925898666666668,2.839449066666667,262.78333333333336,10.935555554999999,5.783240740833333,65.61666666666666,239.80000000000004,-0.18518518516666668,8,2,11,198.08965176453142,90.54803358039237
2019-11-02 09:00:00-05:00,1.2830048000000003,4.120218666666666,256.7,15.590925925,7.561944444499999,55.21666666666667,427.9166666666667,-0.8611111111666666,9,2,11,151.5486318132994,579.7273756782171
2019-11-02 10:00:00-05:00,1.2830048000000003,4.3415034666666665,218.4666666666667,19.19842592666667,8.551203703833332,49.11666666666667,577.6999999999999,-1.5185185184999999,10,2,11,194.2839539931348,802.8301715569044
2019-11-02 11:00:00-05:00,1.2278698666666668,3.896698666666667,249.1833333333333,17.12620370333333,8.964259259333334,45.85,434.58333333333326,-2.0833333333333335,11,2,11,130.61429191933766,656.2878443449716
2019-11-02 12:00:00-05:00,1.2830048,4.120218666666666,259.05,14.41138889,9.193703704333332,44.550000000000004,351.05,-2.25,12,2,11,161.30450113964505,436.7445100416795
2019-11-02 13:00:00-05:00,1.3940197333333335,4.619413333333333,261.6333333333334,17.935185185,10.205,40.73333333333333,429.1666666666667,-2.5370370369999997,13,2,11,133.0761707097754,752.6312907790793
2019-11-02 14:00:00-05:00,1.560914666666667,5.0113183999999995,244.24999999999997,12.630648148,9.935555555833334,39.63333333333333,110.43333333333332,-3.1666666666666665,14,2,11,106.60265735120429,11.174011199801702
2019-11-02 15:00:00-05:00,1.4498997333333337,4.619413333333333,183.94999999999996,10.1524074075,9.657037037,38.18333333333333,50.833333333333336,-3.898148148166667,15,2,11,49.30833333333334,5.329545375566578
2019-11-02 16:00:00-05:00,1.3925296000000003,3.7283136,243.29999999999998,9.348518518499999,9.282777777666666,39.31666666666666,19.783333333333335,-3.8333333335,16,2,11,19.189833333333336,2.611873727977977
2019-11-02 17:00:00-05:00,0.8910997333333334,2.1137541333333334,249.16666666666666,8.369074074166665,8.634259259333332,42.1,0.6,-3.5277777778333337,17,2,11,0.582,0.10581573462119456
2019-11-02 18:00:00-05:00,1.1712448000000002,2.503424,243.1,7.636111111166666,7.890833333333334,44.916666666666664,0.6,-3.314814815,18,2,11,0.582,0.15169362000911202
2019-11-02 19:00:00-05:00,0.9477248000000001,2.337274133333333,243.5666666666667,7.3094444444999995,7.380740740833333,47.4,0.6,-3.0740740740000003,19,2,11,0.6,0.0
2019-11-02 20:00:00-05:00,1.2278698666666668,2.670318933333333,247.79999999999998,6.610092592666667,6.627129629666666,51.51666666666667,0.6,-2.648148148166667,20,2,11,0.6,0.0
2019-11-02 21:00:00-05:00,1.1146197333333334,2.3350389333333332,248.73333333333335,6.339907407333334,6.492037037,53.31666666666666,0.6,-2.2685185186666668,21,2,11,0.6,0.0
2019-11-02 22:00:00-05:00,0.9477248000000001,2.4475439999999997,147.35,6.496203703666667,6.5679629628333345,63.75,0.6,0.0648148148333334,22,2,11,0.6,0.0
2019-11-02 23:00:00-05:00,0.7242048000000002,1.560914666666667,195.91666666666666,4.954537037000001,5.208888888833333,76.11666666666666,0.6,1.3425925926666664,23,2,11,0.6,0.0
2019-11-03 00:00:00-05:00,0.3337898666666667,0.9492149333333334,123.89999999999999,4.232592592666667,4.674814814833333,78.93333333333334,0.6,1.3333333333333333,0,3,11,0.6,0.0
2019-11-03 01:00:00-05:00,0.11026986666666666,0.8925898666666668,150.65,3.524259259333333,3.9095370369999993,81.30000000000001,0.6,0.9907407408333334,1,3,11,0.582,0.1517509211628608
2019-11-03 02:00:00-05:00,0.22053973333333332,0.9492149333333334,140.08333333333334,2.9826851851666665,3.2651851851666662,84.75,0.6,0.9351851851666667,2,3,11,0.582,0.10642733135794717
2019-11-03 03:00:00-05:00,0.5558197333333333,1.7814544,240.73333333333332,3.4282407406666664,3.6081481481666664,77.65,0.6,0.05555555549999999,3,3,11,0.582,0.07974232941292203
2019-11-03 04:00:00-05:00,1.0028597333333333,2.4490341333333334,223.83333333333334,3.370925926,3.5512962963333337,76.0,0.6,-0.2685185186666667,4,3,11,0.582,0.06325754118322277
2019-11-03 05:00:00-05:00,0.6690698666666668,2.1144992,202.96666666666667,3.387962963,3.5685185185,75.63333333333333,0.6,-0.3333333335,5,3,11,0.582,0.05269432392739999
2019-11-03 06:00:00-05:00,1.0043498666666668,2.838704,219.88333333333333,3.5114814815,3.5469444445000007,78.94999999999999,0.6,0.2592592593333333,6,3,11,0.582,0.04580561935562912
2019-11-03 07:00:00-05:00,0.8359648000000001,2.3335488,233.25,3.6256481481666665,3.485370370333333,82.0,23.75,0.6944444443333334,7,3,11,23.037499999999998,1.6373044107850123
2019-11-03 08:00:00-05:00,0.7256949333333335,2.0556389333333334,198.75,4.668703703666667,4.0664814815,80.01666666666667,73.13333333333333,0.925925926,8,3,11,70.93933333333332,4.715018743369476
2019-11-03 09:00:00-05:00,1.0594848000000001,3.2276288,133.28333333333336,7.113888888999999,5.666851852,70.53333333333335,109.58333333333333,0.7407407406666667,9,3,11,106.29583333333332,6.829392428005378
2019-11-03 10:00:00-05:00,1.1146197333333336,3.1717487999999996,91.26666666666667,6.045740740833334,5.580000000000001,67.55,38.75,0.027777777833333323,10,3,11,37.5875,2.410659239006679
2019-11-03 11:00:00-05:00,1.0594848000000001,3.2827637333333333,185.6,5.7080555555,4.666111111166667,77.08333333333333,95.83333333333333,1.0092592591666667,11,3,11,92.95833333333333,6.14529911875099
2019-11-03 12:00:00-05:00,1.3396298666666668,3.4496586666666667,211.64999999999998,8.1635185185,5.844629629666667,72.03333333333335,182.9333333333333,1.175925926,12,3,11,173.65374467239212,21.12991136892339
2019-11-03 13:00:00-05:00,1.1146197333333336,2.7291792000000004,60.300000000000004,7.212222222333332,6.331111111166667,69.53333333333335,75.63333333333333,1.1481481481666667,13,3,11,73.36433333333332,5.698424354230772
2019-11-03 14:00:00-05:00,1.726319466666667,3.6731786666666673,59.56666666666666,7.673148148166667,6.931111111,62.48333333333333,83.13333333333333,0.2777777776666667,14,3,11,80.63933333333333,7.173547884944673
2019-11-03 15:00:00-05:00,1.3932746666666669,3.4511488,59.800000000000004,7.149814814833334,6.825648148166667,57.5,38.53333333333333,-0.9907407406666667,15,3,11,37.37733333333333,3.9715719493298085
2019-11-03 16:00:00-05:00,1.3947648000000001,3.0055989333333333,59.56666666666666,6.610462963,6.648796296333333,57.300000000000004,13.766666666666667,-1.2037037036666667,16,3,11,13.353666666666667,1.7782974219782712
2019-11-03 17:00:00-05:00,1.2263797333333335,3.1724938666666667,57.70000000000001,5.7441666666666675,6.008611111166666,57.383333333333326,0.6,-1.7592592591666667,17,3,11,0.582,0.1027380253587213
2019-11-03 18:00:00-05:00,0.7808298666666668,2.0593642666666665,131.85,4.9383333333333335,5.2696296296666665,59.300000000000004,0.6,-2.0185185186666668,18,3,11,0.582,0.1453596561928016
2019-11-03 19:00:00-05:00,0.5006848,1.6138144,129.75,4.597037037,4.899074074,61.349999999999994,0.6,-1.9074074075,19,3,11,0.6,0.0
2019-11-03 20:00:00-05:00,0.5558197333333333,1.6160496000000002,218.00000000000003,3.8972222221666666,4.1325925925,66.68333333333332,0.6,-1.5092592591666667,20,3,11,0.6,0.0
2019-11-03 21:00:00-05:00,0.3308096,1.0028597333333336,156.53333333333333,3.7660185185000006,4.006111111166667,68.2,0.6,-1.3148148148333334,21,3,11,0.6,0.0
2019-11-03 22:00:00-05:00,0.8374549333333334,2.0578741333333332,246.15,3.897407407333333,4.093333333333334,67.91666666666667,0.6,-1.2685185186666665,22,3,11,0.6,0.0
2019-11-03 23:00:00-05:00,0.8925898666666668,2.3350389333333332,242.38333333333333,3.5198148148333335,3.7220370369999998,69.63333333333333,0.6,-1.3055555555,23,3,11,0.6,0.0
2019-11-04 00:00:00-05:00,0.7242048,2.001994133333333,237.0,3.717685185166667,4.019351851833333,68.58333333333334,0.6,-1.2314814815,0,4,11,0.6,0.0
2019-11-04 01:00:00-05:00,0.22053973333333332,0.9477248000000001,135.61666666666667,3.4456481481666668,3.735185185166667,71.95,0.6,-0.8240740741666667,1,4,11,0.582,0.1455055501681426
2019-11-04 02:00:00-05:00,0.1654048,0.7808298666666668,145.01666666666665,3.0401851851666666,3.454351851833333,73.46666666666665,0.6,-0.861111111,2,4,11,0.582,0.1033617201369262
2019-11-04 03:00:00-05:00,0.3308096,1.1712448000000002,147.58333333333334,2.5743518518333333,2.8852777778333336,74.73333333333333,0.6,-1.1296296296666666,3,4,11,0.582,0.07803689312676279
2019-11-04 04:00:00-05:00,0.3308096,1.1146197333333334,161.2,2.3558333333333334,2.601111111166667,73.85000000000001,0.6,-1.5648148148333334,4,4,11,0.582,0.06219796747431879
2019-11-04 05:00:00-05:00,0.6139349333333334,1.9483493333333335,195.21666666666667,2.5343518518333332,2.858888888833333,70.76666666666667,0.6,-1.9074074073333331,5,4,11,0.582,0.05196935507404621
2019-11-04 06:00:00-05:00,0.5573098666666667,1.8365893333333334,217.73333333333335,2.801111111166667,3.106111111,68.64999999999999,1.6499999999999997,-2.101851851833333,6,4,11,1.6004999999999996,0.12447921235325005
2019-11-04 07:00:00-05:00,0.7256949333333335,2.4467989333333335,267.7166666666667,3.5985185185000006,3.6080555555,63.91666666666668,30.2,-2.5925925924999995,7,4,11,29.293999999999997,2.0600320700125514
2019-11-04 08:00:00-05:00,0.67056,2.1688890666666665,222.6666666666667,5.637129629666666,4.7264814815000005,59.966666666666676,71.25,-2.3703703705,8,4,11,69.1125,4.548717211851656
2019-11-04 09:00:00-05:00,1.1727349333333335,3.673923733333334,265.3833333333334,6.445000000166666,5.761203703666667,55.449999999999996,84.36666666666667,-2.4907407406666664,9,4,11,81.83566666666667,5.20840052742088
2019-11-04 10:00:00-05:00,1.3947648000000001,4.342248533333333,262.56666666666666,7.132870370333333,6.626944444500001,51.74999999999999,73.75,-2.5833333333333335,10,4,11,71.5375,4.544936910178183
2019-11-04 11:00:00-05:00,1.34112,4.231978666666667,257.1666666666667,8.569722222166666,7.6606481481666675,47.26666666666666,123.75000000000001,-2.8611111111666667,11,4,11,120.03750000000001,7.858253237914864
2019-11-04 12:00:00-05:00,1.8373344000000003,5.677408,259.06666666666666,9.430833333333334,8.385925926,44.53333333333333,121.88333333333334,-2.9814814815,12,4,11,118.22683333333333,8.238912627057056
2019-11-04 13:00:00-05:00,1.8373344000000003,4.954693333333333,253.66666666666666,9.656759259166668,9.084722222166667,43.53333333333333,92.48333333333333,-2.675925925833333,13,4,11,89.70883333333333,6.886629180770996
2019-11-04 14:00:00-05:00,2.0578741333333332,5.955317866666667,252.23333333333335,10.3775,10.217777776833332,41.233333333333334,57.916666666666664,-2.3333333335,14,4,11,56.17916666666666,4.929874251450449
2019-11-04 15:00:00-05:00,2.224024,6.5670176,222.89999999999998,10.540740739999999,10.552870369999999,41.233333333333334,36.03333333333333,-2.0648148148333334,15,4,11,34.95233333333333,3.652907622231523
2019-11-04 16:00:00-05:00,2.059364266666667,6.510392533333334,247.3166666666667,10.332407408333333,10.504074073333333,42.18333333333333,15.416666666666671,-1.768518518666667,16,4,11,14.954166666666671,1.9499115078095866
2019-11-04 17:00:00-05:00,1.6711845333333335,5.121588266666666,258.3333333333333,9.7185185185,10.128425925,44.21666666666667,0.6,-1.4814814815000001,17,4,11,0.582,0.09987193551071814
2019-11-04 18:00:00-05:00,1.6138144,4.7877984,253.88333333333335,9.373425925833333,9.874537037,46.03333333333334,0.6,-1.1759259258333332,18,4,11,0.582,0.1396084565297929
2019-11-04 19:00:00-05:00,1.3396298666666668,4.956183466666666,243.75,9.212685185333333,9.714814814666667,47.449999999999996,0.6,-0.8981481481666665,19,4,11,0.6,0.0
2019-11-04 20:00:00-05:00,1.3396298666666668,4.567258666666667,254.58333333333334,9.389722222166666,9.825092592666667,48.01666666666666,0.6,-0.685185185,20,4,11,0.6,0.0
2019-11-04 21:00:00-05:00,1.2844949333333335,4.732663466666667,258.3333333333333,9.332314814666667,9.780370370333335,49.46666666666667,0.6,-0.2777777778333333,21,4,11,0.6,0.0
2019-11-04 22:00:00-05:00,1.34112,3.8385834666666665,244.98333333333332,9.233425926,9.698333333166667,52.349999999999994,0.6,0.43518518516666665,22,4,11,0.6,0.0
2019-11-04 23:00:00-05:00,0.8910997333333334,3.3393888000000005,246.61666666666667,9.369259259166668,9.7885185185,54.11666666666667,0.6,1.0,23,4,11,0.6,0.0
2019-11-05 00:00:00-05:00,1.1146197333333334,3.7298037333333327,253.66666666666666,9.435000000000002,9.8374074075,55.849999999999994,0.6,1.4537037036666665,0,5,11,0.582,0.20490827687121066
2019-11-05 01:00:00-05:00,1.6160496000000002,4.677528533333333,246.36666666666667,9.537685185333332,9.870555555666668,57.78333333333333,0.6,1.9444444445,1,5,11,0.582,0.13985335271274318
2019-11-05 02:00:00-05:00,1.8894890666666668,4.8995584,243.55000000000004,9.562314815,9.833425926,59.550000000000004,0.6,2.3333333333333335,2,5,11,0.582,0.10052025970815918
2019-11-05 03:00:00-05:00,1.5616597333333335,4.230488533333333,247.55000000000004,9.451481481500002,9.722962962833334,61.31666666666666,0.6,2.6666666665,3,5,11,0.582,0.07643361223358598
2019-11-05 04:00:00-05:00,1.6160496000000002,4.2319786666666666,250.85,9.459814814833335,9.739259259166667,61.5,0.6,2.7129629628333327,4,5,11,0.582,0.06119307136280352
2019-11-05 05:00:00-05:00,1.5065248000000002,4.398873600000001,246.61666666666667,9.537500000166666,9.808611111166668,60.93333333333334,0.6,2.6666666665,5,5,11,0.582,0.05127785879899547
2019-11-05 06:00:00-05:00,1.2830048000000003,3.3408789333333337,243.3166666666667,9.422870370333333,9.640462963000001,62.66666666666668,0.6,2.907407407333334,6,5,11,0.582,0.04474766690251034
2019-11-05 07:00:00-05:00,1.1146197333333334,3.6746688000000005,263.51666666666665,9.365462962833332,9.5378703705,65.61666666666667,9.799999999999999,3.4259259259999997,7,5,11,9.505999999999998,0.6616545167489971
2019-11-05 08:00:00-05:00,1.8932144,5.0671984,257.6333333333334,9.652777777833334,9.681666666666667,64.56666666666666,23.950000000000003,3.3425925924999995,8,5,11,23.2315,1.5144942362895915
2019-11-05 09:00:00-05:00,1.9461141333333336,4.732663466666666,251.53333333333333,9.278611111166667,9.121759259166668,69.08333333333333,35.833333333333336,3.7592592591666665,9,5,11,34.75833333333333,2.1919473456140834
2019-11-05 10:00:00-05:00,1.5042896000000001,4.118728533333333,251.0666666666667,9.257962962999999,8.994166666666667,74.46666666666668,55.41666666666666,4.731481481333333,10,5,11,53.754166666666656,3.383905220210484
2019-11-05 11:00:00-05:00,1.1712448000000002,3.1724938666666667,250.36666666666667,9.533055555166667,9.126111111166667,76.45,67.28333333333335,5.212962963,11,5,11,65.26483333333334,4.232089128359155
2019-11-05 12:00:00-05:00,1.0594848000000001,2.838704,240.51666666666668,9.570648148166667,9.254074074000002,78.28333333333333,43.53333333333333,5.675925926000001,12,5,11,42.22733333333333,2.912747657601325
2019-11-05 13:00:00-05:00,1.451389866666667,3.1724938666666667,245.9,9.570370370333334,9.3075,80.95,55.199999999999996,6.2314814815,13,5,11,53.544,4.063685741397971
2019-11-05 14:00:00-05:00,1.5586794666666668,3.673178666666667,239.79999999999998,9.788425926,9.542129629666666,79.91666666666667,55.21666666666667,6.25,14,5,11,53.56016666666667,4.6381112236016735
2019-11-05 15:00:00-05:00,0.9462346666666668,2.782078933333333,199.21666666666667,7.938148148333333,7.629722222166666,83.06666666666666,15.0,4.935185185166667,15,5,11,14.549999999999999,1.4964106803276138
