Plot Title: DL1
#,"Date Time, GMT-05:00","Pressure, in Hg (LGR S/N: 20098500, SEN S/N: 10751992)","Temp, °C (LGR S/N: 20098520, SEN S/N: 10762331, LBL: Tamb)","RH, % (LGR S/N: 21098500, SEN S/N: 10263331)","Solar Radiation, W/m² (LGR S/N: 20034090, SEN S/N: 23073988)","MRT, °C (LGR S/N: 20098500, SEN S/N: 20496099, LBL: MRT schwarz)","Wind Speed, mph (LGR S/N: 20198500, SEN S/N: 21706789)","Gust Speed, mph (LGR S/N: 20178500, SEN S/N: 23706789)","Wind Direction, ø (LGR S/N: 20198500, SEN S/N: 21706789)","DewPoint, °C (LGR S/N: 20095520, SEN S/N: 10732331, LBL: Tamb)","SkyCover, Fraction (LGR S/N: 20095520, SEN S/N: 10732331, LBL: Tamb)"
4960,07/26/19 03:00:00 PM,29.22188333,28.89092593,52.43333333,51.46666667,29.41898148,0.993333333,3.246666667,176.45,18.2037037,0
4961,07/26/19 04:00:00 PM,29.21991667,28.69194444,51.4,34.36666667,29.04472222,1.12,3.618333333,291.4166667,17.7037037,0
4962,07/26/19 05:00:00 PM,29.2125,28.0887963,54.16666667,21.66666667,28.1712963,0.993333333,3.115,232.9833333,17.96296296,0
4963,07/26/19 06:00:00 PM,29.21153333,27.48490741,56.76666667,10.61666667,27.40685185,0.74,2.496666667,341.4,18.16666667,0
4964,07/26/19 07:00:00 PM,29.2219,26.34148148,59.55,0.816666667,26.19083333,0.74,1.87,289.7666667,17.86111111,0
4965,07/26/19 08:00:00 PM,29.23568333,24.4687963,67.7,0.6,24.4487037,0.123333333,1.373333333,334.5833333,18.10185185,0
4966,07/26/19 09:00:00 PM,29.24896667,22.98453704,78.23333333,0.6,22.92851852,0.493333333,1.623333333,336.95,19.01851852,0
4967,07/26/19 10:00:00 PM,29.24995,21.9112963,81.86666667,0.6,21.79166667,0,1.12,336.9333333,18.67592593,0
4968,07/26/19 11:00:00 PM,29.25535,21.0237037,84.66666667,0.6,20.95194444,0,1.5,335.3,18.36111111,0
4969,07/27/19 12:00:00 AM,29.26321667,20.3725,86.2,0.6,20.27305556,0,1.12,332.45,18.01851852,0
4970,07/27/19 01:00:00 AM,29.25976667,19.95194444,87.23333333,0.6,19.82481481,0.246666667,1.373333333,325.6666667,17.7962963,0
4971,07/27/19 02:00:00 AM,29.24455,19.47611111,87.5,0.6,19.34907407,0,1.373333333,331.7833333,17.36111111,0
4972,07/27/19 03:00:00 AM,29.2401,19.05574074,88.35,0.6,18.91694444,0,1.496666667,227.35,17.12037037,0
4973,07/27/19 04:00:00 AM,29.24503333,18.72296296,88.88333333,0.6,18.58814815,0.246666667,1.996666667,284.8666667,16.88888889,0
4974,07/27/19 05:00:00 AM,29.24305,18.83388889,88.88333333,12.48333333,18.68712963,0.37,1.996666667,287.6833333,16.96296296,0
4975,07/27/19 06:00:00 AM,29.23765,20.48,86.65,33.11666667,20.48407407,0,1.373333333,339.9833333,18.2037037,0
4976,07/27/19 07:00:00 AM,29.23223333,22.6812037,77.5,53.96666667,22.91324074,0.37,1.993333333,276.8833333,18.56481481,0
4977,07/27/19 08:00:00 AM,29.22535,25.04518519,69.71666667,75,25.74212963,0.37,2.243333333,317.45,19.12962963,0
4978,07/27/19 09:00:00 AM,29.21055,26.60194444,57.61666667,76.66666667,27.35407407,0.74,3.116666667,248.4833333,17.53703704,0
4979,07/27/19 10:00:00 AM,29.1899,27.70212963,50.13333333,74.36666667,29.61287037,0.866666667,3.736666667,223.3833333,16.40740741,0
4980,07/27/19 11:00:00 AM,29.184,28.29138889,48.6,73.96666667,29.10703704,0.993333333,3.736666667,155.5666667,16.44444444,0
4981,07/27/19 12:00:00 PM,29.17715,28.79166667,50.25,90,29.85305556,1.12,3.74,352.65,17.38888889,0.5
4982,07/27/19 01:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
4983,07/27/19 02:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.5
4984,07/27/19 03:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
4985,07/27/19 04:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
4986,07/27/19 05:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
4987,07/27/19 06:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
4988,07/27/19 07:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
4989,07/27/19 08:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.2
4990,07/27/19 09:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
4991,07/27/19 10:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
4992,07/27/19 11:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
4993,07/28/19 12:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
4994,07/28/19 01:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
4995,07/28/19 02:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
4996,07/28/19 03:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.2
4997,07/28/19 04:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.2
4998,07/28/19 05:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.5
4999,07/28/19 06:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.2
5000,07/28/19 07:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5001,07/28/19 08:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5002,07/28/19 09:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5003,07/28/19 10:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5004,07/28/19 11:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5005,07/28/19 12:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.5
5006,07/28/19 01:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.5
5007,07/28/19 02:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5008,07/28/19 03:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5009,07/28/19 04:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5010,07/28/19 05:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5011,07/28/19 06:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5012,07/28/19 07:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.5
5013,07/28/19 08:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5014,07/28/19 09:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.2
5015,07/28/19 10:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5016,07/28/19 11:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5017,07/29/19 12:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5018,07/29/19 01:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5019,07/29/19 02:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5020,07/29/19 03:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5021,07/29/19 04:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5022,07/29/19 05:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.5
5023,07/29/19 06:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5024,07/29/19 07:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5025,07/29/19 08:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5026,07/29/19 09:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5027,07/29/19 10:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5028,07/29/19 11:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5029,07/29/19 12:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.2
5030,07/29/19 01:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.2
5031,07/29/19 02:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5032,07/29/19 03:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5033,07/29/19 04:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5034,07/29/19 05:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5035,07/29/19 06:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.5
5036,07/29/19 07:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.5
5037,07/29/19 08:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5038,07/29/19 09:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5039,07/29/19 10:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5040,07/29/19 11:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5041,07/30/19 12:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5042,07/30/19 01:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5043,07/30/19 02:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5044,07/30/19 03:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5045,07/30/19 04:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5046,07/30/19 05:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5047,07/30/19 06:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5048,07/30/19 07:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5049,07/30/19 08:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5050,07/30/19 09:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5051,07/30/19 10:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5052,07/30/19 11:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5053,07/30/19 12:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.2
5054,07/30/19 01:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.5
5055,07/30/19 02:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5056,07/30/19 03:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5057,07/30/19 04:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5058,07/30/19 05:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5059,07/30/19 06:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5060,07/30/19 07:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5061,07/30/19 08:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,1
5062,07/30/19 09:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5063,07/30/19 10:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.2
5064,07/30/19 11:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5065,07/31/19 12:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5066,07/31/19 01:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.2
5067,07/31/19 02:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5068,07/31/19 03:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5069,07/31/19 04:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,1
5070,07/31/19 05:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,1
5071,07/31/19 06:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,1
5072,07/31/19 07:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5073,07/31/19 08:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,1
5074,07/31/19 09:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,1
5075,07/31/19 10:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,1
5076,07/31/19 11:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,1
5077,07/31/19 12:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5078,07/31/19 01:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5079,07/31/19 02:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5080,07/31/19 03:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.5
5081,07/31/19 04:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.5
5082,07/31/19 05:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.5
5083,07/31/19 06:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5084,07/31/19 07:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.2
5085,07/31/19 08:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5086,07/31/19 09:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.2
5087,07/31/19 10:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.2
5088,07/31/19 11:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5089,08/01/19 12:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.2
5090,08/01/19 01:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.2
5091,08/01/19 02:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.2
5092,08/01/19 03:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5093,08/01/19 04:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5094,08/01/19 05:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5095,08/01/19 06:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5096,08/01/19 07:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5097,08/01/19 08:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5098,08/01/19 09:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.2
5099,08/01/19 10:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.5
5100,08/01/19 11:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.5
5101,08/01/19 12:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.5
5102,08/01/19 01:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.5
5103,08/01/19 02:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.5
5104,08/01/19 03:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5105,08/01/19 04:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.5
5106,08/01/19 05:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.2
5107,08/01/19 06:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5108,08/01/19 07:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5109,08/01/19 08:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5110,08/01/19 09:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5111,08/01/19 10:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5112,08/01/19 11:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5113,08/02/19 12:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5114,08/02/19 01:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5115,08/02/19 02:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5116,08/02/19 03:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5117,08/02/19 04:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5118,08/02/19 05:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5119,08/02/19 06:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5120,08/02/19 07:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5121,08/02/19 08:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5122,08/02/19 09:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5123,08/02/19 10:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5124,08/02/19 11:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5125,08/02/19 12:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5126,08/02/19 01:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5127,08/02/19 02:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5128,08/02/19 03:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.2
5129,08/02/19 04:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5130,08/02/19 05:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5131,08/02/19 06:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,1
5132,08/02/19 07:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5133,08/02/19 08:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,1
5134,08/02/19 09:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.5
5135,08/02/19 10:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5136,08/02/19 11:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.2
5137,08/03/19 12:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5138,08/03/19 01:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5139,08/03/19 02:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5140,08/03/19 03:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5141,08/03/19 04:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5142,08/03/19 05:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5143,08/03/19 06:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5144,08/03/19 07:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.5
5145,08/03/19 08:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5146,08/03/19 09:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5147,08/03/19 10:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5148,08/03/19 11:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775, -
5149,08/03/19 12:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775, -
5150,08/03/19 01:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775, -
5151,08/03/19 02:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775, -
5152,08/03/19 03:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775, -
5153,08/03/19 04:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775, -
5154,08/03/19 05:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5155,08/03/19 06:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5156,08/03/19 07:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5157,08/03/19 08:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5158,08/03/19 09:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5159,08/03/19 10:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5160,08/03/19 11:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.2
5161,08/04/19 12:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5162,08/04/19 01:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5163,08/04/19 02:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5164,08/04/19 03:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5165,08/04/19 04:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5166,08/04/19 05:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.5
5167,08/04/19 06:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5168,08/04/19 07:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.2
5169,08/04/19 08:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5170,08/04/19 09:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5171,08/04/19 10:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.5
5172,08/04/19 11:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5173,08/04/19 12:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5174,08/04/19 01:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5175,08/04/19 02:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.2
5176,08/04/19 03:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.2
5177,08/04/19 04:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.2
5178,08/04/19 05:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.2
5179,08/04/19 06:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5180,08/04/19 07:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5181,08/04/19 08:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5182,08/04/19 09:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5183,08/04/19 10:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5184,08/04/19 11:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5185,08/05/19 12:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5186,08/05/19 01:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5187,08/05/19 02:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5188,08/05/19 03:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5189,08/05/19 04:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5190,08/05/19 05:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5191,08/05/19 06:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5192,08/05/19 07:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5193,08/05/19 08:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5194,08/05/19 09:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5195,08/05/19 10:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5196,08/05/19 11:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5197,08/05/19 12:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5198,08/05/19 01:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5199,08/05/19 02:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5200,08/05/19 03:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5201,08/05/19 04:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5202,08/05/19 05:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5203,08/05/19 06:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5204,08/05/19 07:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5205,08/05/19 08:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5206,08/05/19 09:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5207,08/05/19 10:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5208,08/05/19 11:00:00 PM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5209,08/06/19 12:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5210,08/06/19 01:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5211,08/06/19 02:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.2
5212,08/06/19 03:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.2
5213,08/06/19 04:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5214,08/06/19 05:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5215,08/06/19 06:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5216,08/06/19 07:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5217,08/06/19 08:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0.8
5218,08/06/19 09:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
5219,08/06/19 10:00:00 AM,27,7.7,68,43,9.15,1.808,5.242,147.14,2.775,0
