Plot Title: Parking Lot_PSB 2020,,,,,,,,,,
#,"Date Time, GMT-05:00","Wind Speed, mph (LGR S/N: 20702489, SEN S/N: 20496534)","Gust Speed, mph (LGR S/N: 20702489, SEN S/N: 20496534)","Wind Direction, ø (LGR S/N: 20702489, SEN S/N: 20496534)","MRT, °F (LGR S/N: 20702489, SEN S/N: 20693834)","Temp, °F (LGR S/N: 20702489, SEN S/N: 20698453)","RH, % (LGR S/N: 20702489, SEN S/N: 20698453)","Solar Radiation, W/m² (LGR S/N: 20702489, SEN S/N: 20702166)","DewPt, °F (LGR S/N: 20702489, SEN S/N: 20698453)","SkyCover, Fraction (LGR S/N: 20095520, SEN S/N: 10732331, LBL: Tamb)"
194,01/09/20 01:00:00 AM,3.983333333,10.09,55.13333333,20.3585,20.614,66.53333333,0.6,11.25,1
195,01/09/20 02:00:00 AM,2.865,7.473333333,144.5333333,19.15583333,18.84633333,80.51666667,0.6,13.75,1
196,01/09/20 03:00:00 AM,2.993333333,7.843333333,228.9833333,18.17916667,18.051,83.48333333,0.6,13.88333333,1
197,01/09/20 04:00:00 AM,3,7.22,233.9333333,17.84533333,17.71716667,76.98333333,0.6,11.66666667,1
198,01/09/20 05:00:00 AM,2.746666667,6.476666667,234.1666667,17.65816667,17.63866667,76.86666667,0.6,11.6,1
199,01/09/20 06:00:00 AM,2.12,5.596666667,234.8833333,17.88433333,17.9915,75.5,0.6,11.56666667,1
200,01/09/20 07:00:00 AM,1.87,4.606666667,215.85,16.95466667,17.37016667,73.66666667,2.283333333,10.38333333,1
201,01/09/20 08:00:00 AM,1.12,3.363333333,225.7333333,18.05566667,17.616,72.83333333,30.6,10.36666667,1
202,01/09/20 09:00:00 AM,1.37,3.736666667,112.6166667,27.3635,20.3995,68,181.4666667,11.48333333,1
203,01/09/20 10:00:00 AM,1.5,4.476666667,177.6,43.61383333,24.17066667,61.1,375,12.7,1
204,01/09/20 11:00:00 AM,1.5,4.225,140.5666667,36.57883333,24.088,59.58333333,291.65,12.08333333,1
