title,Solar Radiation,Temp,RH,Wind Speed,Gust Speed,Wind Direction,Water Content,MRT,DewPt
timezone_str,nan,nan,nan,nan,nan,nan,nan,nan,nan
units,W/mÂ²,Â°F,%,mph,mph,Ã¸,mÂ³/mÂ³,Â°F,Â°F
logger_serial_number,20094090,20094090,20094090,20094090,20094090,20094090,20094090,20094090,20094090
sensor_serial_number,20073988,20496044,20496044,20496535,20496535,20496535,20499689,20693833,20496044
datetimes,,,,,,,,,
2019-11-16 12:00:00-05:00,449.58333333333326,29.540499999999998,44.900000000000006,5.3500000000000005,10.459999999999999,252.71666666666667,0.07933333333333335,41.2055,10.799999999999999
2019-11-16 13:00:00-05:00,393.9666666666667,30.858500000000003,47.666666666666664,5.1000000000000005,10.586666666666668,263.03333333333336,0.07921666666666666,41.51383333333333,13.333333333333334
2019-11-16 14:00:00-05:00,295.63333333333327,31.364333333333335,46.666666666666664,5.601666666666667,11.085,279.9166666666667,0.08033333333333333,40.88483333333333,13.283333333333333
2019-11-16 15:00:00-05:00,167.71666666666667,31.724333333333334,46.29999999999999,4.2316666666666665,9.216666666666667,285.1,0.08108333333333333,40.372499999999995,13.483333333333333
2019-11-16 16:00:00-05:00,24.566666666666663,30.333,46.41666666666666,2.3666666666666667,4.98,245.20000000000002,0.07834999999999999,31.780333333333335,12.233333333333333
2019-11-16 17:00:00-05:00,0.6,28.907333333333337,46.86666666666667,1.37,3.241666666666667,315.3666666666667,0.06961666666666666,26.045833333333334,11.133333333333333
2019-11-16 18:00:00-05:00,0.6,27.920666666666666,44.400000000000006,1.5,3.858333333333333,281.79999999999995,0.05923333333333333,25.030833333333334,9.05
2019-11-16 19:00:00-05:00,0.6,26.677166666666665,46.70000000000001,1.7466666666666668,3.9849999999999994,181.13333333333333,0.0463,24.082333333333334,9.016666666666667
2019-11-16 20:00:00-05:00,0.6,25.675833333333333,50.13333333333333,1.6233333333333333,3.733333333333333,74.6,0.035666666666666666,23.179000000000002,9.666666666666666
2019-11-16 21:00:00-05:00,0.6,24.471999999999998,55.050000000000004,1.9933333333333334,3.616666666666667,41.300000000000004,0.024599999999999997,22.05,10.666666666666666
2019-11-16 22:00:00-05:00,0.6,23.334166666666665,56.75,1.37,2.8699999999999997,90.8,0.013749999999999998,20.57466666666667,10.2
2019-11-16 23:00:00-05:00,0.6,22.13533333333333,61.949999999999996,0.9966666666666667,2.2433333333333336,74.61666666666667,0.0018999999999999996,19.545166666666667,11.049999999999999
2019-11-17 00:00:00-05:00,0.6,21.7435,62.73333333333333,1.4966666666666668,3.7383333333333346,65.23333333333333,-0.010433333333333334,19.640833333333333,11.0
2019-11-17 01:00:00-05:00,0.6,21.0205,69.36666666666667,1.37,3.2416666666666667,85.2,-0.021900000000000003,18.811,12.533333333333333
2019-11-17 02:00:00-05:00,0.6,24.210166666666666,53.79999999999999,2.865,6.72,98.31666666666668,-0.032400000000000005,21.983333333333334,9.799999999999999
2019-11-17 03:00:00-05:00,0.6,23.186999999999998,49.71666666666666,2.37,6.096666666666667,105.58333333333333,-0.042383333333333335,21.299166666666668,7.2
2019-11-17 04:00:00-05:00,0.6,21.1585,58.71666666666667,1.3733333333333333,2.7433333333333336,52.31666666666667,-0.0516,18.681166666666666,8.983333333333333
2019-11-17 05:00:00-05:00,0.6,20.1385,61.86666666666667,1.37,2.9933333333333336,53.25,-0.06015,17.341833333333334,9.166666666666666
2019-11-17 06:00:00-05:00,0.6,20.187,59.63333333333333,1.6233333333333333,3.736666666666667,104.64999999999999,-0.06775,17.7065,8.383333333333333
2019-11-17 07:00:00-05:00,16.466666666666665,20.3195,58.98333333333333,1.7433333333333334,4.108333333333333,137.01666666666668,-0.07356666666666667,18.57616666666667,8.266666666666667
2019-11-17 08:00:00-05:00,168.54999999999998,23.810333333333336,53.81666666666667,2.486666666666667,5.9816666666666665,175.98333333333335,-0.07716666666666668,31.292833333333334,9.383333333333333
2019-11-17 09:00:00-05:00,292.06666666666666,27.89333333333333,46.666666666666664,4.858333333333333,11.21,120.36666666666667,-0.0781,36.56283333333334,10.1
2019-11-17 10:00:00-05:00,386.04999999999995,33.027,41.43333333333333,5.1049999999999995,10.836666666666666,117.80000000000001,-0.07756666666666667,41.35933333333333,12.1
2019-11-17 11:00:00-05:00,435.8333333333333,35.9805,43.68333333333334,7.100000000000001,12.578333333333333,114.28333333333335,-0.0757,44.309333333333335,16.0
2019-11-17 12:00:00-05:00,448.3333333333333,38.548833333333334,47.93333333333334,7.466666666666666,14.69,121.56666666666668,-0.07236666666666666,48.03799999999999,20.5
2019-11-17 13:00:00-05:00,225.0,38.8485,51.11666666666667,6.846666666666667,14.316666666666665,108.86666666666667,-0.06891666666666667,42.998333333333335,22.349999999999998
2019-11-17 14:00:00-05:00,168.35,39.39966666666667,53.36666666666667,7.4700000000000015,14.568333333333333,112.40000000000002,-0.062166666666666676,41.59316666666667,23.916666666666668
2019-11-17 15:00:00-05:00,92.3,40.103,53.48333333333334,4.853333333333333,8.843333333333334,104.18333333333334,-0.052083333333333336,41.53,24.566666666666666
2019-11-17 16:00:00-05:00,19.583333333333332,39.76733333333333,55.666666666666664,3.1199999999999997,6.096666666666667,95.03333333333335,-0.047216666666666664,39.531333333333336,25.23333333333333
2019-11-17 17:00:00-05:00,0.6,38.888999999999996,58.28333333333333,3.6149999999999998,6.97,92.66666666666667,-0.045933333333333326,38.0995,25.5
2019-11-17 18:00:00-05:00,0.6,37.89366666666667,60.699999999999996,4.1049999999999995,8.343333333333334,96.64999999999999,-0.044766666666666656,37.082166666666666,25.5
2019-11-17 19:00:00-05:00,0.6,36.88916666666666,64.4,4.855,9.713333333333333,97.14999999999999,-0.043399999999999994,36.225,26.049999999999997
2019-11-17 20:00:00-05:00,0.6,36.12883333333334,67.75,3.4883333333333333,6.476666666666667,99.01666666666667,-0.042766666666666654,35.54016666666667,26.5
2019-11-17 21:00:00-05:00,0.6,35.48383333333333,69.38333333333334,4.726666666666667,8.846666666666666,108.39999999999999,-0.0416,34.93233333333333,26.466666666666665
2019-11-17 22:00:00-05:00,0.6,34.42666666666666,72.44999999999999,4.4816666666666665,8.716666666666667,107.93333333333334,-0.0416,33.56616666666667,26.466666666666665
2019-11-17 23:00:00-05:00,0.6,33.368833333333335,74.95,2.8699999999999997,6.72,123.2,-0.04148333333333333,32.13400000000001,26.28333333333333
2019-11-18 00:00:00-05:00,0.6,32.291333333333334,79.63333333333333,1.2433333333333334,3.361666666666667,141.96666666666667,-0.041249999999999995,31.128833333333333,26.683333333333337
2019-11-18 01:00:00-05:00,0.6,31.966833333333337,83.68333333333334,0.9933333333333333,2.9916666666666667,128.11666666666667,-0.04136666666666666,30.831500000000002,27.55
2019-11-18 02:00:00-05:00,0.6,33.451166666666666,79.96666666666667,2.2433333333333336,5.728333333333333,122.94999999999999,-0.0409,32.83983333333333,27.95
2019-11-18 03:00:00-05:00,0.6,32.881499999999996,83.46666666666668,2.74,6.223333333333333,123.89999999999999,-0.0409,32.49133333333333,28.383333333333336
2019-11-18 04:00:00-05:00,0.6,32.68333333333333,87.03333333333335,3.116666666666667,6.099999999999999,120.38333333333334,-0.0409,32.126333333333335,29.200000000000003
2019-11-18 05:00:00-05:00,0.6,32.109,88.46666666666665,1.12,3.3683333333333336,125.05,-0.0409,31.557333333333332,29.083333333333332
2019-11-18 06:00:00-05:00,0.6,32.948,87.73333333333333,2.2433333333333336,4.8566666666666665,112.86666666666667,-0.0409,32.267833333333336,29.7
2019-11-18 07:00:00-05:00,35.61666666666667,33.303,86.76666666666667,2.2466666666666666,5.476666666666667,125.31666666666666,-0.04066666666666666,33.3335,29.733333333333334
2019-11-18 08:00:00-05:00,166.25,35.47233333333333,82.41666666666666,3.3699999999999997,7.346666666666667,112.16666666666667,-0.03943333333333333,37.916666666666664,30.63333333333333
2019-11-18 09:00:00-05:00,166.88333333333333,36.88999999999999,78.0,2.9966666666666666,7.22,99.5,-0.03688333333333333,39.825833333333335,30.666666666666668
2019-11-18 10:00:00-05:00,232.91666666666666,38.04333333333333,76.26666666666665,4.108333333333333,7.7200000000000015,107.25000000000001,-0.03313333333333333,41.08766666666667,31.28333333333333
