"Plot Title: DL5"
#,"Date Time, GMT-05:00","Temp, °F (LGR S/N: 20098520, SEN S/N: 10762331, LBL: Tamb)","RH, % (LGR S/N: 21098500, SEN S/N: 10263331)","Wind Speed, mph (LGR S/N: 20198500, SEN S/N: 21706789)","Wind Direction, ø (LGR S/N: 20198500, SEN S/N: 21706789)","Solar Radiation, W/m² (LGR S/N: 20034090, SEN S/N: 23073988)"
373,06/11/19 12:00:00 PM,62.31,64.54,11.70,307.40,802.23
374,06/11/19 01:00:00 PM,64.71,56.14,12.04,305.90,872.92
375,06/11/19 02:00:00 PM,66.42,50.16,13.46,302.70,890.87
376,06/11/19 03:00:00 PM,67.48,48.98,12.79,306.10,844.87
377,06/11/19 04:00:00 PM,68.58,48.42,11.82,300.50,750.62
378,06/11/19 05:00:00 PM,68.23,49.86,12.23,307.70,518.36
379,06/11/19 06:00:00 PM,68.59,44.70,10.83,312.50,434.21
380,06/11/19 07:00:00 PM,67.23,47.05,10.34,323.70,198.59
381,06/11/19 08:00:00 PM,66.27,50.03,6.32,352.20,94.25
382,06/11/19 09:00:00 PM,63.46,58.34,4.13,6.24,6.73
383,06/11/19 10:00:00 PM,57.97,82.20,2.17,139.10,0.00
384,06/11/19 11:00:00 PM,52.32,88.00,3.50,122.10,0.00
385,06/12/19 12:00:00 AM,50.27,88.50,4.70,145.90,0.00
386,06/12/19 01:00:00 AM,48.88,90.90,3.60,134.80,0.00
387,06/12/19 02:00:00 AM,47.34,93.50,3.95,109.80,0.00
388,06/12/19 03:00:00 AM,46.10,95.30,4.36,99.10,0.00
389,06/12/19 04:00:00 AM,45.52,96.00,4.41,93.50,0.00
390,06/12/19 05:00:00 AM,44.36,96.60,4.24,72.88,0.00
391,06/12/19 06:00:00 AM,43.53,97.00,4.30,73.00,6.73
392,06/12/19 07:00:00 AM,45.23,94.60,3.94,55.77,92.00
393,06/12/19 08:00:00 AM,49.48,89.50,3.90,46.88,227.77
394,06/12/19 09:00:00 AM,57.09,69.30,4.11,73.50,392.70
395,06/12/19 10:00:00 AM,63.97,54.40,8.75,151.80,549.78
396,06/12/19 11:00:00 AM,66.15,53.48,9.95,145.50,684.42
397,06/12/19 12:00:00 PM,67.66,50.63,10.24,141.00,777.55
398,06/12/19 01:00:00 PM,69.40,44.15,9.78,153.80,840.38
399,06/12/19 02:00:00 PM,71.28,44.13,9.25,152.90,854.96
400,06/12/19 03:00:00 PM,72.16,43.40,11.75,154.70,758.47
401,06/12/19 04:00:00 PM,72.37,43.68,11.63,160.70,629.44
402,06/12/19 05:00:00 PM,72.79,39.40,11.11,154.50,502.66
403,06/12/19 06:00:00 PM,72.97,40.20,12.62,155.10,383.72
404,06/12/19 07:00:00 PM,71.01,45.22,10.32,157.40,129.03
405,06/12/19 08:00:00 PM,68.56,55.50,6.41,151.10,50.49
406,06/12/19 09:00:00 PM,64.81,64.94,5.14,135.90,4.49
407,06/12/19 10:00:00 PM,62.58,59.52,5.99,141.10,0.00
408,06/12/19 11:00:00 PM,63.23,61.37,6.58,145.10,0.00
409,06/13/19 12:00:00 AM,63.09,64.41,7.22,146.90,0.00
410,06/13/19 01:00:00 AM,62.29,69.62,6.86,135.00,0.00
411,06/13/19 02:00:00 AM,61.41,68.61,10.16,142.70,0.00
412,06/13/19 03:00:00 AM,60.15,69.45,9.79,127.70,0.00
413,06/13/19 04:00:00 AM,59.11,71.16,8.59,133.90,0.00
414,06/13/19 05:00:00 AM,58.33,75.46,7.96,134.60,0.00
415,06/13/19 06:00:00 AM,58.39,78.01,10.84,134.20,1.12
416,06/13/19 07:00:00 AM,58.24,77.46,13.82,142.00,11.22
417,06/13/19 08:00:00 AM,57.20,79.39,16.88,140.10,41.51
418,06/13/19 09:00:00 AM,56.71,81.50,11.94,146.00,67.32
419,06/13/19 10:00:00 AM,56.97,79.59,12.52,134.20,151.47
420,06/13/19 11:00:00 AM,57.54,80.10,11.72,133.60,145.86
421,06/13/19 12:00:00 PM,57.52,79.87,10.92,139.30,105.47
422,06/13/19 01:00:00 PM,57.97,85.80,9.74,149.50,86.39
423,06/13/19 02:00:00 PM,55.27,94.90,8.54,168.20,85.27
424,06/13/19 03:00:00 PM,54.91,95.90,7.56,144.30,95.37
425,06/13/19 04:00:00 PM,56.25,91.70,10.14,141.70,160.45
426,06/13/19 05:00:00 PM,58.17,89.50,10.93,153.30,348.94
427,06/13/19 06:00:00 PM,60.39,86.30,11.72,167.90,318.65
428,06/13/19 07:00:00 PM,61.34,87.10,8.97,152.30,181.76
429,06/13/19 08:00:00 PM,59.63,93.70,8.11,155.00,23.56
430,06/13/19 09:00:00 PM,58.08,91.90,7.22,163.00,1.12
431,06/13/19 10:00:00 PM,56.35,93.80,6.55,158.30,0.00
432,06/13/19 11:00:00 PM,55.08,93.80,4.51,153.90,0.00
433,06/14/19 12:00:00 AM,55.20,92.00,5.13,159.50,0.00
434,06/14/19 01:00:00 AM,55.08,93.40,3.76,154.20,0.00
435,06/14/19 02:00:00 AM,55.31,89.00,4.01,190.70,0.00
436,06/14/19 03:00:00 AM,54.03,89.30,3.19,167.80,0.00
437,06/14/19 04:00:00 AM,54.23,87.10,4.05,189.40,0.00
438,06/14/19 05:00:00 AM,54.72,87.70,4.17,196.20,0.00
439,06/14/19 06:00:00 AM,54.73,86.40,6.06,219.20,1.12
440,06/14/19 07:00:00 AM,54.64,89.40,8.82,249.00,10.10
441,06/14/19 08:00:00 AM,54.46,82.40,9.17,251.50,29.17
442,06/14/19 09:00:00 AM,55.11,78.29,12.19,264.70,71.81
443,06/14/19 10:00:00 AM,56.10,71.30,13.40,269.00,171.67
444,06/14/19 11:00:00 AM,57.96,62.15,15.52,271.80,163.81
445,06/14/19 12:00:00 PM,59.86,55.87,15.61,273.70,306.31
446,06/14/19 01:00:00 PM,61.93,49.18,14.01,280.60,449.92
447,06/14/19 02:00:00 PM,64.11,51.41,15.36,286.90,491.44
448,06/14/19 03:00:00 PM,65.17,48.84,14.04,286.80,396.07
449,06/14/19 04:00:00 PM,66.65,51.04,14.24,281.70,299.57
450,06/14/19 05:00:00 PM,67.14,50.38,15.69,279.10,300.70
451,06/14/19 06:00:00 PM,68.02,50.69,16.19,275.60,393.82
452,06/14/19 07:00:00 PM,68.50,48.11,11.45,280.40,267.04
453,06/14/19 08:00:00 PM,67.05,53.98,9.29,279.20,80.78
454,06/14/19 09:00:00 PM,63.82,67.97,4.07,279.60,6.73
455,06/14/19 10:00:00 PM,57.43,81.50,3.74,156.50,0.00
456,06/14/19 11:00:00 PM,53.40,86.20,5.00,148.00,0.00
457,06/15/19 12:00:00 AM,51.71,87.50,5.54,147.40,0.00
458,06/15/19 01:00:00 AM,51.39,86.90,5.05,146.40,0.00
459,06/15/19 02:00:00 AM,51.78,78.90,5.35,154.60,0.00
460,06/15/19 03:00:00 AM,53.94,73.71,5.17,165.30,0.00
461,06/15/19 04:00:00 AM,55.09,73.58,6.40,142.10,0.00
462,06/15/19 05:00:00 AM,55.58,74.94,6.67,138.60,0.00
463,06/15/19 06:00:00 AM,55.09,75.66,7.57,139.90,3.37
464,06/15/19 07:00:00 AM,55.78,74.14,7.85,145.80,78.54
465,06/15/19 08:00:00 AM,59.00,70.91,8.96,148.60,201.96
466,06/15/19 09:00:00 AM,63.05,62.93,7.98,154.50,427.48
467,06/15/19 10:00:00 AM,68.31,56.35,7.08,201.30,583.44
468,06/15/19 11:00:00 AM,70.72,51.54,7.56,197.30,679.93
469,06/15/19 12:00:00 PM,71.01,51.89,7.39,213.60,397.19
470,06/15/19 01:00:00 PM,71.85,48.26,7.50,198.50,562.12
471,06/15/19 02:00:00 PM,73.08,47.23,10.71,229.40,368.02
472,06/15/19 03:00:00 PM,73.24,49.15,10.61,238.80,279.38
473,06/15/19 04:00:00 PM,72.09,51.17,9.05,235.80,96.49
474,06/15/19 05:00:00 PM,71.24,57.23,8.77,226.40,65.08
475,06/15/19 06:00:00 PM,68.81,67.53,9.25,232.70,41.51
476,06/15/19 07:00:00 PM,66.22,74.40,5.71,233.60,20.20
477,06/15/19 08:00:00 PM,65.03,82.30,4.42,222.40,6.73
478,06/15/19 09:00:00 PM,64.06,82.30,3.03,161.80,0.00
479,06/15/19 10:00:00 PM,64.56,82.70,3.37,182.80,0.00
480,06/15/19 11:00:00 PM,64.22,87.90,3.95,177.70,0.00
481,06/16/19 12:00:00 AM,63.23,90.70,5.11,171.30,0.00
482,06/16/19 01:00:00 AM,62.71,90.00,5.38,166.00,0.00
483,06/16/19 02:00:00 AM,62.69,92.60,4.71,149.20,0.00
484,06/16/19 03:00:00 AM,62.17,94.10,4.26,139.80,0.00
485,06/16/19 04:00:00 AM,62.56,93.30,4.72,160.40,0.00
486,06/16/19 05:00:00 AM,63.00,94.20,4.24,149.10,0.00
487,06/16/19 06:00:00 AM,63.01,94.40,4.53,151.10,1.12
488,06/16/19 07:00:00 AM,62.65,96.50,5.54,145.00,11.22
489,06/16/19 08:00:00 AM,62.62,97.30,4.68,158.90,30.29
490,06/16/19 09:00:00 AM,63.03,97.20,4.72,132.70,40.39
491,06/16/19 10:00:00 AM,63.55,97.20,3.81,127.00,58.34
492,06/16/19 11:00:00 AM,64.11,97.30,4.47,144.50,47.12
493,06/16/19 12:00:00 PM,64.40,97.00,3.07,142.30,59.47
494,06/16/19 01:00:00 PM,64.85,96.80,3.39,125.60,115.57
495,06/16/19 02:00:00 PM,65.64,95.50,3.66,237.40,207.57
496,06/16/19 03:00:00 PM,62.42,97.70,6.57,313.60,77.42
497,06/16/19 04:00:00 PM,61.02,98.60,8.32,304.80,84.15
498,06/16/19 05:00:00 PM,60.10,99.00,8.85,308.20,44.88
499,06/16/19 06:00:00 PM,59.11,99.00,7.97,305.40,61.71
500,06/16/19 07:00:00 PM,57.81,98.50,7.28,305.90,58.34
501,06/16/19 08:00:00 PM,56.68,97.30,5.03,312.30,21.32
502,06/16/19 09:00:00 PM,56.16,94.60,3.37,292.20,5.61
503,06/16/19 10:00:00 PM,55.99,95.10,3.79,271.80,1.12
504,06/16/19 11:00:00 PM,56.28,95.90,1.51,251.30,0.00
505,06/17/19 12:00:00 AM,56.57,95.90,2.68,276.20,0.00
506,06/17/19 01:00:00 AM,56.84,96.20,1.34,111.30,0.00
507,06/17/19 02:00:00 AM,56.86,96.20,2.28,315.30,0.00
508,06/17/19 03:00:00 AM,56.52,96.70,3.24,298.70,0.00
509,06/17/19 04:00:00 AM,55.44,97.30,3.21,295.60,0.00
510,06/17/19 05:00:00 AM,54.55,97.30,2.32,329.40,0.00
511,06/17/19 06:00:00 AM,53.98,97.50,1.68,243.50,6.73
512,06/17/19 07:00:00 AM,54.07,97.90,2.33,62.71,59.47
513,06/17/19 08:00:00 AM,55.09,96.30,1.89,106.20,111.08
514,06/17/19 09:00:00 AM,56.35,93.80,2.31,75.00,197.47
515,06/17/19 10:00:00 AM,59.09,88.70,3.28,55.84,347.82
516,06/17/19 11:00:00 AM,62.62,74.97,4.77,33.62,547.54
517,06/17/19 12:00:00 PM,66.58,67.44,6.46,62.66,707.98
518,06/17/19 01:00:00 PM,69.21,70.09,4.36,57.32,731.54
519,06/17/19 02:00:00 PM,71.20,65.00,4.09,279.20,759.59
520,06/17/19 03:00:00 PM,73.29,58.13,4.88,284.50,821.30
521,06/17/19 04:00:00 PM,74.21,56.69,5.17,275.40,571.10
522,06/17/19 05:00:00 PM,74.61,60.05,4.72,244.70,443.19
523,06/17/19 06:00:00 PM,74.64,61.89,2.97,214.40,298.45
524,06/17/19 07:00:00 PM,74.23,67.89,3.35,268.70,149.23
525,06/17/19 08:00:00 PM,71.37,67.39,4.42,281.70,70.69
526,06/17/19 09:00:00 PM,68.65,82.00,2.15,127.90,7.85
527,06/17/19 10:00:00 PM,64.89,89.80,3.65,124.90,0.00
528,06/17/19 11:00:00 PM,62.26,93.20,3.80,131.70,0.00
529,06/18/19 12:00:00 AM,60.71,95.10,3.59,104.30,0.00
530,06/18/19 01:00:00 AM,60.64,95.80,3.26,110.50,0.00
531,06/18/19 02:00:00 AM,60.30,96.40,3.26,82.80,0.00
532,06/18/19 03:00:00 AM,59.85,97.10,3.80,74.37,0.00
533,06/18/19 04:00:00 AM,59.52,97.20,3.40,86.40,0.00
534,06/18/19 05:00:00 AM,59.23,97.30,3.25,71.13,0.00
535,06/18/19 06:00:00 AM,59.02,97.50,4.01,55.68,1.12
536,06/18/19 07:00:00 AM,59.16,97.60,4.02,42.51,7.85
537,06/18/19 08:00:00 AM,59.59,98.30,5.42,40.63,21.32
538,06/18/19 09:00:00 AM,60.58,98.60,3.42,55.37,63.95
539,06/18/19 10:00:00 AM,62.42,99.00,4.31,50.36,115.57
540,06/18/19 11:00:00 AM,64.98,97.00,5.37,81.60,161.57
541,06/18/19 12:00:00 PM,66.83,92.30,3.15,27.59,186.25
542,06/18/19 01:00:00 PM,69.40,82.00,4.78,157.00,455.53
543,06/18/19 02:00:00 PM,71.83,75.59,4.87,152.70,439.82
544,06/18/19 03:00:00 PM,74.08,73.39,3.66,122.30,481.34
545,06/18/19 04:00:00 PM,75.04,72.21,2.79,210.70,342.21
546,06/18/19 05:00:00 PM,76.32,66.67,2.66,58.86,414.02
547,06/18/19 06:00:00 PM,76.46,70.91,2.45,112.90,262.55
548,06/18/19 07:00:00 PM,76.42,68.27,3.10,176.20,269.28
549,06/18/19 08:00:00 PM,75.65,75.02,2.69,172.30,99.86
550,06/18/19 09:00:00 PM,73.35,84.70,2.55,146.50,12.34
551,06/18/19 10:00:00 PM,70.65,88.50,3.18,134.90,0.00
552,06/18/19 11:00:00 PM,68.88,90.00,2.92,134.30,0.00
553,06/19/19 12:00:00 AM,67.23,94.00,2.08,115.00,0.00
554,06/19/19 01:00:00 AM,65.86,95.10,2.95,147.50,0.00
555,06/19/19 02:00:00 AM,65.43,95.20,2.00,193.90,0.00
556,06/19/19 03:00:00 AM,64.81,95.90,2.25,152.00,0.00
557,06/19/19 04:00:00 AM,63.70,97.10,4.22,134.70,0.00
558,06/19/19 05:00:00 AM,62.71,97.30,4.71,142.70,0.00
559,06/19/19 06:00:00 AM,62.38,97.80,4.98,150.20,5.61
560,06/19/19 07:00:00 AM,64.09,96.20,5.79,131.30,72.93
561,06/19/19 08:00:00 AM,66.90,92.90,4.40,151.00,141.37
562,06/19/19 09:00:00 AM,69.06,88.10,3.21,199.50,233.38
563,06/19/19 10:00:00 AM,71.51,83.00,2.40,280.10,353.43
564,06/19/19 11:00:00 AM,73.35,80.70,4.50,316.60,531.83
565,06/19/19 12:00:00 PM,75.88,72.50,4.46,265.70,753.98
566,06/19/19 01:00:00 PM,77.65,70.74,3.17,295.90,476.85
567,06/19/19 02:00:00 PM,77.32,69.61,3.40,280.40,310.79
568,06/19/19 03:00:00 PM,79.00,67.79,2.94,17.14,532.95
569,06/19/19 04:00:00 PM,79.81,65.09,3.23,40.66,422.99
570,06/19/19 05:00:00 PM,80.28,69.15,3.63,70.26,345.58
571,06/19/19 06:00:00 PM,80.17,70.82,4.83,115.90,290.60
572,06/19/19 07:00:00 PM,78.01,82.70,7.00,128.10,112.20
573,06/19/19 08:00:00 PM,72.14,91.10,2.99,100.60,14.59
574,06/19/19 09:00:00 PM,70.59,93.00,4.53,120.30,10.10
575,06/19/19 10:00:00 PM,69.87,94.90,5.36,139.10,0.00
576,06/19/19 11:00:00 PM,69.48,95.90,3.03,141.20,0.00
577,06/20/19 12:00:00 AM,69.35,96.00,3.15,130.60,0.00
578,06/20/19 01:00:00 AM,69.03,96.40,4.48,115.60,0.00
579,06/20/19 02:00:00 AM,68.54,96.80,4.94,127.60,0.00
580,06/20/19 03:00:00 AM,68.40,96.30,3.89,116.20,0.00
581,06/20/19 04:00:00 AM,68.04,96.30,4.41,126.70,0.00
582,06/20/19 05:00:00 AM,68.25,95.30,6.20,110.30,0.00
583,06/20/19 06:00:00 AM,68.38,95.80,6.37,114.60,0.00
584,06/20/19 07:00:00 AM,67.86,97.10,9.16,151.00,6.73
585,06/20/19 08:00:00 AM,67.98,96.60,8.01,157.20,22.44
586,06/20/19 09:00:00 AM,68.49,96.80,5.08,165.80,38.15
587,06/20/19 10:00:00 AM,68.88,97.00,4.70,151.50,74.05
588,06/20/19 11:00:00 AM,70.14,94.20,6.72,164.40,197.47
589,06/20/19 12:00:00 PM,72.00,89.90,6.35,171.80,199.72
590,06/20/19 01:00:00 PM,73.60,88.50,6.53,191.80,176.15
591,06/20/19 02:00:00 PM,67.41,96.60,6.58,300.50,136.88
592,06/20/19 03:00:00 PM,68.38,92.80,7.12,293.00,322.01
593,06/20/19 04:00:00 PM,69.53,90.00,8.34,304.80,348.94
594,06/20/19 05:00:00 PM,69.42,92.50,8.56,303.30,381.48
595,06/20/19 06:00:00 PM,67.53,94.20,7.30,291.60,161.57
596,06/20/19 07:00:00 PM,65.32,96.60,7.01,301.90,22.44
597,06/20/19 08:00:00 PM,63.88,97.90,6.67,311.10,11.22
598,06/20/19 09:00:00 PM,63.16,98.70,5.21,301.70,3.37
599,06/20/19 10:00:00 PM,63.19,98.20,5.17,322.80,0.00
600,06/20/19 11:00:00 PM,62.69,98.90,5.89,305.00,0.00
601,06/21/19 12:00:00 AM,62.20,99.10,5.75,302.00,0.00
602,06/21/19 01:00:00 AM,61.48,99.40,6.47,305.70,0.00
603,06/21/19 02:00:00 AM,60.51,99.70,7.10,296.80,0.00
604,06/21/19 03:00:00 AM,59.43,99.60,6.85,300.00,0.00
605,06/21/19 04:00:00 AM,59.31,99.40,6.88,311.50,0.00
606,06/21/19 05:00:00 AM,58.86,99.20,7.33,313.50,0.00
607,06/21/19 06:00:00 AM,58.91,98.60,5.85,313.60,0.00
608,06/21/19 07:00:00 AM,58.82,98.30,7.62,315.50,17.95
609,06/21/19 08:00:00 AM,58.69,97.90,8.74,313.20,31.42
610,06/21/19 09:00:00 AM,59.00,97.40,8.53,313.00,107.71
611,06/21/19 10:00:00 AM,61.12,93.00,9.35,324.30,308.55
612,06/21/19 11:00:00 AM,63.46,86.40,9.83,312.50,477.97
613,06/21/19 12:00:00 PM,65.34,79.93,10.31,300.80,583.44
614,06/21/19 01:00:00 PM,67.44,71.43,11.49,296.20,631.69
615,06/21/19 02:00:00 PM,68.32,68.19,11.86,306.70,473.48
616,06/21/19 03:00:00 PM,69.24,64.35,11.93,315.60,710.23
617,06/21/19 04:00:00 PM,70.36,56.49,10.34,316.10,596.90
618,06/21/19 05:00:00 PM,70.05,57.81,8.43,323.90,374.75
619,06/21/19 06:00:00 PM,70.00,62.14,8.93,310.50,242.35
620,06/21/19 07:00:00 PM,70.07,57.73,7.68,328.40,249.08
621,06/21/19 08:00:00 PM,69.80,58.46,5.78,328.40,107.71
622,06/21/19 09:00:00 PM,67.24,74.63,3.38,321.20,6.73
623,06/21/19 10:00:00 PM,61.27,89.10,1.79,89.20,0.00
624,06/21/19 11:00:00 PM,56.75,93.50,3.03,120.90,0.00
625,06/22/19 12:00:00 AM,55.17,95.50,3.17,137.90,0.00
626,06/22/19 01:00:00 AM,54.64,95.50,3.51,136.70,0.00
627,06/22/19 02:00:00 AM,53.46,96.20,3.28,141.60,0.00
628,06/22/19 03:00:00 AM,52.18,97.10,4.44,146.10,0.00
629,06/22/19 04:00:00 AM,51.30,97.50,4.18,145.10,0.00
630,06/22/19 05:00:00 AM,50.36,97.60,3.67,139.70,0.00
631,06/22/19 06:00:00 AM,49.39,97.70,3.42,120.50,3.37
632,06/22/19 07:00:00 AM,50.32,97.60,3.23,124.80,58.34
633,06/22/19 08:00:00 AM,54.79,92.80,2.55,109.10,200.84
634,06/22/19 09:00:00 AM,59.34,77.98,7.53,310.20,357.92
635,06/22/19 10:00:00 AM,61.92,74.12,8.42,305.50,518.36
636,06/22/19 11:00:00 AM,64.17,68.25,9.87,301.50,657.49
637,06/22/19 12:00:00 PM,66.38,66.80,10.12,305.70,766.33
638,06/22/19 01:00:00 PM,68.09,62.17,11.44,292.80,835.89
639,06/22/19 02:00:00 PM,69.80,53.48,12.11,302.60,860.57
640,06/22/19 03:00:00 PM,71.67,48.62,12.90,296.10,837.01
641,06/22/19 04:00:00 PM,72.16,50.02,11.74,303.20,728.18
642,06/22/19 05:00:00 PM,72.41,53.09,11.16,310.40,573.34
643,06/22/19 06:00:00 PM,72.41,48.33,9.66,311.40,419.63
644,06/22/19 07:00:00 PM,71.89,48.76,9.91,306.20,260.30
645,06/22/19 08:00:00 PM,71.06,54.99,7.49,311.40,108.83
646,06/22/19 09:00:00 PM,68.65,69.51,4.16,324.90,10.10
647,06/22/19 10:00:00 PM,61.63,85.40,2.93,117.10,0.00
648,06/22/19 11:00:00 PM,57.11,89.70,3.54,128.40,0.00
649,06/23/19 12:00:00 AM,55.09,91.10,3.55,129.60,0.00
650,06/23/19 01:00:00 AM,53.49,93.40,3.65,133.20,0.00
651,06/23/19 02:00:00 AM,52.54,94.40,4.12,123.60,0.00
652,06/23/19 03:00:00 AM,51.30,95.60,3.45,110.40,0.00
653,06/23/19 04:00:00 AM,50.56,96.30,4.11,123.80,0.00
654,06/23/19 05:00:00 AM,49.98,96.50,3.70,119.60,0.00
655,06/23/19 06:00:00 AM,48.85,97.30,4.22,72.05,3.37
656,06/23/19 07:00:00 AM,49.89,96.30,3.72,63.09,75.17
657,06/23/19 08:00:00 AM,54.66,89.30,3.25,62.85,192.98
658,06/23/19 09:00:00 AM,61.65,72.83,2.28,106.80,369.14
659,06/23/19 10:00:00 AM,66.11,64.16,5.83,310.50,529.58
660,06/23/19 11:00:00 AM,68.83,59.14,7.15,313.60,670.96
661,06/23/19 12:00:00 PM,71.31,56.47,7.67,297.60,787.64
662,06/23/19 01:00:00 PM,73.33,48.68,7.97,296.00,853.84
663,06/23/19 02:00:00 PM,74.77,47.30,8.27,304.20,862.82
664,06/23/19 03:00:00 PM,75.83,48.83,8.33,320.00,810.08
665,06/23/19 04:00:00 PM,76.69,44.90,8.22,299.80,709.10
666,06/23/19 05:00:00 PM,77.09,44.95,7.58,305.90,571.10
667,06/23/19 06:00:00 PM,77.29,46.82,6.41,327.00,403.92
668,06/23/19 07:00:00 PM,77.16,45.03,6.02,316.40,247.96
669,06/23/19 08:00:00 PM,76.69,60.07,3.35,322.20,98.74
670,06/23/19 09:00:00 PM,71.40,75.62,2.47,116.00,6.73
671,06/23/19 10:00:00 PM,64.22,82.90,3.77,124.80,0.00
672,06/23/19 11:00:00 PM,60.33,88.70,3.92,114.80,0.00
673,06/24/19 12:00:00 AM,57.67,91.50,4.05,111.20,0.00
674,06/24/19 01:00:00 AM,55.80,93.80,3.12,104.80,0.00
675,06/24/19 02:00:00 AM,54.00,95.10,3.94,120.60,0.00
676,06/24/19 03:00:00 AM,53.31,96.40,3.92,100.90,0.00
677,06/24/19 04:00:00 AM,53.01,96.80,3.19,81.30,0.00
678,06/24/19 05:00:00 AM,52.16,96.70,3.31,71.90,0.00
679,06/24/19 06:00:00 AM,51.04,97.10,3.38,82.50,5.61
680,06/24/19 07:00:00 AM,53.06,95.10,4.45,64.69,93.13
681,06/24/19 08:00:00 AM,57.76,88.80,4.62,47.90,246.84
682,06/24/19 09:00:00 AM,66.15,70.00,5.70,116.30,281.62
683,06/24/19 10:00:00 AM,71.10,59.04,7.76,131.00,412.90
684,06/24/19 11:00:00 AM,73.13,58.33,8.14,147.30,419.63
685,06/24/19 12:00:00 PM,73.56,59.27,9.22,156.60,289.48
686,06/24/19 01:00:00 PM,73.42,64.70,8.97,151.50,293.96
687,06/24/19 02:00:00 PM,75.25,66.94,5.68,156.40,352.31
688,06/24/19 03:00:00 PM,75.72,64.12,6.12,153.00,315.28
689,06/24/19 04:00:00 PM,75.90,62.51,8.21,146.80,389.33
690,06/24/19 05:00:00 PM,76.66,60.45,8.54,145.00,324.26
691,06/24/19 06:00:00 PM,76.05,64.46,9.32,143.50,196.35
692,06/24/19 07:00:00 PM,75.52,64.57,9.66,148.90,97.61
693,06/24/19 08:00:00 PM,74.57,68.97,7.04,150.00,60.59
694,06/24/19 09:00:00 PM,73.42,72.00,8.05,147.30,12.34
695,06/24/19 10:00:00 PM,72.28,73.62,7.60,150.20,0.00
696,06/24/19 11:00:00 PM,71.83,74.30,7.19,149.70,0.00
697,06/25/19 12:00:00 AM,71.89,76.09,9.09,147.80,0.00
698,06/25/19 01:00:00 AM,71.02,79.60,8.73,144.30,0.00
699,06/25/19 02:00:00 AM,70.03,82.00,8.91,136.80,0.00
700,06/25/19 03:00:00 AM,69.80,84.30,9.53,137.90,0.00
701,06/25/19 04:00:00 AM,69.82,88.90,8.10,137.30,0.00
702,06/25/19 05:00:00 AM,69.04,91.60,7.74,132.80,0.00
703,06/25/19 06:00:00 AM,69.24,92.80,7.49,137.80,0.00
704,06/25/19 07:00:00 AM,70.39,93.00,8.87,156.60,15.71
705,06/25/19 08:00:00 AM,67.19,96.70,6.42,319.80,41.51
706,06/25/19 09:00:00 AM,68.22,91.10,2.04,149.30,190.74
707,06/25/19 10:00:00 AM,71.64,85.00,4.29,236.40,405.04
708,06/25/19 11:00:00 AM,74.41,77.89,8.16,250.80,474.61
709,06/25/19 12:00:00 PM,77.52,61.71,9.53,266.30,679.93
710,06/25/19 01:00:00 PM,79.93,56.26,12.13,267.40,802.23
711,06/25/19 02:00:00 PM,81.00,50.33,11.34,278.20,853.84
712,06/25/19 03:00:00 PM,81.57,50.77,9.78,290.60,773.06
713,06/25/19 04:00:00 PM,81.66,53.14,8.38,285.10,518.36
714,06/25/19 05:00:00 PM,81.27,55.12,8.52,316.90,502.66
715,06/25/19 06:00:00 PM,79.74,56.38,7.58,318.20,208.69
716,06/25/19 07:00:00 PM,78.48,58.14,7.25,315.80,162.69
717,06/25/19 08:00:00 PM,77.00,54.76,7.40,305.40,104.35
718,06/25/19 09:00:00 PM,73.99,64.80,3.79,341.60,11.22
719,06/25/19 10:00:00 PM,69.13,82.50,2.14,118.10,0.00
720,06/25/19 11:00:00 PM,64.02,89.90,3.17,122.10,0.00
721,06/26/19 12:00:00 AM,61.84,92.50,3.38,130.70,0.00
722,06/26/19 01:00:00 AM,60.49,94.10,3.53,130.10,0.00
723,06/26/19 02:00:00 AM,59.45,94.90,3.71,128.50,0.00
724,06/26/19 03:00:00 AM,58.28,95.60,3.69,103.60,0.00
725,06/26/19 04:00:00 AM,57.24,96.40,3.84,93.70,0.00
726,06/26/19 05:00:00 AM,56.44,96.70,4.25,86.60,0.00
727,06/26/19 06:00:00 AM,55.90,96.90,3.92,105.60,5.61
728,06/26/19 07:00:00 AM,57.70,94.10,3.59,92.50,83.03
729,06/26/19 08:00:00 AM,62.22,82.30,5.30,84.30,210.94
730,06/26/19 09:00:00 AM,69.08,76.01,7.53,128.60,309.67
731,06/26/19 10:00:00 AM,73.36,67.17,6.43,144.80,504.90
732,06/26/19 11:00:00 AM,77.23,60.32,5.15,155.10,608.12
733,06/26/19 12:00:00 PM,80.51,56.26,5.21,197.80,731.54
734,06/26/19 01:00:00 PM,82.76,51.28,7.83,244.40,816.82
735,06/26/19 02:00:00 PM,83.84,51.97,8.19,234.00,759.59
736,06/26/19 03:00:00 PM,83.23,53.81,9.46,237.40,448.80
737,06/26/19 04:00:00 PM,84.54,50.30,9.61,292.20,582.32
738,06/26/19 05:00:00 PM,85.42,45.07,10.23,295.80,569.98
739,06/26/19 06:00:00 PM,84.47,47.90,10.19,303.80,392.70
740,06/26/19 07:00:00 PM,83.19,47.77,9.03,313.60,260.30
741,06/26/19 08:00:00 PM,81.36,49.36,7.63,314.90,109.96
742,06/26/19 09:00:00 PM,78.17,67.90,3.42,308.60,6.73
743,06/26/19 10:00:00 PM,69.48,80.90,3.87,131.90,0.00
744,06/26/19 11:00:00 PM,65.68,86.40,4.13,122.10,0.00
