Plot Title: Parking Lot_PSB 2020,,,,,,,,,,
#,"Date Time, GMT-05:00","Wind Speed, mph (LGR S/N: 20702489, SEN S/N: 20496534)","Gust Speed, mph (LGR S/N: 20702489, SEN S/N: 20496534)","Wind Direction, ø (LGR S/N: 20702489, SEN S/N: 20496534)","MRT, °F (LGR S/N: 20702489, SEN S/N: 20693834)","Temp, °F (LGR S/N: 20702489, SEN S/N: 20698453)","RH, % (LGR S/N: 20702489, SEN S/N: 20698453)","Solar Radiation, W/m² (LGR S/N: 20702489, SEN S/N: 20702166)","DewPt, °F (LGR S/N: 20702489, SEN S/N: 20698453)","SkyCover, Fraction (LGR S/N: 20095520, SEN S/N: 10732331, LBL: Tamb)"
6854,2019-10-12 13:00:00-05:00,0.613934933,2.115989333,235.35,12.77083333,12.33222222,82.51666667,42.5,9.444444445,1
6855,2019-10-12 14:00:00-05:00,0.3308096,1.505034667,156.75,13.21675926,12.76685185,83.75,36.65,10.07407407,1
6856,2019-10-12 15:00:00-05:00,0.220539733,0.9477248,96.91666667,13.22064815,12.91527778,85.98333333,21.25,10.63888889,1
6857,2019-10-12 16:00:00-05:00,0.8359648,2.2821392,184.1833333,11.60851852,11.63740741,92.6,8.316666667,10.49074074,1
6858,2019-10-12 17:00:00-05:00,0.613934933,1.7255744,208.6166667,11.2687037,11.52388889,91.78333333,0.816666667,10.22222222,1
6859,2019-10-12 18:00:00-05:00,0.387434667,1.057994667,146.2,10.81333333,11.12648148,91.51666667,0.6,9.814814815,1
6860,2019-10-12 19:00:00-05:00,0.332299733,0.946234667,186.7666667,10.2425,10.63833333,92.01666667,0.6,9.416666667,1
6861,2019-10-12 20:00:00-05:00,0.3308096,1.057994667,152.2666667,9.492592593,9.619814815,93.31666667,0.6,8.611111111,1
6862,2019-10-12 21:00:00-05:00,0.5006848,1.3925296,157.2,9.406111111,9.59537037,93.05,0.6,8.527777778,1
6863,2019-10-12 22:00:00-05:00,0.6124448,1.503544533,171.5166667,9.327962963,9.476203704,88.55,0.6,7.685185185,1
6864,2019-10-12 23:00:00-05:00,0.220539733,0.891099733,106.05,8.5675,8.869814815,88.63333333,0.6,7.111111111,1
6865,2019-10-13 00:00:00-05:00,0.1654048,0.780829867,108.65,8.227407408,8.410277778,89.76666667,0.6,6.833333333,1
6866,2019-10-13 01:00:00-05:00,0.1654048,0.8359648,178.7833333,7.103611111,7.652777778,91.25,0.6,6.314814815,1
6867,2019-10-13 02:00:00-05:00,0,0.67056,52.06666667,6.271111111,6.6475,91.63333333,0.6,5.37962963,1
6868,2019-10-13 03:00:00-05:00,0.110269867,0.725694933,70.38333333,5.397962963,5.841944444,92.25,0.6,4.675925926,1
6869,2019-10-13 04:00:00-05:00,0.1654048,0.892589867,135.4,4.631481482,5.045925926,92.6,0.6,3.944444445,1
