Plot Title: DL5,,,,,,,,,,,,,
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20098520, SEN S/N: 10762331, LBL: Tamb)","RH, % (LGR S/N: 21098500, SEN S/N: 10263331)","Wind Speed, mph (LGR S/N: 20198500, SEN S/N: 21706789)","Wind Direction, ø (LGR S/N: 20198500, SEN S/N: 21706789)","Solar Radiation, W/m² (LGR S/N: 20034090, SEN S/N: 23073988)","Precipitation, Inches  (LGR S/N: 20034090, SEN S/N: 23073988)","DewPt, °C (LGR S/N: 20495520, SEN S/N: 10232331, LBL: Tamb)","SkyCover, Fraction (LGR S/N: 20075520, SEN S/N: 10734331, LBL: Tamb)","Gust Speed, mph (LGR S/N: 20054090, SEN S/N: 20896535)",,,
12999,06/25/20 02:00:03 PM,23.37222222,68.16,5.85,258.7,144.3283,0.01,17.00422222,,12.81,,,
13000,06/25/20 03:00:03 PM,20.5,77.63,5.01,140.5,354.8313,0.01,16.026,,8.51,,,
13001,06/25/20 04:00:03 PM,22.42222222,61.18,6.47,153.5,510.7896,0,14.65822222,,11.91,,,
13002,06/25/20 05:00:03 PM,24.21111111,54.76,6.7,175.8,515.0927,0,15.16311111,,13.7,,,
13003,06/25/20 06:00:03 PM,19.85,87.5,8.33,315.7,62.6857,0.04,17.35,,18.17,,,
13004,06/25/20 07:00:03 PM,18.78888889,85.9,5.53,133.6,336.5722,0,15.96888889,,10.3,,,
13005,06/25/20 08:00:03 PM,18.88888889,89.8,2.86,159.6,56.5218,0,16.84888889,,4.94,,,
13006,06/25/20 09:00:03 PM,18.21111111,93.2,3.84,155.9,6.978,0,16.85111111,,6.37,,,
13007,06/25/20 10:00:03 PM,17.43888889,92.2,3.39,160.4,0,0,15.87888889,,6.9,,,
13008,06/25/20 11:00:03 PM,16.33888889,92.2,5.3,154.7,0,0,14.77888889,,7.8,,,
13009,06/26/20 12:00:03 AM,15.8,90.4,4.03,166.9,0,0,13.88,,7.62,,,
13010,06/26/20 01:00:03 AM,15.05,93.3,4.83,154.7,0,0,13.71,,6.9,,,
13011,06/26/20 02:00:03 AM,14.12777778,95.1,4.68,150.8,0,0,13.14777778,,7.08,,,
13012,06/26/20 03:00:03 AM,13.92222222,95.2,5.41,153.7,0,0,12.96222222,,7.44,,,
13013,06/26/20 04:00:03 AM,14.17222222,93.4,5.53,158.2,0,0,12.85222222,,7.44,,,
13014,06/26/20 05:00:03 AM,13.97222222,94.6,4.98,157.4,0,0,12.89222222,,7.26,,,
13015,06/26/20 06:00:03 AM,13.62777778,95.6,4.7,149.9,5.815,0,12.74777778,,6.72,,,
13016,06/26/20 07:00:03 AM,13.92777778,95.4,4.32,147.9,38.379,0,13.00777778,,6.55,,,
13017,06/26/20 08:00:03 AM,15.25,91.7,4.35,148.3,173.4033,0,13.59,,6.9,,,
13018,06/26/20 09:00:03 AM,19.02777778,74.3,4.79,145.2,385.5345,0,13.88777778,,6.9,,,
13019,06/26/20 10:00:03 AM,21.67222222,66.55,3.88,204.5,538.1201,0,14.98222222,,7.08,,,
13020,06/26/20 11:00:03 AM,23.73888889,53.02,5.84,251.7,561.8453,0,14.34288889,,11.56,,,
13021,06/26/20 12:00:03 PM,24.76111111,48.56,9.01,275.5,603.0155,0,14.47311111,,16.03,,,
13022,06/26/20 01:00:03 PM,25.8,45.68,7.8,277,700.2423,0,14.936,,14.24,,,
13023,06/26/20 02:00:03 PM,25.78888889,46,5.76,286.9,597.0842,0,14.98888889,,11.2,,,
13024,06/26/20 03:00:03 PM,26.02222222,46.36,5.1,291.5,490.786,0,15.29422222,,9.41,,,
13025,06/26/20 04:00:03 PM,26.51111111,41.09,6.62,288.8,400.5372,0,14.72911111,,12.81,,,
13026,06/26/20 05:00:03 PM,26.88888889,37.61,7.55,291.4,545.7959,0,14.41088889,,14.06,,,
13027,06/26/20 06:00:03 PM,27.21111111,40.2,6.8,271.5,364.3679,0,15.25111111,,11.38,,,
13028,06/26/20 07:00:03 PM,27.13888889,39.62,5.57,275.7,257.1393,0,15.06288889,,10.48,,,
13029,06/26/20 08:00:03 PM,26.9,41.89,5.4,277.1,108.0427,0,15.278,,9.77,,,
13030,06/26/20 09:00:03 PM,24.58888889,65.54,2.96,201.8,8.9551,0,17.69688889,,5.47,,,
13031,06/26/20 10:00:03 PM,19.62222222,73.28,5.22,150,0,0,14.27822222,,7.26,,,
13032,06/26/20 11:00:03 PM,17.56111111,76.55,5.41,148.4,0,0,12.87111111,,7.08,,,
13033,06/27/20 12:00:03 AM,16.06111111,83.3,4.04,124,0,0,12.72111111,,5.65,,,
13034,06/27/20 01:00:03 AM,14.68888889,86.5,3.87,98.9,0,0,11.98888889,,6.9,,,
13035,06/27/20 02:00:03 AM,13.98888889,88.9,4.02,80.9,0,0,11.76888889,,5.29,,,
13036,06/27/20 03:00:03 AM,13.46111111,90.2,3.81,93.3,0,0,11.50111111,,5.83,,,
13037,06/27/20 04:00:03 AM,13.05,92.6,4.13,88.7,0,0,11.57,,5.65,,,
13038,06/27/20 05:00:03 AM,13.12222222,92.6,3.5,120.7,0,0,11.64222222,,4.94,,,
13039,06/27/20 06:00:03 AM,13.38888889,93.1,3.37,102.7,1.3956,0,12.00888889,,5.29,,,
13040,06/27/20 07:00:03 AM,16.3,86.5,4.75,147.1,6.5128,0.05,13.6,,9.23,,,
13041,06/27/20 08:00:03 AM,16.27777778,95.5,7.67,129,14.5375,0.15,15.37777778,,14.06,,,
13042,06/27/20 09:00:03 AM,16.72222222,95.3,6.04,147.6,50.9394,0.04,15.78222222,,10.48,,,
13043,06/27/20 10:00:03 AM,16.92777778,95.9,6.2,155.3,58.15,0.15,16.10777778,,9.95,,,
13044,06/27/20 11:00:03 AM,17.37777778,96.3,4.91,132.8,79.8981,0.08,16.63777778,,8.33,,,
13045,06/27/20 12:00:03 PM,18.37777778,96.7,6.03,125.8,199.3382,0.01,17.71777778,,9.41,,,
13046,06/27/20 01:00:03 PM,19.82777778,94.7,4.91,133.5,148.7477,0,18.76777778,,9.23,,,
13047,06/27/20 02:00:03 PM,20.77222222,91.7,6.59,310.4,417.0518,0.01,19.11222222,,11.91,,,
13048,06/27/20 03:00:03 PM,22.73888889,81.6,7.99,310.2,801.5396,0,19.05888889,,13.88,,,
13049,06/27/20 04:00:03 PM,23.9,76.07,6.17,320.5,464.3859,0,19.114,,9.95,,,
13050,06/27/20 05:00:03 PM,25.1,72.23,5.13,276.6,398.0949,0,19.546,,8.16,,,
13051,06/27/20 06:00:03 PM,25.47222222,71.29,5.38,276.1,214.3409,0,19.73022222,,12.81,,,
13052,06/27/20 07:00:03 PM,25.46111111,72.2,8.81,267.9,188.9875,0,19.90111111,,15.85,,,
13053,06/27/20 08:00:03 PM,25.25,70.46,7.75,281.3,127.1159,0,19.342,,15.13,,,
13054,06/27/20 09:00:03 PM,24.38888889,77.96,4.99,277.1,14.6538,0,19.98088889,,9.41,,,
13055,06/27/20 10:00:03 PM,21.82777778,88,3.99,144.7,0,0,19.42777778,,6.55,,,
13056,06/27/20 11:00:03 PM,20.06111111,93.3,4.14,144.9,0,0,18.72111111,,6.55,,,
13057,06/28/20 12:00:03 AM,18.87222222,94.7,4.27,143.5,0,0,17.81222222,,7.08,,,
13058,06/28/20 01:00:03 AM,18.42222222,95.3,4.84,150.8,0,0,17.48222222,,6.72,,,
13059,06/28/20 02:00:03 AM,18.2,95.2,4.53,149.9,0,0,17.24,,6.72,,,
13060,06/28/20 03:00:03 AM,18.03888889,95.3,4.92,154.7,0,0,17.09888889,,7.08,,,
13061,06/28/20 04:00:03 AM,18.31111111,94.7,4.57,153.9,0,0,17.25111111,,6.55,,,
13062,06/28/20 05:00:03 AM,18.52222222,94.6,4.44,160,0,0,17.44222222,,7.08,,,
13063,06/28/20 06:00:03 AM,18.62777778,95.1,4.05,158,0.2326,0.15,17.64777778,,9.41,,,
13064,06/28/20 07:00:03 AM,19.16111111,96.8,4.17,186,7.2106,0.45,18.52111111,,9.95,,,
13065,06/28/20 08:00:03 AM,19.42777778,96.8,5.48,148.1,95.0171,0,18.78777778,,7.98,,,
13066,06/28/20 09:00:03 AM,20.53888889,94.3,4.73,157.6,129.3256,0,19.39888889,,9.41,,,
13067,06/28/20 10:00:04 AM,21.72222222,88.3,3.81,150.7,252.4873,0,19.38222222,,6.37,,,
13068,06/28/20 11:00:04 AM,23.45,83.3,4.82,278.3,463.2229,0,20.11,,10.66,,,
13069,06/28/20 12:00:04 PM,23.77222222,83.8,3.65,321.7,215.8528,0,20.53222222,,6.9,,,
13070,06/28/20 01:00:04 PM,24.67222222,74.73,3.57,295.5,550.2153,0,19.61822222,,7.44,,,
13071,06/28/20 02:00:04 PM,26.06111111,70.44,7.58,291.7,842.4772,0,20.14911111,,14.24,,,
13072,06/28/20 03:00:04 PM,26.46111111,68.78,9.66,313.6,834.6851,0,20.21711111,,17.46,,,
13073,06/28/20 04:00:04 PM,26.02222222,62.01,11.59,314.4,626.0429,0,18.42422222,,19.43,,,
13074,06/28/20 05:00:04 PM,26.2,64.12,10.38,312.7,598.5961,0,19.024,,16.74,,,
13075,06/28/20 06:00:04 PM,25.82777778,64.68,8.23,335,332.2691,0,18.76377778,,15.67,,,
13076,06/28/20 07:00:04 PM,25.21111111,64.68,6.68,352.5,153.3997,0,18.14711111,,11.38,,,
13077,06/28/20 08:00:04 PM,24.63888889,65.75,6.42,353.9,116.1837,0,17.78888889,,11.91,,,
13078,06/28/20 09:00:04 PM,23.57222222,72.46,2.11,341.7,7.6758,0,18.06422222,,7.8,,,
13079,06/28/20 10:00:04 PM,20.53888889,88.2,2.86,120.9,0,0,18.17888889,,4.4,,,
13080,06/28/20 11:00:04 PM,18.57222222,92.6,2.36,89.2,0,0,17.09222222,,4.76,,,
13081,06/29/20 12:00:04 AM,17.37222222,94.1,2.95,121.6,0,0,16.19222222,,4.94,,,
13082,06/29/20 01:00:04 AM,16.88888889,95.1,3.27,130.8,0,0,15.90888889,,4.58,,,
13083,06/29/20 02:00:04 AM,16.33888889,95.4,2.81,126.9,0,0,15.41888889,,4.94,,,
13084,06/29/20 03:00:04 AM,15.76111111,95.7,2.48,102.5,0,0,14.90111111,,4.94,,,
13085,06/29/20 04:00:04 AM,15.22777778,96.1,2.96,120.2,0,0,14.44777778,,5.12,,,
13086,06/29/20 05:00:04 AM,14.87777778,95.9,1.94,97,0,0,14.05777778,,3.86,,,
13087,06/29/20 06:00:04 AM,14.26111111,96.3,2.3,100.4,3.8379,0,13.52111111,,3.86,,,
13088,06/29/20 07:00:04 AM,15.21111111,96,1.73,88.1,63.965,0,14.41111111,,3.15,,,
13089,06/29/20 08:00:04 AM,17.97777778,92.6,2.44,39.34,195.384,0,16.49777778,,9.77,,,
13090,06/29/20 09:00:04 AM,20.57777778,87.8,5.76,316.4,378.5565,0,18.13777778,,9.59,,,
13091,06/29/20 10:00:04 AM,21.67777778,81.4,6.02,282.9,479.156,0,17.95777778,,9.05,,,
13092,06/29/20 11:00:04 AM,23.23888889,73.77,6.97,285.5,581.7326,0,17.99288889,,11.56,,,
13093,06/29/20 12:00:04 PM,24.6,67.95,7.48,310,586.5009,0,18.19,,12.27,,,
13094,06/29/20 01:00:04 PM,25.55,68.22,9.13,303.9,859.8059,0,19.194,,14.95,,,
13095,06/29/20 02:00:04 PM,25.97222222,61.62,10.32,298.6,832.0102,0,18.29622222,,16.03,,,
13096,06/29/20 03:00:04 PM,26.91111111,55.74,10.29,305.2,848.6411,0,18.05911111,,17.82,,,
13097,06/29/20 04:00:04 PM,27.4,48.07,10.96,316.6,737.8072,0,17.014,,18.17,,,
13098,06/29/20 05:00:04 PM,27.35,51.77,11.06,317,596.9679,0,17.704,,20.5,,,
13099,06/29/20 06:00:04 PM,26.76111111,48.45,9.73,341.1,407.5152,0,16.45111111,,18.35,,,
13100,06/29/20 07:00:04 PM,26.3,53.02,9.6,333.6,272.4909,0,16.904,,16.21,,,
13101,06/29/20 08:00:04 PM,25.42222222,57.45,7.22,347.9,113.1599,0,16.91222222,,13.17,,,
13102,06/29/20 09:00:04 PM,24.16111111,64.2,4.99,354.9,14.5375,0,17.00111111,,9.77,,,
13103,06/29/20 10:00:04 PM,22.57222222,70.62,4.53,327.5,0,0,16.69622222,,8.87,,,
13104,06/29/20 11:00:04 PM,21.22222222,80.6,4.5,313.7,0,0,17.34222222,,8.51,,,
13105,06/30/20 12:00:04 AM,18.6,88.3,2.04,118.6,0,0,16.26,,4.4,,,
13106,06/30/20 01:00:04 AM,17.32777778,91.9,2.88,135.7,0,0,15.70777778,,4.58,,,
13107,06/30/20 02:00:04 AM,16.92222222,93.9,2.71,128,0,0,15.70222222,,4.58,,,
13108,06/30/20 03:00:04 AM,16.91111111,95.2,2.51,138,0,0,15.95111111,,3.86,,,
13109,06/30/20 04:00:04 AM,17.17222222,96,2.56,137.5,0,0,16.37222222,,3.86,,,
13110,06/30/20 05:00:04 AM,17.65,96.7,2.19,311.7,0.1163,0,16.99,,7.08,,,
13111,06/30/20 06:00:04 AM,18.47222222,96.8,4.76,312.3,1.9771,0,17.83222222,,8.69,,,
13112,06/30/20 07:00:04 AM,18.25,95.2,6.5,316.4,21.9807,0,17.29,,10.66,,,
13113,06/30/20 08:00:04 AM,18.58888889,92.9,4.94,324.7,70.1289,0,17.16888889,,10.12,,,
13114,06/30/20 09:00:04 AM,19.26111111,89.7,5.91,310.2,123.0454,0,17.20111111,,10.12,,,
13115,06/30/20 10:00:04 AM,19.97777778,83.1,6.92,304.2,247.8353,0,16.59777778,,11.2,,,
13116,06/30/20 11:00:04 AM,20.42777778,83.9,6.58,314.4,199.1056,0,17.20777778,,11.73,,,
13117,06/30/20 12:00:04 PM,20.82777778,81.6,7.84,306.7,243.8811,0,17.14777778,,13.17,,,
13118,06/30/20 01:00:04 PM,21.03888889,81,7.82,303.8,305.0549,0,17.23888889,,13.17,,,
13119,06/30/20 02:00:04 PM,22.32222222,76.27,8.79,296.5,627.2059,0,17.57622222,,16.03,,,
13120,06/30/20 03:00:04 PM,22.43888889,73.85,8.92,300.3,353.9009,0,17.20888889,,15.31,,,
13121,06/30/20 04:00:04 PM,23.12777778,73.52,9.62,300.4,544.9818,0,17.83177778,,16.21,,,
13122,06/30/20 05:00:04 PM,23.42777778,71.53,10.26,300.1,428.2166,0,17.73377778,,21.04,,,
13123,06/30/20 06:00:04 PM,22.06111111,89.2,8.25,333.8,134.2102,0.02,19.90111111,,15.31,,,
13124,06/30/20 07:00:04 PM,20,91.7,4.01,38.53,35.3552,0.11,18.34,,9.95,,,
13125,06/30/20 08:00:04 PM,19.82777778,93.2,0.67,156.8,11.1648,0.02,18.46777778,,3.33,,,
13126,06/30/20 09:00:04 PM,19.55,94.1,2.03,264,1.9771,0.16,18.37,,6.19,,,
13127,06/30/20 10:00:04 PM,19.12222222,93.5,2.74,357.5,0,0.04,17.82222222,,7.62,,,
13128,06/30/20 11:00:04 PM,18.95,94.9,1.38,210,0,0.03,17.93,,3.15,,,
13129,07/01/20 12:00:04 AM,18.87222222,94.9,1.57,251.1,0,0,17.85222222,,3.33,,,
13130,07/01/20 01:00:04 AM,18.71111111,95.4,1.86,305.6,0,0,17.79111111,,7.62,,,
13131,07/01/20 02:00:04 AM,18.35,94.9,3.3,320.9,0,0,17.33,,6.19,,,
13132,07/01/20 03:00:04 AM,18,95.3,3.06,321.8,0,0,17.06,,6.55,,,
13133,07/01/20 04:00:04 AM,17.45,97.1,3.45,342,0,0,16.87,,6.72,,,
13134,07/01/20 05:00:04 AM,17.18888889,97.8,2.73,46.93,0,0,16.74888889,,4.58,,,
13135,07/01/20 06:00:04 AM,17.07777778,97.7,3.17,39.29,1.7445,0,16.61777778,,5.47,,,
13136,07/01/20 07:00:04 AM,17.35,97.3,2.36,69.09,16.3983,0,16.81,,4.22,,,
13137,07/01/20 08:00:04 AM,17.78888889,96.4,2.7,27.74,53.8469,0,17.06888889,,6.72,,,
13138,07/01/20 09:00:04 AM,18.53888889,92.3,4.23,12.38,237.8335,0,16.99888889,,7.62,,,
13139,07/01/20 10:00:04 AM,19.11111111,92.4,5.48,288.7,158.8658,0,17.59111111,,8.51,,,
13140,07/01/20 11:00:04 AM,19.55,88.6,6.38,289.1,382.2781,0,17.27,,11.02,,,
13141,07/01/20 12:00:04 PM,21.5,78.71,5.65,286.7,632.7883,0,17.242,,10.66,,,
13142,07/01/20 01:00:04 PM,23.11111111,76.81,7.08,291.3,760.602,0,18.47311111,,12.27,,,
13143,07/01/20 02:00:04 PM,23.82222222,72.93,8.48,304.3,721.7578,0,18.40822222,,13.34,,,
13144,07/01/20 03:00:04 PM,24.36111111,69.02,7.95,297.5,512.6504,0,18.16511111,,15.67,,,
13145,07/01/20 04:00:04 PM,24.75,67.04,8.19,304,448.2202,0,18.158,,15.13,,,
13146,07/01/20 05:00:04 PM,25.33888889,67.04,8.89,297.2,445.429,0,18.74688889,,14.95,,,
13147,07/01/20 06:00:04 PM,26.13888889,60.49,8.48,310.5,414.4932,0,18.23688889,,17.1,,,
13148,07/01/20 07:00:04 PM,25.96111111,64.76,8.45,307.5,258.4186,0,18.91311111,,14.95,,,
13149,07/01/20 08:00:04 PM,25.42222222,63.09,6.89,310.8,112.6947,0,18.04022222,,12.27,,,
13150,07/01/20 09:00:04 PM,24.22222222,68.47,5.12,321.3,8.7225,0,17.91622222,,9.77,,,
13151,07/01/20 10:00:04 PM,21.48888889,87.1,3.56,157.4,0,0,18.90888889,,5.83,,,
13152,07/01/20 11:00:04 PM,18.82777778,90.7,2.81,116.9,0,0,16.96777778,,4.94,,,
13153,07/02/20 12:00:04 AM,17.56111111,93.9,3.22,123.9,0,0,16.34111111,,5.47,,,
13154,07/02/20 01:00:04 AM,16.88888889,94.8,3.07,116.1,0,0,15.84888889,,4.94,,,
13155,07/02/20 02:00:04 AM,16.46111111,95.4,3.04,118.7,0,0,15.54111111,,5.12,,,
13156,07/02/20 03:00:04 AM,15.9,95.8,3.44,107.3,0,0,15.06,,4.58,,,
13157,07/02/20 04:00:04 AM,15.46111111,96.2,3.02,108.3,0,0,14.70111111,,4.22,,,
13158,07/02/20 05:00:04 AM,14.87222222,96.9,3.53,81.2,0,0,14.25222222,,4.22,,,
13159,07/02/20 06:00:04 AM,14.47777778,97.2,3.46,75.15,2.5586,0,13.91777778,,4.76,,,
13160,07/02/20 07:00:04 AM,14.48888889,97.6,4.09,66.1,37.3323,0,14.00888889,,5.83,,,
13161,07/02/20 08:00:04 AM,16.52777778,94.7,3.59,59.81,192.4765,0,15.46777778,,4.94,,,
13162,07/02/20 09:00:04 AM,20.33888889,79.41,2.65,65.05,352.8542,0,16.22088889,,6.72,,,
13163,07/02/20 10:00:04 AM,23.58888889,68,4.66,302.1,511.9526,0,17.18888889,,8.87,,,
13164,07/02/20 11:00:04 AM,25.66111111,64.6,5.58,320.2,656.5135,0,18.58111111,,11.73,,,
13165,07/02/20 12:00:04 PM,27.18888889,63.02,7.48,292.9,771.6505,0,19.79288889,,12.09,,,
13166,07/02/20 01:00:04 PM,28.53888889,54.4,7.52,301.6,833.1732,0,19.41888889,,14.95,,,
13167,07/02/20 02:00:04 PM,29.82777778,50.37,8.8,304.8,821.7758,0,19.90177778,,15.31,,,
13168,07/02/20 03:00:04 PM,30.72222222,46.31,9.01,298.2,748.3905,0,19.98422222,,16.56,,,
13169,07/02/20 04:00:04 PM,31.35,44.54,10.08,296.1,689.0775,0,20.258,,16.56,,,
13170,07/02/20 05:00:04 PM,31.35,42.92,9.76,300.7,517.4187,0,19.934,,16.39,,,
13171,07/02/20 06:00:04 PM,31.42777778,41.39,8.73,299,397.5134,0,19.70577778,,15.85,,,
13172,07/02/20 07:00:04 PM,31.17222222,37.28,7.63,313.7,253.534,0,18.62822222,,15.67,,,
13173,07/02/20 08:00:04 PM,30.37777778,42.91,5.89,324.7,90.5977,0,18.95977778,,14.06,,,
13174,07/02/20 09:00:04 PM,28.18888889,67.23,2.57,307.9,7.0943,0,21.63488889,,4.76,,,
13175,07/02/20 10:00:04 PM,24.62222222,74.78,2.8,126.8,0,0,19.57822222,,4.58,,,
13176,07/02/20 11:00:04 PM,22.4,80.4,3.65,134.5,0,0,18.48,,5.12,,,
13177,07/03/20 12:00:04 AM,21.3,83.5,3.75,123.5,0,0,18,,5.47,,,
13178,07/03/20 01:00:04 AM,20.92222222,85.7,2.76,113.2,0,0,18.06222222,,4.4,,,
13179,07/03/20 02:00:04 AM,20.51111111,87.2,3.02,117.8,0,0,17.95111111,,4.04,,,
13180,07/03/20 03:00:04 AM,19.9,88.9,3.11,121,0,0,17.68,,4.76,,,
13181,07/03/20 04:00:04 AM,19.8,89.6,3.06,115,0,0,17.72,,4.58,,,
13182,07/03/20 05:00:04 AM,19.53888889,91.1,2.83,118.1,0,0,17.75888889,,4.22,,,
13183,07/03/20 06:00:04 AM,19.33888889,91.9,3.2,122.2,1.0467,0,17.71888889,,4.4,,,
13184,07/03/20 07:00:04 AM,19.62777778,91.5,2.98,128.7,34.0759,0,17.92777778,,4.76,,,
13185,07/03/20 08:00:04 AM,21.42222222,73.6,3.05,90.1,131.419,0,16.14222222,,8.33,,,
13186,07/03/20 09:00:04 AM,23.26111111,70.18,3.17,310.6,180.9628,0,17.29711111,,6.01,,,
13187,07/03/20 10:00:04 AM,24.9,62.3,6.14,306.9,540.3298,0,17.36,,13.7,,,
13188,07/03/20 11:00:04 AM,26.11111111,60.8,9.98,304.9,708.9648,0,18.27111111,,15.85,,,
13189,07/03/20 12:00:04 PM,26.65,61.5,8.94,313.4,611.1565,0,18.95,,14.06,,,
13190,07/03/20 01:00:04 PM,27.21111111,61.65,8.34,319.4,533.3518,0,19.54111111,,14.06,,,
13191,07/03/20 02:00:04 PM,27.87222222,59.81,8.65,298.6,744.2037,0,19.83422222,,14.42,,,
13192,07/03/20 03:00:04 PM,28.78888889,60.53,8.69,301.9,745.483,0,20.89488889,,14.6,,,
13193,07/03/20 04:00:04 PM,29.07222222,62.02,8,336.7,633.835,0,21.47622222,,15.13,,,
13194,07/03/20 05:00:04 PM,28.91111111,59.96,8.82,312.9,438.6836,0,20.90311111,,14.78,,,
13195,07/03/20 06:00:04 PM,28.52222222,60.59,8.41,334.7,313.0796,0,20.64022222,,15.49,,,
13196,07/03/20 07:00:04 PM,28.32222222,61.79,7.76,335.1,253.3014,0,20.68022222,,14.6,,,
13197,07/03/20 08:00:04 PM,27.45,65.98,6.62,352.5,104.0885,0,20.646,,12.09,,,
13198,07/03/20 09:00:04 PM,26.07777778,72.19,5.12,328.1,10.467,0,20.51577778,,8.33,,,
13199,07/03/20 10:00:04 PM,24.35,82.3,3.06,322.8,0,0,20.81,,5.83,,,
13200,07/03/20 11:00:04 PM,21.53888889,88.8,2.27,141,0,0,19.29888889,,4.4,,,
13201,07/04/20 12:00:04 AM,19.93888889,93.3,3.02,128.7,0,0,18.59888889,,5.47,,,
13202,07/04/20 01:00:04 AM,19.37777778,93.6,2.14,113.9,0,0,18.09777778,,3.86,,,
13203,07/04/20 02:00:04 AM,18.51111111,94.9,2.43,119.2,0,0,17.49111111,,3.86,,,
13204,07/04/20 03:00:04 AM,17.82222222,95.2,2.78,110.8,0,0,16.86222222,,4.22,,,
13205,07/04/20 04:00:04 AM,17.57777778,96.3,2.94,81.4,0,0,16.83777778,,4.58,,,
13206,07/04/20 05:00:04 AM,17.92222222,96.4,2.54,77.43,0,0,17.20222222,,3.86,,,
13207,07/04/20 06:00:04 AM,18.15,96.1,2.74,68.36,6.0476,0,17.37,,3.86,,,
13208,07/04/20 07:00:04 AM,18.66111111,95.9,3.3,69.98,45.1244,0,17.84111111,,5.29,,,
13209,07/04/20 08:00:04 AM,20.32222222,91.4,2.96,342.5,185.6148,0,18.60222222,,5.29,,,
13210,07/04/20 09:00:04 AM,22.75,83.1,3.89,266.9,345.6436,0,19.37,,6.72,,,
13211,07/04/20 10:00:04 AM,24.71111111,75.55,4.98,271.2,501.8345,0,19.82111111,,8.16,,,
13212,07/04/20 11:00:04 AM,26.08888889,69.32,6.08,277.4,525.3271,0,19.95288889,,11.38,,,
13213,07/04/20 12:00:04 PM,26.72777778,67.42,5.84,275.4,437.6369,0,20.21177778,,9.77,,,
13214,07/04/20 01:00:04 PM,27.53888889,60.3,6.56,297.1,645.465,0,19.59888889,,11.91,,,
13215,07/04/20 02:00:04 PM,28.95,57.11,6.23,301.3,892.1373,0,20.372,,11.91,,,
13216,07/04/20 03:00:04 PM,29.77777778,51.27,5.9,291.3,705.8247,0,20.03177778,,13.52,,,
13217,07/04/20 04:00:04 PM,30.15,49.42,8.32,299.1,736.9931,0,20.034,,13.34,,,
13218,07/04/20 05:00:04 PM,30.2,51.54,9.23,298.7,612.6684,0,20.508,,16.74,,,
13219,07/04/20 06:00:04 PM,29.81111111,51.11,9.12,296.7,429.0307,0,20.03311111,,15.31,,,
13220,07/04/20 07:00:04 PM,29.21111111,50.62,8.6,314.5,257.7208,0,19.33511111,,15.49,,,
13221,07/04/20 08:00:04 PM,28.26111111,45.19,6.99,326.7,107.3449,0,17.29911111,,11.73,,,
13222,07/04/20 09:00:04 PM,26.43888889,49.45,4.96,334.6,7.4432,0,16.32888889,,9.23,,,
13223,07/04/20 10:00:04 PM,23.57777778,71.6,2.96,6.96,0,0,17.89777778,,6.01,,,
13224,07/04/20 11:00:04 PM,18.97222222,82.8,3.51,125.4,0,0,15.53222222,,5.12,,,
13225,07/05/20 12:00:04 AM,17.07222222,84.9,3.97,134.4,0,0,14.05222222,,5.12,,,
13226,07/05/20 01:00:04 AM,16.17222222,87.4,4.45,106.6,0,0,13.65222222,,5.65,,,
13227,07/05/20 02:00:04 AM,15.27777778,91.7,4.08,96.1,0,0,13.61777778,,6.37,,,
13228,07/05/20 03:00:04 AM,14.57222222,92.5,3.86,91.3,0,0,13.07222222,,4.76,,,
13229,07/05/20 04:00:04 AM,13.88888889,94.1,4,77.66,0,0,12.70888889,,5.29,,,
13230,07/05/20 05:00:04 AM,13.52777778,94.2,3.4,87.6,0,0,12.36777778,,4.4,,,
13231,07/05/20 06:00:04 AM,13.23888889,94.7,3.6,90.7,2.326,0,12.17888889,,5.12,,,
13232,07/05/20 07:00:04 AM,13.8,91.3,4.64,63.95,66.1747,0,12.06,,7.62,,,
13233,07/05/20 08:00:04 AM,16.02777778,82.9,4.43,52.48,170.8447,0,12.60777778,,6.19,,,
13234,07/05/20 09:00:04 AM,19.66111111,68.9,2.14,79.51,352.8542,0,13.44111111,,4.04,,,
13235,07/05/20 10:00:04 AM,23.8,52.84,2.02,158.7,491.7164,0,14.368,,6.01,,,
13236,07/05/20 11:00:04 AM,26.06111111,46.94,3.77,228.2,629.5319,0,15.44911111,,7.8,,,
13237,07/05/20 12:00:04 PM,27.82222222,38.21,4.27,286.1,718.8503,0,15.46422222,,8.69,,,
13238,07/05/20 01:00:04 PM,29.21111111,41.71,4.82,286.5,784.5598,0,17.55311111,,10.12,,,
13239,07/05/20 02:00:04 PM,30.07222222,37.33,5.25,290,754.5544,0,17.53822222,,9.77,,,
13240,07/05/20 03:00:04 PM,30.62222222,34.96,6.35,292,637.6729,0,17.61422222,,11.02,,,
13241,07/05/20 04:00:04 PM,30.92222222,39.47,5.47,318,575.4524,0,18.81622222,,9.05,,,
13242,07/05/20 05:00:04 PM,31.46111111,38.67,6.04,308.4,484.5058,0,19.19511111,,11.2,,,
13243,07/05/20 06:00:04 PM,30.98888889,40.45,7.09,316.7,353.2031,0,19.07888889,,12.27,,,
13244,07/05/20 07:00:04 PM,30.41111111,46,6.27,312.3,218.2951,0,19.61111111,,10.48,,,
13245,07/05/20 08:00:04 PM,28.77222222,51.2,5.12,8.83,92.4585,0,19.01222222,,11.56,,,
