Plot Title: 20094090,,,,,,,,,,
#,"Date Time, GMT-05:00","Solar Radiation, W/m² (LGR S/N: 20094090, SEN S/N: 20073988)","Temp, °C (LGR S/N: 20094090, SEN S/N: 20496044)","RH, % (LGR S/N: 20094090, SEN S/N: 20496044)","Wind Speed, m/s (LGR S/N: 20094090, SEN S/N: 20496535)","Gust Speed, m/s (LGR S/N: 20094090, SEN S/N: 20496535)","Wind Direction, ø (LGR S/N: 20094090, SEN S/N: 20496535)","Water Content, m³/m³ (LGR S/N: 20094090, SEN S/N: 20499689)","MRT, °C (LGR S/N: 20094090, SEN S/N: 20693833)","DewPt, °C (LGR S/N: 20094090, SEN S/N: 20496044)"
8168,12/6/2019 6:20,0.6,-0.338888889,76,1.9982688,3.6701984,112.6,0.0341,-0.62,-4.111111111
8169,12/6/2019 6:30,0.6,-0.338888889,76.2,2.3380192,4.3407584,111.2,0.0341,-0.591111111,-4
8170,12/6/2019 6:40,0.6,-0.282777778,76.3,2.3380192,3.6701984,109.8,0.0341,-0.591111111,-3.888888889
8171,12/6/2019 6:50,0.6,-0.171111111,76.3,2.3380192,4.3407584,112.6,0.0341,-0.507222222,-3.777777778
8172,12/6/2019 7:00,0.6,-0.142777778,76.2,2.3380192,4.6805088,126.7,0.035,-0.422777778,-3.777777778
8173,12/6/2019 7:10,0.6,-0.255,76.6,2.6688288,4.6805088,118.3,0.035,-0.451111111,-3.888888889
8174,12/6/2019 7:20,0.6,-0.142777778,76.7,2.6688288,4.6805088,107,0.035,-0.422777778,-3.722222222
8175,12/6/2019 7:30,0.6,-0.06,76.5,2.6688288,5.0113184,112.6,0.035,-0.338888889,-3.722222222
8176,12/6/2019 7:40,3.1,-0.06,76.6,2.6688288,5.0113184,108.4,0.035,-0.311111111,-3.722222222
8177,12/6/2019 7:50,3.1,0.078888889,76.5,3.3393888,6.347968,101.4,0.0354,-0.171111111,-3.611111111
8178,12/6/2019 8:00,4.4,0.19,76.5,3.0085792,5.0113184,97.1,0.0354,-0.087777778,-3.5
8179,12/6/2019 8:10,6.9,0.162777778,76.3,3.0085792,5.6818784,98.5,0.0354,0.023888889,-3.5
8180,12/6/2019 8:20,6.9,0.328888889,76.3,3.3393888,5.6818784,101.4,0.0354,0.078888889,-3.388888889
8181,12/6/2019 8:30,4.4,0.495,76,3.6701984,6.0082176,98.5,0.0354,0.217777778,-3.222222222
8182,12/6/2019 8:40,4.4,0.577222222,75.6,3.3393888,6.6787776,102.8,0.0354,0.356111111,-3.222222222
8183,12/6/2019 8:50,6.9,0.605,77.1,3.0085792,5.342128,108.4,0.0354,0.438888889,-2.888888889
8184,12/6/2019 9:00,8.1,0.272777778,81,3.0085792,5.6818784,112.6,0.0363,0.356111111,-2.611111111
8185,12/6/2019 9:10,9.4,0.135,84,3.3393888,5.342128,101.4,0.0363,0.023888889,-2.222222222
8186,12/6/2019 9:20,14.4,0.19,84.3,3.3393888,5.342128,98.5,0.0363,-0.142777778,-2.111111111
8187,12/6/2019 9:30,18.1,0.246111111,83.1,3.3393888,5.0113184,97.1,0.0363,-0.142777778,-2.277777778
8188,12/6/2019 9:40,18.1,0.272777778,83,3.6701984,7.0095872,97.1,0.0371,-0.171111111,-2.277777778
8189,12/6/2019 9:50,20.6,0.328888889,83.6,3.0085792,5.0113184,100,0.0371,-0.116111111,-2.111111111
8190,12/6/2019 10:00,28.1,0.522222222,84.2,3.0085792,6.0082176,108.4,0.0375,-0.003888889,-1.777777778
8191,12/6/2019 10:10,35.6,0.88,84.2,3.0085792,5.342128,112.6,0.0375,0.19,-1.5
8192,12/6/2019 10:20,31.9,1.126111111,83.7,2.6688288,5.0113184,116.9,0.0384,0.438888889,-1.277777778
8193,12/6/2019 10:30,30.6,1.126111111,83.7,2.6688288,5.342128,111.2,0.0384,0.55,-1.277777778
8194,12/6/2019 10:40,34.4,1.723888889,83,1.9982688,5.0113184,125.3,0.0384,0.742222222,-0.888888889
8195,12/6/2019 10:50,19.4,1.805,82.1,0.3308096,1.34112,252,0.0384,1.043888889,-0.888888889
8196,12/6/2019 11:00,20.6,1.967222222,81.9,1.0013696,2.6688288,130.9,0.0392,1.126111111,-0.777777778
8197,12/6/2019 11:10,21.9,2.288888889,80.7,1.6719296,3.3393888,118.3,0.0392,1.587777778,-0.722222222
8198,12/6/2019 11:20,29.4,2.155,80.2,1.9982688,4.0099488,92.9,0.0392,1.832222222,-0.888888889
8199,12/6/2019 11:30,15.6,1.832222222,80.8,1.34112,2.6688288,84.5,0.0392,1.777777778,-1.111111111
8200,12/6/2019 11:40,20.6,1.832222222,81.8,1.34112,2.6688288,69,0.0401,1.533888889,-0.888888889
8201,12/6/2019 11:50,29.4,1.561111111,82.1,1.6719296,2.6688288,66.2,0.0401,1.561111111,-1.222222222
8202,12/6/2019 12:00,23.1,1.751111111,83.6,1.6719296,3.0085792,63.4,0.0401,1.452777778,-0.722222222
8203,12/6/2019 12:10,31.9,1.94,82.8,1.6719296,2.6688288,66.2,0.0401,1.615,-0.722222222
8204,12/6/2019 12:20,33.1,2.262222222,82,1.34112,2.6688288,77.4,0.0401,1.967222222,-0.5
8205,12/6/2019 12:30,33.1,2.956111111,80.2,1.6719296,3.6701984,101.4,0.0405,2.396111111,-0.111111111
8206,12/6/2019 12:40,31.9,3.088888889,77.7,1.9982688,3.3393888,109.8,0.0405,2.743888889,-0.388888889
8207,12/6/2019 12:50,30.6,3.458888889,76.6,1.6719296,3.6701984,116.9,0.0405,2.956111111,-0.277777778
8208,12/6/2019 13:00,35.6,3.563888889,74.7,1.34112,3.3393888,133.7,0.0413,3.273888889,-0.5
8209,12/6/2019 13:10,26.9,3.67,74.3,1.0013696,3.3393888,145,0.0413,3.458888889,-0.5
8210,12/6/2019 13:20,21.9,3.485,74.6,0.67056,3.0085792,161.9,0.0413,3.301111111,-0.611111111
8211,12/6/2019 13:30,26.9,3.38,74.9,1.0013696,2.3380192,171.8,0.0421,3.195,-0.611111111
8212,12/6/2019 13:40,19.4,3.406111111,75.5,0.67056,1.9982688,215.4,0.0421,3.116111111,-0.5
8213,12/6/2019 13:50,19.4,3.406111111,75.9,0.67056,1.9982688,201.3,0.0421,3.062777778,-0.388888889
8214,12/6/2019 14:00,14.4,3.432777778,76.2,1.0013696,3.0085792,216.8,0.0421,3.116111111,-0.388888889
8215,12/6/2019 14:10,18.1,3.432777778,76.9,1.0013696,2.6688288,208.4,0.0425,3.088888889,-0.222222222
8216,12/6/2019 14:20,13.1,3.458888889,77.4,1.34112,4.0099488,215.4,0.0425,3.036111111,-0.111111111
8217,12/6/2019 14:30,14.4,3.801111111,77.8,1.9982688,4.3407584,221,0.0425,3.195,0.277777778
8218,12/6/2019 14:40,15.6,4.062777778,78.3,2.6688288,5.342128,228.1,0.0434,3.353888889,0.611111111
8219,12/6/2019 14:50,13.1,3.512222222,79.8,1.9982688,5.342128,242.1,0.0434,3.353888889,0.388888889
8220,12/6/2019 15:00,8.1,3.458888889,82.1,2.6688288,6.347968,253.4,0.0434,3.008888889,0.722222222
8221,12/6/2019 15:10,9.4,2.717222222,82.5,4.0099488,7.3493376,267.5,0.0434,2.743888889,0.055555556
8222,12/6/2019 15:20,13.1,1.832222222,86.3,5.0113184,9.0212672,281.6,0.0446,2.047222222,-0.222222222
8223,12/6/2019 15:30,33.1,1.615,86.8,4.0099488,7.6801472,264.7,0.0446,1.642777778,-0.277777778
8224,12/6/2019 15:40,9.4,1.288888889,86.8,3.3393888,6.0082176,259,0.0454,1.452777778,-0.722222222
8225,12/6/2019 15:50,9.4,1.126111111,87.1,3.0085792,6.347968,259,0.0454,1.098888889,-0.777777778
8226,12/6/2019 16:00,6.9,1.017222222,86.8,3.0085792,6.6787776,266.1,0.0454,0.907222222,-0.888888889
8227,12/6/2019 16:10,5.6,0.907222222,86.7,3.3393888,6.6787776,261.9,0.0462,0.797222222,-1.111111111
8228,12/6/2019 16:20,3.1,0.825,87.6,2.6688288,5.6818784,256.2,0.047,0.66,-1
8229,12/6/2019 16:30,1.9,0.66,88.2,3.0085792,6.6787776,257.6,0.047,0.605,-1.111111111
8230,12/6/2019 16:40,0.6,0.577222222,89.9,3.0085792,6.6787776,261.9,0.047,0.412222222,-0.888888889
8231,12/6/2019 16:50,0.6,0.272777778,90.2,3.3393888,9.0212672,264.7,0.047,0.301111111,-1.111111111
8232,12/6/2019 17:00,0.6,0.023888889,92.4,3.3393888,7.0095872,261.9,0.047,-0.032222222,-1.111111111
8233,12/6/2019 17:10,0.6,0.217777778,91.8,3.3393888,7.0095872,261.9,0.0474,-0.116111111,-1
8234,12/6/2019 17:20,0.6,0.135,88.5,3.3393888,7.6801472,260.5,0.0474,-0.087777778,-1.5
8235,12/6/2019 17:30,0.6,0.078888889,87,4.0099488,8.3507072,259,0.0474,-0.116111111,-1.777777778
8236,12/6/2019 17:40,0.6,-0.087777778,86.8,3.3393888,6.6787776,264.7,0.0474,-0.198888889,-2
8237,12/6/2019 17:50,0.6,-0.116111111,87.9,3.3393888,6.347968,257.6,0.0474,-0.311111111,-1.888888889
8238,12/6/2019 18:00,0.6,-0.227222222,86.2,3.3393888,7.6801472,264.7,0.0474,-0.422777778,-2.277777778
8239,12/6/2019 18:10,0.6,-0.311111111,84.9,3.3393888,6.347968,267.5,0.0474,-0.535,-2.5
8240,12/6/2019 18:20,0.6,-0.338888889,85,2.6688288,6.347968,254.8,0.0474,-0.591111111,-2.611111111
8241,12/6/2019 18:30,0.6,-0.367222222,84.7,3.0085792,6.6787776,267.5,0.0482,-0.62,-2.611111111
8242,12/6/2019 18:40,0.6,-0.395,84.7,2.6688288,6.347968,263.3,0.0482,-0.647777778,-2.722222222
8243,12/6/2019 18:50,0.6,-0.451111111,84.9,2.6688288,5.342128,254.8,0.0482,-0.676111111,-2.722222222
8244,12/6/2019 19:00,0.6,-0.478888889,85,3.0085792,6.347968,256.2,0.0482,-0.732222222,-2.722222222
8245,12/6/2019 19:10,0.6,-0.507222222,84.9,2.6688288,5.6818784,257.6,0.0482,-0.788888889,-2.722222222
8246,12/6/2019 19:20,0.6,-0.507222222,84.6,3.0085792,6.6787776,267.5,0.049,-0.817222222,-2.777777778
8247,12/6/2019 19:30,0.6,-0.478888889,83,2.3380192,5.0113184,261.9,0.049,-0.817222222,-3
8248,12/6/2019 19:40,0.6,-0.451111111,82.1,2.3380192,4.6805088,254.8,0.049,-0.817222222,-3.111111111
8249,12/6/2019 19:50,0.6,-0.478888889,81.4,2.3380192,5.342128,260.5,0.049,-0.845,-3.277777778
8250,12/6/2019 20:00,0.6,-0.507222222,80.1,2.6688288,6.0082176,268.9,0.049,-0.845,-3.5
8251,12/6/2019 20:10,0.6,-0.535,79.7,3.0085792,5.342128,263.3,0.049,-0.845,-3.611111111
8252,12/6/2019 20:20,0.6,-0.591111111,79.1,2.6688288,5.6818784,260.5,0.0494,-0.902222222,-3.777777778
8253,12/6/2019 20:30,0.6,-0.647777778,79.3,2.6688288,5.6818784,270.3,0.0494,-0.986111111,-3.777777778
8254,12/6/2019 20:40,0.6,-0.676111111,79.6,2.3380192,4.6805088,267.5,0.0494,-1.042777778,-3.777777778
8255,12/6/2019 20:50,0.6,-0.703888889,78.9,2.6688288,4.6805088,260.5,0.0494,-1.071111111,-3.888888889
8256,12/6/2019 21:00,0.6,-0.788888889,78.4,3.0085792,6.6787776,270.3,0.0494,-1.1,-4.111111111
8257,12/6/2019 21:10,0.6,-0.957777778,76.8,3.0085792,7.0095872,268.9,0.0501,-1.242222222,-4.5
8258,12/6/2019 21:20,0.6,-1.071111111,75.8,3.3393888,6.0082176,260.5,0.0501,-1.383888889,-4.777777778
8259,12/6/2019 21:30,0.6,-1.185,75,2.6688288,5.0113184,264.7,0.0501,-1.527222222,-5
8260,12/6/2019 21:40,0.6,-1.327222222,74.8,3.0085792,5.342128,261.9,0.0501,-1.67,-5.222222222
8261,12/6/2019 21:50,0.6,-1.527222222,75.5,1.9982688,4.0099488,252,0.0501,-1.928888889,-5.277777778
8262,12/6/2019 22:00,0.6,-1.727222222,74.5,2.3380192,4.3407584,260.5,0.0501,-2.247222222,-5.722222222
8263,12/6/2019 22:10,0.6,-1.9,74.7,1.9982688,3.6701984,259,0.0501,-2.712222222,-5.777777778
8264,12/6/2019 22:20,0.6,-2.131111111,74.4,1.9982688,4.6805088,261.9,0.0509,-2.917777778,-6.111111111
8265,12/6/2019 22:30,0.6,-2.188888889,75.5,1.6719296,3.6701984,256.2,0.0509,-3.242222222,-5.888888889
8266,12/6/2019 22:40,0.6,-2.45,75.7,1.34112,3.0085792,250.6,0.0509,-3.242222222,-6.222222222
8267,12/6/2019 22:50,0.6,-2.305,75.9,1.6719296,3.6701984,246.4,0.0509,-3.448888889,-6
8268,12/6/2019 23:00,0.6,-2.276111111,75,1.6719296,3.3393888,237.9,0.0509,-2.947222222,-6.111111111
8269,12/6/2019 23:10,0.6,-2.305,74.5,1.34112,3.0085792,235.1,0.0517,-2.771111111,-6.222222222
8270,12/6/2019 23:20,0.6,-2.362777778,74.7,1.0013696,2.6688288,235.1,0.0517,-2.8,-6.222222222
8271,12/6/2019 23:30,0.6,-2.362777778,74.8,0.67056,2.3380192,306.9,0.0517,-2.887777778,-6.222222222
8272,12/6/2019 23:40,0.6,-2.45,75.1,0.67056,1.6719296,1.4,0.0517,-2.947222222,-6.277777778
8273,12/6/2019 23:50,0.6,-2.421111111,75.3,0.3308096,1.0013696,283,0.0517,-3.006111111,-6.222222222
8274,12/7/2019 0:00,0.6,-2.392222222,74.8,0.3308096,1.34112,246.4,0.0517,-2.887777778,-6.277777778
8275,12/7/2019 0:10,0.6,-2.45,74.9,0.67056,1.6719296,254.8,0.0517,-2.83,-6.277777778
8276,12/7/2019 0:20,0.6,-2.362777778,75,1.0013696,1.6719296,246.4,0.0517,-2.8,-6.222222222
8277,12/7/2019 0:30,0.6,-2.276111111,75.2,1.0013696,1.9982688,239.3,0.0521,-2.712222222,-6.111111111
8278,12/7/2019 0:40,0.6,-2.333888889,75.8,0.67056,1.34112,192.9,0.0521,-2.712222222,-6
8279,12/7/2019 0:50,0.6,-2.392222222,76.9,0.3308096,1.34112,16.9,0.0521,-2.771111111,-5.888888889
8280,12/7/2019 1:00,0.6,-2.478888889,77.6,0.67056,1.6719296,228.1,0.0521,-2.887777778,-5.888888889
8281,12/7/2019 1:10,0.6,-2.653888889,78.8,0.3308096,1.6719296,277.3,0.0521,-3.182777778,-5.777777778
8282,12/7/2019 1:20,0.6,-2.566111111,79.9,0.3308096,2.3380192,240.7,0.0521,-3.418888889,-5.611111111
8283,12/7/2019 1:30,0.6,-2.682777778,80.5,0.67056,1.6719296,237.9,0.0521,-3.242222222,-5.611111111
8284,12/7/2019 1:40,0.6,-2.653888889,81,0.67056,1.9982688,222.4,0.0528,-3.271111111,-5.5
8285,12/7/2019 1:50,0.6,-2.566111111,81.1,0.67056,1.34112,214,0.0528,-3.093888889,-5.388888889
8286,12/7/2019 2:00,0.6,-2.596111111,82.7,1.34112,3.3393888,236.5,0.0528,-2.947222222,-5.111111111
8287,12/7/2019 2:10,0.6,-2.83,83.9,0.67056,1.6719296,312.5,0.0528,-3.33,-5.222222222
8288,12/7/2019 2:20,0.6,-2.333888889,83.9,0.67056,3.0085792,319.6,0.0528,-3.448888889,-4.722222222
8289,12/7/2019 2:30,0.6,-1.928888889,81.1,1.9982688,5.0113184,252,0.0536,-2.917777778,-4.722222222
8290,12/7/2019 2:40,0.6,-1.67,77.1,3.3393888,8.0198976,268.9,0.0536,-2.45,-5.222222222
8291,12/7/2019 2:50,0.6,-1.727222222,74.2,3.3393888,7.3493376,270.3,0.0536,-2.333888889,-5.722222222
8292,12/7/2019 3:00,0.6,-1.928888889,72.6,2.6688288,6.347968,266.1,0.0536,-2.45,-6.222222222
8293,12/7/2019 3:10,0.6,-1.957777778,72.6,3.0085792,7.0095872,263.3,0.0536,-2.653888889,-6.222222222
8294,12/7/2019 3:20,0.6,-2.072777778,72.2,3.3393888,6.347968,263.3,0.0536,-2.653888889,-6.388888889
8295,12/7/2019 3:30,0.6,-2.247222222,72.4,2.3380192,5.342128,252,0.0536,-2.887777778,-6.5
8296,12/7/2019 3:40,0.6,-2.16,72.3,3.0085792,7.3493376,267.5,0.0536,-2.887777778,-6.5
8297,12/7/2019 3:50,0.6,-2.16,72.1,2.6688288,5.342128,252,0.0544,-2.742222222,-6.5
8298,12/7/2019 4:00,0.6,-2.131111111,71.3,2.6688288,8.0198976,249.2,0.0544,-2.625,-6.611111111
8299,12/7/2019 4:10,0.6,-2.247222222,70.4,2.6688288,6.0082176,252,0.0544,-2.653888889,-6.888888889
8300,12/7/2019 4:20,0.6,-2.305,68.9,3.3393888,6.6787776,240.7,0.0544,-2.8,-7.222222222
8301,12/7/2019 4:30,0.6,-2.305,67.8,2.6688288,6.6787776,246.4,0.0544,-2.742222222,-7.388888889
8302,12/7/2019 4:40,0.6,-2.333888889,68.2,2.6688288,5.0113184,253.4,0.0544,-2.742222222,-7.388888889
8303,12/7/2019 4:50,0.6,-2.333888889,69.1,2.3380192,5.342128,253.4,0.0547,-2.742222222,-7.222222222
8304,12/7/2019 5:00,0.6,-2.305,68.7,2.3380192,6.0082176,250.6,0.0547,-2.742222222,-7.277777778
8305,12/7/2019 5:10,0.6,-2.333888889,67.7,2.3380192,5.0113184,254.8,0.0547,-2.712222222,-7.5
8306,12/7/2019 5:20,0.6,-2.392222222,66.6,2.3380192,6.347968,242.1,0.0547,-2.712222222,-7.777777778
8307,12/7/2019 5:30,0.6,-2.333888889,66.4,2.6688288,5.6818784,254.8,0.0547,-2.742222222,-7.722222222
8308,12/7/2019 5:40,0.6,-2.333888889,65.9,3.0085792,6.0082176,247.8,0.0547,-2.712222222,-7.777777778
8309,12/7/2019 5:50,0.6,-2.421111111,65.6,2.6688288,5.6818784,246.4,0.0547,-2.742222222,-8
8310,12/7/2019 6:00,0.6,-2.362777778,65.6,1.9982688,4.3407584,250.6,0.0547,-2.83,-7.888888889
8311,12/7/2019 6:10,0.6,-2.392222222,65.2,2.3380192,5.6818784,257.6,0.0547,-2.8,-8
8312,12/7/2019 6:20,0.6,-2.478888889,64.8,1.9982688,5.6818784,252,0.0555,-2.858888889,-8.222222222
8313,12/7/2019 6:30,0.6,-2.478888889,65,1.6719296,3.6701984,252,0.0555,-2.917777778,-8.222222222
8314,12/7/2019 6:40,0.6,-2.45,65.3,1.9982688,4.0099488,254.8,0.0555,-2.917777778,-8.111111111
8315,12/7/2019 6:50,0.6,-2.45,65.4,1.9982688,3.6701984,260.5,0.0555,-2.887777778,-8
8316,12/7/2019 7:00,0.6,-2.507777778,66.3,1.6719296,3.6701984,252,0.0555,-2.887777778,-7.888888889
8317,12/7/2019 7:10,0.6,-2.507777778,66.7,2.3380192,5.6818784,271.7,0.0555,-2.917777778,-7.777777778
8318,12/7/2019 7:20,1.9,-2.507777778,67.1,1.9982688,4.0099488,245,0.0555,-2.887777778,-7.777777778
8319,12/7/2019 7:30,6.9,-2.566111111,67.2,1.9982688,4.0099488,247.8,0.0562,-2.917777778,-7.777777778
8320,12/7/2019 7:40,13.1,-2.596111111,67,1.9982688,4.3407584,242.1,0.0562,-2.917777778,-7.888888889
8321,12/7/2019 7:50,19.4,-2.596111111,67.7,1.9982688,4.0099488,247.8,0.057,-2.858888889,-7.722222222
8322,12/7/2019 8:00,30.6,-2.537222222,68.9,3.0085792,6.0082176,250.6,0.057,-2.742222222,-7.5
8323,12/7/2019 8:10,45.6,-2.537222222,69.8,1.9982688,4.6805088,247.8,0.057,-2.566111111,-7.277777778
8324,12/7/2019 8:20,81.9,-2.507777778,70.2,2.3380192,4.3407584,247.8,0.057,-2.333888889,-7.222222222
8325,12/7/2019 8:30,99.4,-2.45,70.6,2.3380192,5.0113184,256.2,0.057,-1.556111111,-7.111111111
8326,12/7/2019 8:40,179.4,-2.305,70.4,2.3380192,5.342128,240.7,0.057,-0.198888889,-7
8327,12/7/2019 8:50,131.9,-2.333888889,70,2.6688288,5.6818784,242.1,0.0574,0.933888889,-7.111111111
8328,12/7/2019 9:00,225.6,-2.072777778,70.1,2.6688288,5.6818784,243.6,0.0574,1.832222222,-6.777777778
8329,12/7/2019 9:10,181.9,-2.362777778,70,3.0085792,6.347968,239.3,0.0574,0.467222222,-7.111111111
8330,12/7/2019 9:20,281.9,-2.043888889,70.4,2.3380192,5.0113184,253.4,0.0574,0.078888889,-6.722222222
8331,12/7/2019 9:30,101.9,-2.333888889,70.7,2.6688288,5.342128,254.8,0.0574,-0.227222222,-6.888888889
8332,12/7/2019 9:40,108.1,-2.421111111,70.9,3.3393888,6.347968,257.6,0.0574,-1.157222222,-7
8333,12/7/2019 9:50,121.9,-2.45,70.6,3.3393888,7.6801472,259,0.0574,-1.441111111,-7.111111111
8334,12/7/2019 10:00,133.1,-2.276111111,70.1,3.3393888,5.6818784,263.3,0.0581,-1.212777778,-7
8335,12/7/2019 10:10,88.1,-2.392222222,69.9,3.0085792,7.3493376,256.2,0.0581,-1.1,-7.111111111
8336,12/7/2019 10:20,98.1,-2.421111111,68.9,3.3393888,6.6787776,267.5,0.0581,-1.641111111,-7.277777778
8337,12/7/2019 10:30,138.1,-2.305,69.5,3.3393888,7.3493376,266.1,0.0581,-1.527222222,-7.111111111
8338,12/7/2019 10:40,193.1,-2.188888889,67.4,3.3393888,6.347968,275.9,0.0588,-0.957777778,-7.388888889
8339,12/7/2019 10:50,120.6,-2.305,65.9,3.0085792,7.6801472,270.3,0.0588,-0.451111111,-7.777777778
8340,12/7/2019 11:00,144.4,-2.247222222,65.4,3.3393888,7.6801472,260.5,0.0588,-0.872777778,-7.888888889
8341,12/7/2019 11:10,110.6,-2.276111111,66.3,2.6688288,6.347968,268.9,0.0588,-0.703888889,-7.722222222
8342,12/7/2019 11:20,413.1,-1.928888889,65.9,3.3393888,6.6787776,267.5,0.0588,-0.788888889,-7.5
8343,12/7/2019 11:30,201.9,-1.727222222,62.8,2.6688288,6.0082176,253.4,0.0596,1.858888889,-7.888888889
8344,12/7/2019 11:40,193.1,-1.928888889,62.6,3.0085792,6.0082176,256.2,0.0596,0.19,-8.111111111
8345,12/7/2019 11:50,211.9,-1.9,62.2,3.3393888,6.0082176,259,0.0596,-0.171111111,-8.222222222
8346,12/7/2019 12:00,168.1,-1.785,62.2,3.0085792,5.6818784,266.1,0.0599,0.19,-8.111111111
8347,12/7/2019 12:10,105.6,-1.957777778,62.2,3.0085792,7.6801472,267.5,0.0599,-0.003888889,-8.222222222
8348,12/7/2019 12:20,119.4,-1.871111111,62.2,2.6688288,6.347968,254.8,0.0599,-0.422777778,-8.111111111
8349,12/7/2019 12:30,395.6,-1.298888889,59.7,3.3393888,8.6815168,264.7,0.0599,0.356111111,-8.111111111
8350,12/7/2019 12:40,515.6,-0.703888889,58.1,3.0085792,5.6818784,246.4,0.0607,3.512222222,-7.888888889
8351,12/7/2019 12:50,169.4,-1.583888889,60.5,2.6688288,6.6787776,264.7,0.0607,2.85,-8.222222222
8352,12/7/2019 13:00,116.9,-1.756111111,63.3,3.0085792,6.0082176,267.5,0.0614,0.383888889,-7.777777778
8353,12/7/2019 13:10,448.1,-0.451111111,62.1,2.6688288,6.0082176,271.7,0.0614,3.38,-6.777777778
8354,12/7/2019 13:20,456.9,-0.647777778,60.2,2.6688288,5.6818784,268.9,0.0621,7.142222222,-7.388888889
8355,12/7/2019 13:30,439.4,-0.422777778,59.7,2.6688288,6.347968,259,0.0621,7.77,-7.277777778
8356,12/7/2019 13:40,444.4,-0.422777778,58.5,2.6688288,5.0113184,257.6,0.0628,5.642222222,-7.611111111
8357,12/7/2019 13:50,420.6,-0.422777778,57.9,2.3380192,5.342128,266.1,0.0632,6.483888889,-7.722222222
8358,12/7/2019 14:00,448.1,-0.647777778,59.3,3.0085792,6.347968,261.9,0.0632,4.532222222,-7.611111111
8359,12/7/2019 14:10,330.6,-0.395,59.6,2.6688288,5.0113184,267.5,0.0639,3.563888889,-7.277777778
8360,12/7/2019 14:20,326.9,-1.1,60.1,2.6688288,5.342128,280.2,0.0639,3.036111111,-7.888888889
8361,12/7/2019 14:30,75.6,-1.412777778,59.1,3.3393888,6.6787776,261.9,0.0632,2.182222222,-8.388888889
8362,12/7/2019 14:40,116.9,-1.015,59.1,2.6688288,4.6805088,253.4,0.0632,0.383888889,-8
8363,12/7/2019 14:50,218.1,-0.845,60.2,1.9982688,5.6818784,267.5,0.0632,1.94,-7.611111111
8364,12/7/2019 15:00,196.9,-0.817222222,59.1,2.6688288,5.0113184,256.2,0.0632,3.512222222,-7.777777778
8365,12/7/2019 15:10,200.6,-0.703888889,58.4,2.6688288,5.342128,256.2,0.0639,3.512222222,-7.777777778
8366,12/7/2019 15:20,189.4,-0.676111111,59.4,1.9982688,4.3407584,266.1,0.0632,4.141111111,-7.611111111
8367,12/7/2019 15:30,160.6,-1.071111111,60.4,2.6688288,5.6818784,295.6,0.0632,3.722222222,-7.777777778
8368,12/7/2019 15:40,110.6,-1.298888889,61.6,2.3380192,5.342128,290,0.0639,2.69,-7.722222222
8369,12/7/2019 15:50,35.6,-1.785,63.1,1.9982688,4.3407584,294.2,0.0632,1.043888889,-7.888888889
8370,12/7/2019 16:00,19.4,-2.102222222,64.5,2.3380192,5.0113184,283,0.0632,-1.9,-7.888888889
8371,12/7/2019 16:10,19.4,-2.276111111,65.3,1.9982688,4.0099488,305.5,0.0632,-2.653888889,-7.888888889
8372,12/7/2019 16:20,15.6,-2.362777778,65.9,1.34112,3.0085792,312.5,0.0632,-2.917777778,-7.888888889
8373,12/7/2019 16:30,6.9,-2.478888889,66.6,0.67056,2.6688288,294.2,0.0632,-3.152777778,-7.777777778
8374,12/7/2019 16:40,1.9,-2.392222222,67.6,1.0013696,1.9982688,275.9,0.0639,-3.271111111,-7.611111111
8375,12/7/2019 16:50,0.6,-2.305,67.5,1.34112,3.3393888,284.4,0.0639,-3.123888889,-7.5
8376,12/7/2019 17:00,0.6,-2.305,67.8,1.0013696,3.0085792,277.3,0.0639,-2.976111111,-7.388888889
8377,12/7/2019 17:10,0.6,-2.478888889,67.8,1.34112,2.6688288,309.7,0.0639,-3.006111111,-7.611111111
8378,12/7/2019 17:20,0.6,-2.712222222,67.6,1.6719296,3.0085792,318.2,0.0639,-3.212222222,-7.888888889
8379,12/7/2019 17:30,0.6,-2.858888889,67.9,1.34112,2.3380192,318.2,0.0646,-3.507777778,-8
8380,12/7/2019 17:40,0.6,-2.947222222,68.6,1.0013696,1.9982688,343.5,0.0646,-3.777222222,-7.888888889
8381,12/7/2019 17:50,0.6,-3.035,69.2,1.34112,2.6688288,312.5,0.0646,-3.866111111,-7.888888889
8382,12/7/2019 18:00,0.6,-3.035,69.8,1.0013696,2.6688288,325.2,0.0646,-3.986111111,-7.777777778
8383,12/7/2019 18:10,0.6,-3.212222222,70.2,1.0013696,1.9982688,339.3,0.0646,-4.227222222,-7.888888889
8384,12/7/2019 18:20,0.6,-3.39,70.7,1.0013696,2.3380192,346.3,0.0646,-4.53,-7.888888889
8385,12/7/2019 18:30,0.6,-3.507777778,71.2,1.0013696,1.9982688,352,0.0653,-4.772777778,-8
8386,12/7/2019 18:40,0.6,-3.627222222,71.4,1.0013696,1.9982688,22.5,0.0653,-4.926111111,-8
8387,12/7/2019 18:50,0.6,-3.657222222,71.9,1.0013696,1.6719296,18.3,0.0653,-5.202222222,-8
8388,12/7/2019 19:00,0.6,-3.986111111,72.6,0.67056,1.34112,14.1,0.0653,-5.48,-8.222222222
8389,12/7/2019 19:10,0.6,-4.106111111,73.2,0.67056,1.6719296,12.7,0.0653,-5.822777778,-8.222222222
8390,12/7/2019 19:20,0.6,-4.377777778,74.5,0.67056,1.34112,42.2,0.066,-5.885,-8.222222222
