Plot Title: DL5,,,,,,,,,,
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20098520, SEN S/N: 10762331, LBL: Tamb)","RH, % (LGR S/N: 21098500, SEN S/N: 10263331)","Wind Speed, m/s (LGR S/N: 20198500, SEN S/N: 21706789)","Wind Direction, ø (LGR S/N: 20198500, SEN S/N: 21706789)","Solar Radiation, W/m² (LGR S/N: 20034090, SEN S/N: 23073988)","Precipitation, Inches  (LGR S/N: 20034090, SEN S/N: 23073988)","DewPt, °C (LGR S/N: 20495520, SEN S/N: 10232331, LBL: Tamb)","SkyCover, Fraction (LGR S/N: 20075520, SEN S/N: 10734331, LBL: Tamb)","Gust Speed, m/s (LGR S/N: 20054090, SEN S/N: 20896535)"
329,1/14/2019 16:00,-3.83,71,0.858,269,143.05,0,-9.63,0,1.279
330,1/14/2019 17:00,-4.5,69,0.818,273,26.75,0,-10.7,0,1.14
331,1/14/2019 18:00,-5.83,80,0.478,282,0,0,-9.83,0,0.921
332,1/14/2019 19:00,-8.06,86,0.42,129,0,0,-10.86,0,0.8
333,1/14/2019 20:00,-9.89,88,0.541,100,0,0,-12.29,0,0.738
334,1/14/2019 21:00,-11.33,90,0.68,107,0,0,-13.33,0,0.881
335,1/14/2019 22:00,-11.94,90,0.621,94,0,0,-13.94,0,1.14
336,1/14/2019 23:00,-12.56,90,0.662,75,0,0,-14.56,0.2,0.8
337,1/15/2019 0:00,-13.28,90,0.76,64,0,0,-15.28,0.5,0.961
338,1/15/2019 1:00,-13.61,91,0.84,59,0,0,-15.41,0,1.1
339,1/15/2019 2:00,-13.22,90,0.858,50,0,0,-15.22,0,1.198
340,1/15/2019 3:00,-13.44,91,0.76,52,0,0,-15.24,0.8,1.059
341,1/15/2019 4:00,-12.5,91,0.599,66,0,0,-14.3,1,0.8
342,1/15/2019 5:00,-11.06,92,0.478,76,0,0,-12.66,1,0.738
343,1/15/2019 6:00,-9.83,94,0.46,101,0,0,-11.03,1,0.662
344,1/15/2019 7:00,-8.33,94,0.621,137,0,0,-9.53,1,0.881
345,1/15/2019 8:00,-7.61,93,0.599,132,2.33,0,-9.01,1,1.019
346,1/15/2019 9:00,-6.67,93,0.662,143,24.42,0,-8.07,1,0.881
347,1/15/2019 10:00,-5.22,89,0.68,155,56.99,0,-7.42,1,1.019
348,1/15/2019 11:00,-3.67,82,0.84,236,76.76,0,-7.27,1,1.48
349,1/15/2019 12:00,-2.94,81,0.979,236,109.32,0,-6.74,1,1.6
350,1/15/2019 13:00,-2.39,81,1.019,246,75.6,0,-6.19,1,1.739
351,1/15/2019 14:00,-2.28,80,0.697,228,47.68,0,-6.28,1,1.198
352,1/15/2019 15:00,-2.22,77,1.037,236,36.05,0,-6.82,1,2.159
353,1/15/2019 16:00,-2.06,75,0.939,238,34.89,0,-7.06,1,1.48
354,1/15/2019 17:00,-2.06,75,0.8,228,5.82,0,-7.06,1,1.56
355,1/15/2019 18:00,-2.22,75,0.639,217,0,0,-7.22,1,1.377
356,1/15/2019 19:00,-2.5,77,0.599,173,0,0,-7.1,1,1.059
357,1/15/2019 20:00,-2.61,79,0.697,146,0,0,-6.81,1,1.198
358,1/15/2019 21:00,-2.94,80,0.778,132,0,0,-6.94,1,1.279
359,1/15/2019 22:00,-3.11,78,0.697,149,0,0,-7.51,1,1.059
360,1/15/2019 23:00,-3.39,74,0.8,184,0,0,-8.59,0.5,1.819
361,1/16/2019 0:00,-3.28,77,1.001,173,0,0,-7.88,1,1.837
362,1/16/2019 1:00,-3.11,77,1.319,164,0,0,-7.71,1,2.378
363,1/16/2019 2:00,-3,79,0.939,170,0,0,-7.2,1,1.958
364,1/16/2019 3:00,-2.72,80,0.939,174,0,0,-6.72,1,1.739
365,1/16/2019 4:00,-2.5,82,0.68,209,0,0,-6.1,1,1.457
366,1/16/2019 5:00,-2.67,82,2.557,255,0,0,-6.27,1,4.855
367,1/16/2019 6:00,-3.39,81,2.079,253,0,0,-7.19,1,4.359
368,1/16/2019 7:00,-3.39,80,1.14,218,0,0,-7.39,1,2.24
369,1/16/2019 8:00,-2.94,80,0.961,226,1.16,0,-6.94,1,2.021
370,1/16/2019 9:00,-2.39,82,1.1,228,20.93,0,-5.99,1,2.477
371,1/16/2019 10:00,-1.83,85,1.739,240,79.08,0,-4.83,1,2.919
372,1/16/2019 11:00,-1.28,82,1.56,243,97.69,0,-4.88,1,2.816
373,1/16/2019 12:00,-0.33,79,3.018,255,220.97,0,-4.53,1,4.958
374,1/16/2019 13:00,0.11,76,3,257,152.35,0,-4.69,1,4.636
375,1/16/2019 14:00,-0.06,77,2.579,260,60.48,0,-4.66,1,4.095
376,1/16/2019 15:00,-0.67,94,2.758,288,38.38,0,-1.87,1,4.998
377,1/16/2019 16:00,-2.11,75,2.378,303,62.8,0,-7.11,0.8,3.997
378,1/16/2019 17:00,-2,66,2.638,300,19.77,0,-8.8,0.8,4.815
379,1/16/2019 18:00,-3.11,64,2.418,299,0,0,-10.31,0.8,4.175
380,1/16/2019 19:00,-4.28,72,1.998,326,0,0,-9.88,0.8,3.697
381,1/16/2019 20:00,-5.72,64,2.378,316,0,0,-12.92,0.8,4.055
382,1/16/2019 21:00,-7,71,1.797,321,0,0,-12.8,0.2,3.098
383,1/16/2019 22:00,-7.89,74,1.757,301,0,0,-13.09,0,3.339
384,1/16/2019 23:00,-8.5,75,1.641,292,0,0,-13.5,0,2.879
385,1/17/2019 0:00,-9.11,77,1.399,292,0,0,-13.71,0,2.28
386,1/17/2019 1:00,-9.56,78,1.198,293,0,0,-13.96,0,2.159
387,1/17/2019 2:00,-10.06,79,0.979,286,0,0,-14.26,0.2,1.739
388,1/17/2019 3:00,-10.5,80,0.72,289,0,0,-14.5,0,1.48
389,1/17/2019 4:00,-12.44,86,0.559,143,0,0,-15.24,0,0.921
390,1/17/2019 5:00,-14.22,89,0.662,137,0,0,-16.42,0,0.979
391,1/17/2019 6:00,-15,89,0.621,119,0,0,-17.2,0.2,0.778
392,1/17/2019 7:00,-15.56,89,0.599,120,0,0,-17.76,0.5,0.921
393,1/17/2019 8:00,-15.89,89,0.639,93,4.65,0,-18.09,0,0.881
394,1/17/2019 9:00,-15.61,90,0.72,55,56.99,0,-17.61,0,0.921
395,1/17/2019 10:00,-13.61,91,0.76,47,101.18,0,-15.41,0,1.059
396,1/17/2019 11:00,-10.44,82,0.84,94,187.24,0,-14.04,0,1.377
397,1/17/2019 12:00,-8.39,72,1.059,140,270.98,0,-13.99,0,1.779
398,1/17/2019 13:00,-7.5,70,1.301,139,196.55,0,-13.5,1,2.378
399,1/17/2019 14:00,-6.44,65,1.359,139,247.72,0,-13.44,1,2.159
400,1/17/2019 15:00,-5.67,59,1.319,110,204.69,0,-13.87,0.8,2.378
401,1/17/2019 16:00,-4.56,58,1.94,158,157.01,0,-12.96,0,3.156
402,1/17/2019 17:00,-4.67,58,1.198,154,37.22,0,-13.07,0,2.056
403,1/17/2019 18:00,-5.22,61,1.1,143,0,0,-13.02,0,1.878
404,1/17/2019 19:00,-5.11,54,1.077,137,0,0,-14.31,1,1.819
405,1/17/2019 20:00,-4.39,52,1.341,147,0,0,-13.99,1,2.137
406,1/17/2019 21:00,-4,62,1.538,150,0,0,-11.6,1,3.339
407,1/17/2019 22:00,-4.17,71,1.9,163,0,0,-9.97,1,3.237
408,1/17/2019 23:00,-4.78,82,2.119,158,0,0,-8.38,1,3.156
409,1/18/2019 0:00,-5.06,84,2.517,155,0,0,-8.26,1,3.818
410,1/18/2019 1:00,-5.17,85,2.7,151,0,0,-8.17,1,3.997
411,1/18/2019 2:00,-5.11,85,2.499,151,0,0,-8.11,1,3.956
412,1/18/2019 3:00,-4.94,86,2.24,146,0,0,-7.74,0.8,3.558
413,1/18/2019 4:00,-4.83,87,2.477,144,0,0,-7.43,0.8,3.818
414,1/18/2019 5:00,-4.67,89,1.98,146,0,0,-6.87,1,3.375
415,1/18/2019 6:00,-4.78,92,1.86,146,0,0,-6.38,1,3.018
416,1/18/2019 7:00,-4.67,94,1.837,150,0,0,-5.87,1,3.058
417,1/18/2019 8:00,-4.61,96,1.498,148,2.33,0.01,-5.41,1,2.159
418,1/18/2019 9:00,-4.39,96,1.498,145,13.96,0,-5.19,1,1.98
419,1/18/2019 10:00,-3.78,93,1.681,148,62.8,0,-5.18,1,2.459
420,1/18/2019 11:00,-2.5,86,1.6,152,148.86,0,-5.3,0.8,2.32
421,1/18/2019 12:00,-1.17,85,1.399,148,141.89,0,-4.17,1,2.021
422,1/18/2019 13:00,-0.61,84,1.261,140,103.51,0,-3.81,1,1.958
423,1/18/2019 14:00,0.28,87,1.158,238,36.05,0,-2.32,1,3.836
424,1/18/2019 15:00,-0.56,87,1.998,308,24.42,0,-3.16,1,3.456
425,1/18/2019 16:00,-1.17,84,1.739,314,32.56,0,-4.37,1,3.138
426,1/18/2019 17:00,-1.22,84,1.037,313,4.65,0,-4.42,1,1.837
427,1/18/2019 18:00,-1.39,74,1.019,301,0,0,-6.59,1,2.66
428,1/18/2019 19:00,-1.33,66,1.319,276,0,0,-8.13,1,2.959
429,1/18/2019 20:00,-1.39,70,0.921,287,0,0,-7.39,1,1.819
430,1/18/2019 21:00,-1.5,73,1.14,281,0,0,-6.9,1,1.878
431,1/18/2019 22:00,-1.78,80,1.319,299,0,0,-5.78,1,2.517
432,1/18/2019 23:00,-2.28,80,1.238,322,0,0,-6.28,1,2.378
433,1/19/2019 0:00,-2.56,77,1.301,314,0,0,-7.16,1,2.638
434,1/19/2019 1:00,-2.94,80,1.377,316,0,0,-6.94,1,2.32
435,1/19/2019 2:00,-3.39,82,1.14,329,0,0,-6.99,1,1.878
436,1/19/2019 3:00,-3.61,84,0.979,328,0,0,-6.81,1,1.739
437,1/19/2019 4:00,-3.89,86,1.019,315,0,0,-6.69,1,1.819
438,1/19/2019 5:00,-4.22,88,0.76,336,0,0,-6.62,1,1.417
439,1/19/2019 6:00,-4.61,93,0.881,324,0,0,-6.01,1,1.958
440,1/19/2019 7:00,-6.11,95,1.48,311,0,0,-7.11,1,2.459
441,1/19/2019 8:00,-7.61,93,1.158,292,2.33,0,-9.01,1,2.597
442,1/19/2019 9:00,-8.39,91,1.14,301,26.75,0,-10.19,1,2.056
443,1/19/2019 10:00,-8.67,92,1.059,296,74.43,0,-10.27,1,1.819
444,1/19/2019 11:00,-8.78,93,1.037,288,100.02,0.01,-10.18,1,1.699
445,1/19/2019 12:00,-8.72,93,0.858,290,120.95,0,-10.12,1,1.6
446,1/19/2019 13:00,-8.33,91,0.778,287,122.12,0,-10.13,1,1.158
447,1/19/2019 14:00,-8.39,93,0.899,310,61.64,0,-9.79,1,1.48
448,1/19/2019 15:00,-8.28,93,0.621,284,58.15,0.01,-9.68,1,1.14
449,1/19/2019 16:00,-7.78,92,0.398,294,38.38,0.03,-9.38,1,0.921
450,1/19/2019 17:00,-8,94,0.8,278,6.98,0.01,-9.2,1,1.158
451,1/19/2019 18:00,-8.11,94,0.519,318,0,0.01,-9.31,1,0.8
452,1/19/2019 19:00,-8.22,94,0.581,280,0,0.04,-9.42,1,0.84
453,1/19/2019 20:00,-8.39,93,0.46,300,0,0.04,-9.79,1,0.738
454,1/19/2019 21:00,-8.11,93,0.282,299,0,0.04,-9.51,1,0.599
455,1/19/2019 22:00,-7.94,95,0.621,278,0,0.03,-8.94,1,1.158
456,1/19/2019 23:00,-7.44,96,0.881,259,0,0.05,-8.24,1,1.739
457,1/20/2019 0:00,-7.44,96,1.001,258,0,0.08,-8.24,1,1.377
458,1/20/2019 1:00,-7.56,97,0.662,255,0,0.06,-8.16,1,1.341
459,1/20/2019 2:00,-7.33,97,0.68,271,0,0.03,-7.93,1,1.14
460,1/20/2019 3:00,-7,97,0.639,319,0,0.06,-7.6,1,1.198
461,1/20/2019 4:00,-6.5,97,0.621,314,0,0.06,-7.1,1,1.417
462,1/20/2019 5:00,-6.44,97,1.18,305,0,0.08,-7.04,1,2.097
463,1/20/2019 6:00,-7.39,96,1.878,310,0,0.06,-8.19,1,2.776
464,1/20/2019 7:00,-8.17,96,1.779,313,0,0.05,-8.97,1,2.776
465,1/20/2019 8:00,-9.94,95,2.436,299,1.16,0.02,-10.94,1,3.997
466,1/20/2019 9:00,-11.22,94,2.32,321,17.45,0.03,-12.42,1,4.175
467,1/20/2019 10:00,-12.5,93,2.977,322,66.29,0,-13.9,1,5.995
468,1/20/2019 11:00,-13.22,93,2.897,314,124.44,0,-14.62,1,4.958
469,1/20/2019 12:00,-13.39,93,2.436,307,148.86,0,-14.79,1,4.774
470,1/20/2019 13:00,-13.61,93,2.798,313,139.56,0,-15.01,1,5.534
471,1/20/2019 14:00,-13.83,93,2.758,314,130.26,0,-15.23,1,4.877
472,1/20/2019 15:00,-14,92,2.897,303,95.37,0,-15.6,1,5.718
473,1/20/2019 16:00,-14,93,2.857,295,47.68,0,-15.4,1,5.177
474,1/20/2019 17:00,-13.61,93,2.919,297,10.47,0,-15.01,1,5.136
475,1/20/2019 18:00,-14.11,92,3,295,0,0,-15.71,1,5.217
476,1/20/2019 19:00,-14.5,92,2.736,298,0,0,-16.1,1,4.596
477,1/20/2019 20:00,-14.83,92,2.736,298,0,0,-16.43,1,4.877
478,1/20/2019 21:00,-15.39,91,2.897,311,0,0,-17.19,1,5.454
479,1/20/2019 22:00,-17,91,2.736,327,0,0,-18.8,1,4.774
480,1/20/2019 23:00,-17.22,91,2.159,307,0,0,-19.02,1,4.698
481,1/21/2019 0:00,-17.39,90,3,291,0,0,-19.39,1,4.676
482,1/21/2019 1:00,-18.22,89,3.116,288,0,0,-20.42,1,5.378
483,1/21/2019 2:00,-19.06,89,3.04,289,0,0,-21.26,1,5.096
484,1/21/2019 3:00,-20,88,2.798,291,0,0,-22.4,1,5.016
485,1/21/2019 4:00,-20.67,88,2.897,289,0,0,-23.07,1,4.917
486,1/21/2019 5:00,-20.94,88,2.857,288,0,0,-23.34,1,4.555
487,1/21/2019 6:00,-20.94,88,2.758,291,0,0,-23.34,1,5.056
488,1/21/2019 7:00,-20.78,88,2.879,289,0,0,-23.18,1,4.855
489,1/21/2019 8:00,-20.56,88,2.66,288,4.65,0,-22.96,1,4.774
490,1/21/2019 9:00,-20.11,89,2.557,293,51.17,0,-22.31,1,4.135
491,1/21/2019 10:00,-19.5,89,2.857,293,139.56,0,-21.7,1,4.815
492,1/21/2019 11:00,-18.83,90,3.156,293,193.06,0,-20.83,1,5.096
493,1/21/2019 12:00,-18.33,90,3.375,296,251.21,0,-20.33,1,5.557
494,1/21/2019 13:00,-17.78,90,3.398,293,251.21,0,-19.78,1,5.776
495,1/21/2019 14:00,-17.17,90,3.496,293,236.09,0,-19.17,1,5.816
496,1/21/2019 15:00,-17.06,91,3.558,296,183.75,0,-18.86,1,5.534
497,1/21/2019 16:00,-16.44,91,3.277,294,110.49,0,-18.24,1,6.133
498,1/21/2019 17:00,-16,91,2.816,291,34.89,0,-17.8,0.8,4.555
499,1/21/2019 18:00,-15.67,92,2.477,293,1.16,0,-17.27,1,4.596
500,1/21/2019 19:00,-14.89,92,2.32,295,0,0,-16.49,1,4.055
501,1/21/2019 20:00,-14.17,93,2.36,300,0,0,-15.57,1,3.997
502,1/21/2019 21:00,-14.06,93,2.338,301,0,0,-15.46,1,4.135
503,1/21/2019 22:00,-13.72,93,1.998,305,0,0,-15.12,1,3.496
504,1/21/2019 23:00,-13.28,93,1.757,310,0,0,-14.68,1,3.098
505,1/22/2019 0:00,-13,93,2.079,317,0,0,-14.4,1,3.317
506,1/22/2019 1:00,-13.11,93,2.021,322,0,0,-14.51,1,3.997
507,1/22/2019 2:00,-13.22,93,1.717,324,0,0,-14.62,1,2.879
508,1/22/2019 3:00,-13.11,93,1.757,329,0,0,-14.51,1,2.736
509,1/22/2019 4:00,-13,93,1.578,322,0,0,-14.4,1,2.959
510,1/22/2019 5:00,-12.94,93,1.261,321,0,0,-14.34,1,2.159
511,1/22/2019 6:00,-12.89,93,0.939,344,0,0,-14.29,1,1.819
512,1/22/2019 7:00,-13.11,93,0.639,342,0,0,-14.51,1,1.48
513,1/22/2019 8:00,-13.44,93,0.662,28,4.65,0,-14.84,1,0.961
514,1/22/2019 9:00,-13.28,93,0.34,30,51.17,0,-14.68,1,0.8
515,1/22/2019 10:00,-12.83,93,0.621,131,163.98,0,-14.23,1,0.961
516,1/22/2019 11:00,-11.22,95,0.501,119,339.6,0,-12.22,0.5,1.238
517,1/22/2019 12:00,-10.06,95,0.818,182,381.46,0,-11.06,0,2.959
518,1/22/2019 13:00,-9.11,96,1.399,157,430.31,0,-9.91,0,2.557
519,1/22/2019 14:00,-8.72,95,1.779,142,283.77,0,-9.72,0,2.7
520,1/22/2019 15:00,-8.44,93,1.618,151,147.7,0,-9.84,1,2.7
521,1/22/2019 16:00,-8.33,84,1.86,151,74.43,0,-11.53,1,3.018
522,1/22/2019 17:00,-8.17,82,1.341,142,26.75,0,-11.77,0.8,2.32
523,1/22/2019 18:00,-8.67,81,1.417,129,0,0,-12.47,0,2.597
524,1/22/2019 19:00,-8.5,81,2.477,145,0,0,-12.3,0,3.697
525,1/22/2019 20:00,-8.22,70,2.597,158,0,0,-14.22,0,4.198
526,1/22/2019 21:00,-7.67,68,3.357,159,0,0,-14.07,0,4.877
527,1/22/2019 22:00,-7.61,65,3.357,158,0,0,-14.61,0,5.177
528,1/22/2019 23:00,-7.17,64,3.657,157,0,0,-14.37,0,5.557
529,1/23/2019 0:00,-6.83,63,3.415,153,0,0,-14.23,0,5.874
530,1/23/2019 1:00,-6.33,62,2.298,149,0,0,-13.93,0,3.777
531,1/23/2019 2:00,-5.67,62,2.039,147,0,0,-13.27,0.5,3.558
532,1/23/2019 3:00,-5.17,57,2.638,154,0,0,-13.77,0.8,4.135
533,1/23/2019 4:00,-4.83,56,2.66,159,0,0,-13.63,0.8,4.359
534,1/23/2019 5:00,-4.61,63,2.839,157,0,0,-12.01,1,4.359
535,1/23/2019 6:00,-4.72,72,2.776,157,0,0,-10.32,1,3.997
536,1/23/2019 7:00,-4.61,71,2.66,156,0,0,-10.41,1,4.359
537,1/23/2019 8:00,-4.17,63,2.816,158,0,0,-11.57,1,4.698
538,1/23/2019 9:00,-3.72,62,2.7,158,10.47,0,-11.32,0.8,4.095
539,1/23/2019 10:00,-3.06,63,2.159,157,43.03,0,-10.46,1,3.679
540,1/23/2019 11:00,-2.28,63,2.258,156,72.11,0,-9.68,0.8,3.339
541,1/23/2019 12:00,-1,64,2.177,156,88.39,0,-8.2,0.8,3.196
542,1/23/2019 13:00,-0.17,74,2.28,158,65.13,0,-5.37,1,3.415
543,1/23/2019 14:00,0.44,90,2.097,149,77.92,0,-1.56,1,3.599
544,1/23/2019 15:00,0.56,94,2.579,149,58.15,0,-0.64,1,3.876
545,1/23/2019 16:00,1,94,2.217,148,32.56,0.01,-0.2,1,3.138
546,1/23/2019 17:00,1.89,92,2.199,158,13.96,0,0.29,1,3.836
547,1/23/2019 18:00,2.61,92,2.517,164,1.16,0,1.01,0.8,3.876
548,1/23/2019 19:00,3.28,90,2.718,164,0,0,1.28,1,4.135
549,1/23/2019 20:00,4,90,2.557,164,0,0,2,1,4.497
550,1/23/2019 21:00,4.61,90,2.32,173,0,0,2.61,0.8,4.417
551,1/23/2019 22:00,5.06,91,2.039,173,0,0,3.26,1,4.377
552,1/23/2019 23:00,5.5,90,1.6,180,0,0,3.5,0.8,3.339
553,1/24/2019 0:00,5.67,93,1.998,170,0,0.01,4.27,1,4.019
554,1/24/2019 1:00,5.89,91,2.459,170,0,0,4.09,0.8,4.497
555,1/24/2019 2:00,6.11,93,1.94,169,0,0,4.71,1,3.518
556,1/24/2019 3:00,5.94,95,2.557,159,0,0.01,4.94,1,4.515
557,1/24/2019 4:00,5.78,97,2.758,154,0,0.01,5.18,1,4.135
558,1/24/2019 5:00,6.11,96,2.36,159,0,0.04,5.31,1,3.997
559,1/24/2019 6:00,6.22,97,1.059,193,0,0.03,5.62,1,3.317
560,1/24/2019 7:00,5.89,98,0.46,206,0,0.02,5.49,1,0.921
561,1/24/2019 8:00,5.83,98,0.881,178,1.16,0.02,5.43,1,1.837
562,1/24/2019 9:00,3.94,99,1.618,316,10.47,0.06,3.74,1,2.776
563,1/24/2019 10:00,3.06,99,1.341,327,30.24,0.06,2.86,1,2.378
564,1/24/2019 11:00,1.94,98,1.757,318,53.5,0.04,1.54,1,3.098
565,1/24/2019 12:00,-0.11,100,1.878,306,40.71,0.02,-0.11,1,4.055
566,1/24/2019 13:00,-0.56,100,1.52,311,60.48,0.03,-0.56,1,3.058
567,1/24/2019 14:00,-0.89,100,1.6,322,44.19,0.03,-0.89,1,2.736
568,1/24/2019 15:00,-1.39,100,1.837,321,39.54,0.02,-1.39,1,3.058
569,1/24/2019 16:00,-2.11,99,2.499,309,25.59,0,-2.31,1,4.359
570,1/24/2019 17:00,-2.61,96,2.24,299,12.79,0,-3.41,1,3.558
571,1/24/2019 18:00,-3,87,2.119,281,0,0,-5.6,1,4.238
572,1/24/2019 19:00,-3.22,86,1.779,283,0,0,-6.02,1,2.736
573,1/24/2019 20:00,-3.11,83,2.199,275,0,0,-6.51,1,3.737
574,1/24/2019 21:00,-3.17,76,2.718,270,0,0,-7.97,1,4.774
575,1/24/2019 22:00,-3.28,80,2.736,274,0,0,-7.28,1,5.275
576,1/24/2019 23:00,-3.5,79,2.097,280,0,0,-7.7,1,4.377
577,1/25/2019 0:00,-3.56,81,1.56,276,0,0,-7.36,1,2.418
578,1/25/2019 1:00,-3.33,82,1.261,246,0,0,-6.93,1,2.097
579,1/25/2019 2:00,-3.17,83,0.778,218,0,0,-6.57,1,1.918
580,1/25/2019 3:00,-3.17,84,0.639,214,0,0,-6.37,1,1.341
581,1/25/2019 4:00,-3.17,86,0.738,223,0,0,-5.97,1,2.24
582,1/25/2019 5:00,-3.72,76,1.6,241,0,0,-8.52,0.5,2.839
583,1/25/2019 6:00,-4.44,70,1.037,228,0,0,-10.44,0.8,2.66
584,1/25/2019 7:00,-4.06,67,1.717,235,0,0,-10.66,1,3.456
585,1/25/2019 8:00,-4.22,71,1.198,235,3.49,0,-10.02,1,2.816
586,1/25/2019 9:00,-4.11,65,1.359,234,109.32,0,-11.11,1,2.66
587,1/25/2019 10:00,-3.94,58,2.539,242,236.09,0,-12.34,1,4.636
588,1/25/2019 11:00,-4.17,57,2.7,245,274.47,0,-12.77,0.8,4.998
589,1/25/2019 12:00,-4.17,59,2.816,259,217.48,0,-12.37,1,5.718
590,1/25/2019 13:00,-4.39,54,2.839,272,318.66,0,-13.59,0.8,4.555
591,1/25/2019 14:00,-5,53,3.438,274,297.73,0,-14.4,0.8,5.597
592,1/25/2019 15:00,-5.89,52,3.339,269,157.01,0,-15.49,0.8,4.877
593,1/25/2019 16:00,-5.94,49,2.857,270,182.59,0,-16.14,0.8,4.359
594,1/25/2019 17:00,-6.61,50,2.557,271,60.48,0,-16.61,0.2,4.135
595,1/25/2019 18:00,-7.61,53,2.159,274,1.16,0,-17.01,0,3.375
596,1/25/2019 19:00,-8.39,57,2.097,272,0,0,-16.99,0,3.156
597,1/25/2019 20:00,-9.17,60,1.498,267,0,0,-17.17,0,2.378
598,1/25/2019 21:00,-9.56,58,1.6,264,0,0,-17.96,0,2.418
599,1/25/2019 22:00,-12.44,80,0.899,182,0,0,-16.44,0,1.878
600,1/25/2019 23:00,-11.67,60,1.14,235,0,0,-19.67,0,2.776
601,1/26/2019 0:00,-11.78,58,0.858,213,0,0,-20.18,0,2.159
602,1/26/2019 1:00,-11.5,55,0.961,222,0,0,-20.5,0.8,1.958
603,1/26/2019 2:00,-11.5,58,0.818,227,0,0,-19.9,0.2,2.159
604,1/26/2019 3:00,-11.61,55,0.8,208,0,0,-20.61,1,1.918
605,1/26/2019 4:00,-11.22,55,1.001,222,0,0,-20.22,1,2.338
606,1/26/2019 5:00,-11.17,58,1.457,236,0,0,-19.57,1,2.378
607,1/26/2019 6:00,-11.17,62,0.979,218,0,0,-18.77,1,1.837
608,1/26/2019 7:00,-11.56,63,0.738,184,0,0,-18.96,1,1.301
609,1/26/2019 8:00,-11.44,65,0.778,196,5.82,0,-18.44,1,1.98
610,1/26/2019 9:00,-11,68,1.18,220,34.89,0,-17.4,1,2.159
611,1/26/2019 10:00,-10.56,66,1.1,229,127.93,0,-17.36,0,2.097
612,1/26/2019 11:00,-9.33,65,1.1,226,240.74,0,-16.33,0.2,2.021
613,1/26/2019 12:00,-8.22,58,1.18,240,308.2,0,-16.62,0,2.517
614,1/26/2019 13:00,-7.11,54,1.399,239,439.61,0,-16.31,0.8,2.459
615,1/26/2019 14:00,-6.39,52,1.399,237,314.01,0,-15.99,0.8,3.098
616,1/26/2019 15:00,-5.94,51,1.377,235,294.24,0,-15.74,0.8,2.879
617,1/26/2019 16:00,-6.17,53,1.261,220,113.97,0,-15.57,0.8,2.879
618,1/26/2019 17:00,-6.17,54,0.68,185,37.22,0,-15.37,0.8,1.779
619,1/26/2019 18:00,-6.67,60,0.621,168,1.16,0,-14.67,1,1.019
620,1/26/2019 19:00,-8.06,69,0.639,127,0,0,-14.26,0.8,1.019
621,1/26/2019 20:00,-9.06,74,0.939,128,0,0,-14.26,1,1.779
622,1/26/2019 21:00,-8.83,73,1.359,124,0,0,-14.23,1,1.878
623,1/26/2019 22:00,-8,73,1.641,136,0,0,-13.4,0.2,2.199
624,1/26/2019 23:00,-8.33,78,1.86,137,0,0,-12.73,0.8,2.418
625,1/27/2019 0:00,-8.28,82,1.797,137,0,0,-11.88,1,2.378
626,1/27/2019 1:00,-7.44,85,1.958,137,0,0,-10.44,0.5,2.816
627,1/27/2019 2:00,-6.61,80,2.199,134,0,0,-10.61,1,2.879
628,1/27/2019 3:00,-6.06,76,2.436,136,0,0,-10.86,1,3.679
629,1/27/2019 4:00,-5.17,69,2.959,147,0,0,-11.37,0.8,4.377
630,1/27/2019 5:00,-4.33,67,3.456,153,0,0,-10.93,1,5.534
631,1/27/2019 6:00,-4.06,75,3.518,159,0,0,-9.06,1,5.874
632,1/27/2019 7:00,-3.89,82,3.375,165,0,0,-7.49,1,5.378
633,1/27/2019 8:00,-4.06,85,3.156,162,4.65,0,-7.06,1,4.958
634,1/27/2019 9:00,-2.78,82,2.28,172,50.01,0,-6.38,1,4.774
635,1/27/2019 10:00,-1.78,78,2.039,185,110.49,0,-6.18,1,4.135
636,1/27/2019 11:00,-1.33,88,1.18,212,97.69,0,-3.73,1,3.496
637,1/27/2019 12:00,-1.72,81,1.9,245,79.08,0,-5.52,1,4.318
638,1/27/2019 13:00,-1.22,70,1.6,259,102.34,0,-7.22,1,3.277
639,1/27/2019 14:00,-0.89,61,2.119,260,97.69,0,-8.69,1,4.855
640,1/27/2019 15:00,-1.17,63,1.261,293,83.74,0,-8.57,1,2.199
641,1/27/2019 16:00,-2.22,77,1.757,309,72.11,0,-6.82,0.8,3.277
642,1/27/2019 17:00,-5.5,79,1.48,343,40.71,0,-9.7,0.8,3.375
643,1/27/2019 18:00,-6.61,79,0.921,14,2.33,0,-10.81,0.8,1.878
644,1/27/2019 19:00,-7.67,79,0.478,30,0,0,-11.87,0.5,0.961
645,1/27/2019 20:00,-9.61,83,0.599,32,0,0,-13.01,1,1.279
646,1/27/2019 21:00,-9.33,79,0.818,13,0,0,-13.53,1,1.56
647,1/27/2019 22:00,-9.22,83,0.818,350,0,0,-12.62,1,1.739
648,1/27/2019 23:00,-9.5,80,0.939,343,0,0,-13.5,1,1.699
649,1/28/2019 0:00,-10.22,77,0.961,12,0,0,-14.82,1,2.137
650,1/28/2019 1:00,-10.67,77,0.8,0,0,0,-15.27,1,1.341
651,1/28/2019 2:00,-11.22,80,0.939,18,0,0,-15.22,1,1.659
