Plot Title: DL5,,,,,,,,,
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20098520, SEN S/N: 10762331, LBL: Tamb)","RH, % (LGR S/N: 21098500, SEN S/N: 10263331)","Wind Speed, mph (LGR S/N: 20198500, SEN S/N: 21706789)","Wind Direction, ø (LGR S/N: 20198500, SEN S/N: 21706789)","Solar Radiation, W/m² (LGR S/N: 20034090, SEN S/N: 23073988)","Precipitation, Inches  (LGR S/N: 20034090, SEN S/N: 23073988)","DewPoint, °C (LGR S/N: 20095520, SEN S/N: 10732331, LBL: Tamb)","SkyCover, Fraction (LGR S/N: 20095520, SEN S/N: 10732331, LBL: Tamb)"
306,01/13/19 05:00:00 PM,-7.833333333,64,4.9,307,18.608,0,-15.03333333,0
307,01/13/19 06:00:00 PM,-8.944444444,66,3.8,328,0,0,-15.74444444,0
308,01/13/19 07:00:00 PM,-10,73,3.1,269,0,0,-15.4,0
309,01/13/19 08:00:00 PM,-11.83333333,80,2.2,112,0,0,-15.83333333,0
310,01/13/19 09:00:00 PM,-13.88888889,85,2.5,90,0,0,-16.88888889,0
311,01/13/19 10:00:00 PM,-15,88,3,73,0,0,-17.4,0
312,01/13/19 11:00:00 PM,-15.94444444,90,3,82,0,0,-17.94444444,0
313,01/14/19 12:00:00 AM,-16.44444444,88,3.1,76,0,0,-18.84444444,0
314,01/14/19 01:00:00 AM,-16.83333333,90,3.5,76,0,0,-18.83333333,0.2
315,01/14/19 02:00:00 AM,-16.72222222,90,4.2,57,0,0,-18.72222222,1
316,01/14/19 03:00:00 AM,-15.61111111,91,4.3,49,0,0,-17.41111111,1
317,01/14/19 04:00:00 AM,-14.72222222,91,3.1,60,0,0,-16.52222222,1
318,01/14/19 05:00:00 AM,-13.94444444,92,3.1,47,0,0,-15.54444444,1
319,01/14/19 06:00:00 AM,-13.55555556,94,4,47,0,0,-14.75555556,1
320,01/14/19 07:00:00 AM,-13.27777778,93,3.2,81,0,0,-14.67777778,1
321,01/14/19 08:00:00 AM,-13.16666667,93,3.4,118,3.489,0,-14.56666667,1
322,01/14/19 09:00:00 AM,-13.33333333,92,2.8,102,39.542,0,-14.93333333,1
323,01/14/19 10:00:00 AM,-13,93,4.3,49,244.23,0,-14.4,1
324,01/14/19 11:00:00 AM,-10.88888889,81,2.5,61,320.988,0,-14.68888889,0.5
325,01/14/19 12:00:00 PM,-8,74,1.8,107,434.962,0,-13.2,0
326,01/14/19 01:00:00 PM,-6.111111111,72,3,222,425.658,0,-11.71111111,0
327,01/14/19 02:00:00 PM,-5.166666667,74,4,246,344.248,0,-10.36666667,0
328,01/14/19 03:00:00 PM,-4.444444444,69,4.7,256,251.208,0,-10.64444444,0
329,01/14/19 04:00:00 PM,-3.833333333,71,4.3,269,143.049,0,-9.633333333,0
330,01/14/19 05:00:00 PM,-4.5,69,4.1,273,26.749,0,-10.7,0
331,01/14/19 06:00:00 PM,-5.833333333,80,2.4,282,0,0,-9.833333333,0
332,01/14/19 07:00:00 PM,-8.055555556,86,2.1,129,0,0,-10.85555556,0
333,01/14/19 08:00:00 PM,-9.888888889,88,2.7,100,0,0,-12.28888889,0
334,01/14/19 09:00:00 PM,-11.33333333,90,3.4,107,0,0,-13.33333333,0
335,01/14/19 10:00:00 PM,-11.94444444,90,3.1,94,0,0,-13.94444444,0
336,01/14/19 11:00:00 PM,-12.55555556,90,3.3,75,0,0,-14.55555556,0.2
337,01/15/19 12:00:00 AM,-13.27777778,90,3.8,64,0,0,-15.27777778,0.5
338,01/15/19 01:00:00 AM,-13.61111111,91,4.2,59,0,0,-15.41111111,0
339,01/15/19 02:00:00 AM,-13.22222222,90,4.3,50,0,0,-15.22222222,0
340,01/15/19 03:00:00 AM,-13.44444444,91,3.8,52,0,0,-15.24444444,0.8
341,01/15/19 04:00:00 AM,-12.5,91,3,66,0,0,-14.3,1
342,01/15/19 05:00:00 AM,-11.05555556,92,2.4,76,0,0,-12.65555556,1
343,01/15/19 06:00:00 AM,-9.833333333,94,2.3,101,0,0,-11.03333333,1
344,01/15/19 07:00:00 AM,-8.333333333,94,3.1,137,0,0,-9.533333333,1
345,01/15/19 08:00:00 AM,-7.611111111,93,3,132,2.326,0,-9.011111111,1
346,01/15/19 09:00:00 AM,-6.666666667,93,3.3,143,24.423,0,-8.066666667,1
347,01/15/19 10:00:00 AM,-5.222222222,89,3.4,155,56.987,0,-7.422222222,1
348,01/15/19 11:00:00 AM,-3.666666667,82,4.2,236,76.758,0,-7.266666667,1
349,01/15/19 12:00:00 PM,-2.944444444,81,4.9,236,109.322,0,-6.744444444,1
350,01/15/19 01:00:00 PM,-2.388888889,81,5.1,246,75.595,0,-6.188888889,1
351,01/15/19 02:00:00 PM,-2.277777778,80,3.5,228,47.683,0,-6.277777778,1
352,01/15/19 03:00:00 PM,-2.222222222,77,5.2,236,36.053,0,-6.822222222,1
353,01/15/19 04:00:00 PM,-2.055555556,75,4.7,238,34.89,0,-7.055555556,1
354,01/15/19 05:00:00 PM,-2.055555556,75,4,228,5.815,0,-7.055555556,1
355,01/15/19 06:00:00 PM,-2.222222222,75,3.2,217,0,0,-7.222222222,1
356,01/15/19 07:00:00 PM,-2.5,77,3,173,0,0,-7.1,1
357,01/15/19 08:00:00 PM,-2.611111111,79,3.5,146,0,0,-6.811111111,1
358,01/15/19 09:00:00 PM,-2.944444444,80,3.9,132,0,0,-6.944444444,1
359,01/15/19 10:00:00 PM,-3.111111111,78,3.5,149,0,0,-7.511111111,1
360,01/15/19 11:00:00 PM,-3.388888889,74,4,184,0,0,-8.588888889,0.5
361,01/16/19 12:00:00 AM,-3.277777778,77,5,173,0,0,-7.877777778,1
362,01/16/19 01:00:00 AM,-3.111111111,77,6.6,164,0,0,-7.711111111,1
363,01/16/19 02:00:00 AM,-3,79,4.7,170,0,0,-7.2,1
364,01/16/19 03:00:00 AM,-2.722222222,80,4.7,174,0,0,-6.722222222,1
365,01/16/19 04:00:00 AM,-2.5,82,3.4,209,0,0,-6.1,1
366,01/16/19 05:00:00 AM,-2.666666667,82,12.8,255,0,0,-6.266666667,1
367,01/16/19 06:00:00 AM,-3.388888889,81,10.4,253,0,0,-7.188888889,1
368,01/16/19 07:00:00 AM,-3.388888889,80,5.7,218,0,0,-7.388888889,1
369,01/16/19 08:00:00 AM,-2.944444444,80,4.8,226,1.163,0,-6.944444444,1
370,01/16/19 09:00:00 AM,-2.388888889,82,5.5,228,20.934,0,-5.988888889,1
371,01/16/19 10:00:00 AM,-1.833333333,85,8.7,240,79.084,0,-4.833333333,1
372,01/16/19 11:00:00 AM,-1.277777778,82,7.8,243,97.692,0,-4.877777778,1
373,01/16/19 12:00:00 PM,-0.333333333,79,15.1,255,220.97,0,-4.533333333,1
374,01/16/19 01:00:00 PM,0.111111111,76,15,257,152.353,0,-4.688888889,1
375,01/16/19 02:00:00 PM,-0.055555556,77,12.9,260,60.476,0,-4.655555556,1
376,01/16/19 03:00:00 PM,-0.666666667,94,13.8,288,38.379,0,-1.866666667,1
377,01/16/19 04:00:00 PM,-2.111111111,75,11.9,303,62.802,0,-7.111111111,0.8
378,01/16/19 05:00:00 PM,-2,66,13.2,300,19.771,0,-8.8,0.8
379,01/16/19 06:00:00 PM,-3.111111111,64,12.1,299,0,0,-10.31111111,0.8
380,01/16/19 07:00:00 PM,-4.277777778,72,10,326,0,0,-9.877777778,0.8
381,01/16/19 08:00:00 PM,-5.722222222,64,11.9,316,0,0,-12.92222222,0.8
382,01/16/19 09:00:00 PM,-7,71,9,321,0,0,-12.8,0.2
383,01/16/19 10:00:00 PM,-7.888888889,74,8.8,301,0,0,-13.08888889,0
384,01/16/19 11:00:00 PM,-8.5,75,8.2,292,0,0,-13.5,0
385,01/17/19 12:00:00 AM,-9.111111111,77,7,292,0,0,-13.71111111,0
386,01/17/19 01:00:00 AM,-9.555555556,78,6,293,0,0,-13.95555556,0
387,01/17/19 02:00:00 AM,-10.05555556,79,4.9,286,0,0,-14.25555556,0.2
388,01/17/19 03:00:00 AM,-10.5,80,3.6,289,0,0,-14.5,0
389,01/17/19 04:00:00 AM,-12.44444444,86,2.8,143,0,0,-15.24444444,0
390,01/17/19 05:00:00 AM,-14.22222222,89,3.3,137,0,0,-16.42222222,0
391,01/17/19 06:00:00 AM,-15,89,3.1,119,0,0,-17.2,0.2
392,01/17/19 07:00:00 AM,-15.55555556,89,3,120,0,0,-17.75555556,0.5
393,01/17/19 08:00:00 AM,-15.88888889,89,3.2,93,4.652,0,-18.08888889,0
394,01/17/19 09:00:00 AM,-15.61111111,90,3.6,55,56.987,0,-17.61111111,0
395,01/17/19 10:00:00 AM,-13.61111111,91,3.8,47,101.181,0,-15.41111111,0
396,01/17/19 11:00:00 AM,-10.44444444,82,4.2,94,187.243,0,-14.04444444,0
397,01/17/19 12:00:00 PM,-8.388888889,72,5.3,140,270.979,0,-13.98888889,0
398,01/17/19 01:00:00 PM,-7.5,70,6.5,139,196.547,0,-13.5,1
399,01/17/19 02:00:00 PM,-6.444444444,65,6.8,139,247.719,0,-13.44444444,1
400,01/17/19 03:00:00 PM,-5.666666667,59,6.6,110,204.688,0,-13.86666667,0.8
401,01/17/19 04:00:00 PM,-4.555555556,58,9.7,158,157.005,0,-12.95555556,0
402,01/17/19 05:00:00 PM,-4.666666667,58,6,154,37.216,0,-13.06666667,0
403,01/17/19 06:00:00 PM,-5.222222222,61,5.5,143,0,0,-13.02222222,0
404,01/17/19 07:00:00 PM,-5.111111111,54,5.4,137,0,0,-14.31111111,1
405,01/17/19 08:00:00 PM,-4.388888889,52,6.7,147,0,0,-13.98888889,1
406,01/17/19 09:00:00 PM,-4,62,7.7,150,0,0,-11.6,1
407,01/17/19 10:00:00 PM,-4.166666667,71,9.5,163,0,0,-9.966666667,1
408,01/17/19 11:00:00 PM,-4.777777778,82,10.6,158,0,0,-8.377777778,1
409,01/18/19 12:00:00 AM,-5.055555556,84,12.6,155,0,0,-8.255555556,1
410,01/18/19 01:00:00 AM,-5.166666667,85,13.5,151,0,0,-8.166666667,1
411,01/18/19 02:00:00 AM,-5.111111111,85,12.5,151,0,0,-8.111111111,1
412,01/18/19 03:00:00 AM,-4.944444444,86,11.2,146,0,0,-7.744444444,0.8
413,01/18/19 04:00:00 AM,-4.833333333,87,12.4,144,0,0,-7.433333333,0.8
414,01/18/19 05:00:00 AM,-4.666666667,89,9.9,146,0,0,-6.866666667,1
415,01/18/19 06:00:00 AM,-4.777777778,92,9.3,146,0,0,-6.377777778,1
416,01/18/19 07:00:00 AM,-4.666666667,94,9.2,150,0,0,-5.866666667,1
417,01/18/19 08:00:00 AM,-4.611111111,96,7.5,148,2.326,0.01,-5.411111111,1
418,01/18/19 09:00:00 AM,-4.388888889,96,7.5,145,13.956,0,-5.188888889,1
419,01/18/19 10:00:00 AM,-3.777777778,93,8.4,148,62.802,0,-5.177777778,1
420,01/18/19 11:00:00 AM,-2.5,86,8,152,148.864,0,-5.3,0.8
421,01/18/19 12:00:00 PM,-1.166666667,85,7,148,141.886,0,-4.166666667,1
422,01/18/19 01:00:00 PM,-0.611111111,84,6.3,140,103.507,0,-3.811111111,1
423,01/18/19 02:00:00 PM,0.277777778,87,5.8,238,36.053,0,-2.322222222,1
424,01/18/19 03:00:00 PM,-0.555555556,87,10,308,24.423,0,-3.155555556,1
425,01/18/19 04:00:00 PM,-1.166666667,84,8.7,314,32.564,0,-4.366666667,1
426,01/18/19 05:00:00 PM,-1.222222222,84,5.2,313,4.652,0,-4.422222222,1
427,01/18/19 06:00:00 PM,-1.388888889,74,5.1,301,0,0,-6.588888889,1
428,01/18/19 07:00:00 PM,-1.333333333,66,6.6,276,0,0,-8.133333333,1
429,01/18/19 08:00:00 PM,-1.388888889,70,4.6,287,0,0,-7.388888889,1
430,01/18/19 09:00:00 PM,-1.5,73,5.7,281,0,0,-6.9,1
431,01/18/19 10:00:00 PM,-1.777777778,80,6.6,299,0,0,-5.777777778,1
432,01/18/19 11:00:00 PM,-2.277777778,80,6.2,322,0,0,-6.277777778,1
433,01/19/19 12:00:00 AM,-2.555555556,77,6.5,314,0,0,-7.155555556,1
434,01/19/19 01:00:00 AM,-2.944444444,80,6.9,316,0,0,-6.944444444,1
435,01/19/19 02:00:00 AM,-3.388888889,82,5.7,329,0,0,-6.988888889,1
436,01/19/19 03:00:00 AM,-3.611111111,84,4.9,328,0,0,-6.811111111,1
437,01/19/19 04:00:00 AM,-3.888888889,86,5.1,315,0,0,-6.688888889,1
438,01/19/19 05:00:00 AM,-4.222222222,88,3.8,336,0,0,-6.622222222,1
439,01/19/19 06:00:00 AM,-4.611111111,93,4.4,324,0,0,-6.011111111,1
440,01/19/19 07:00:00 AM,-6.111111111,95,7.4,311,0,0,-7.111111111,1
441,01/19/19 08:00:00 AM,-7.611111111,93,5.8,292,2.326,0,-9.011111111,1
442,01/19/19 09:00:00 AM,-8.388888889,91,5.7,301,26.749,0,-10.18888889,1
443,01/19/19 10:00:00 AM,-8.666666667,92,5.3,296,74.432,0,-10.26666667,1
444,01/19/19 11:00:00 AM,-8.777777778,93,5.2,288,100.018,0.01,-10.17777778,1
445,01/19/19 12:00:00 PM,-8.722222222,93,4.3,290,120.952,0,-10.12222222,1
446,01/19/19 01:00:00 PM,-8.333333333,91,3.9,287,122.115,0,-10.13333333,1
447,01/19/19 02:00:00 PM,-8.388888889,93,4.5,310,61.639,0,-9.788888889,1
448,01/19/19 03:00:00 PM,-8.277777778,93,3.1,284,58.15,0.01,-9.677777778,1
449,01/19/19 04:00:00 PM,-7.777777778,92,2,294,38.379,0.03,-9.377777778,1
450,01/19/19 05:00:00 PM,-8,94,4,278,6.978,0.01,-9.2,1
451,01/19/19 06:00:00 PM,-8.111111111,94,2.6,318,0,0.01,-9.311111111,1
452,01/19/19 07:00:00 PM,-8.222222222,94,2.9,280,0,0.04,-9.422222222,1
453,01/19/19 08:00:00 PM,-8.388888889,93,2.3,300,0,0.04,-9.788888889,1
454,01/19/19 09:00:00 PM,-8.111111111,93,1.4,299,0,0.04,-9.511111111,1
455,01/19/19 10:00:00 PM,-7.944444444,95,3.1,278,0,0.03,-8.944444444,1
456,01/19/19 11:00:00 PM,-7.444444444,96,4.4,259,0,0.05,-8.244444444,1
457,01/20/19 12:00:00 AM,-7.444444444,96,5,258,0,0.08,-8.244444444,1
458,01/20/19 01:00:00 AM,-7.555555556,97,3.3,255,0,0.06,-8.155555556,1
459,01/20/19 02:00:00 AM,-7.333333333,97,3.4,271,0,0.03,-7.933333333,1
460,01/20/19 03:00:00 AM,-7,97,3.2,319,0,0.06,-7.6,1
461,01/20/19 04:00:00 AM,-6.5,97,3.1,314,0,0.06,-7.1,1
462,01/20/19 05:00:00 AM,-6.444444444,97,5.9,305,0,0.08,-7.044444444,1
463,01/20/19 06:00:00 AM,-7.388888889,96,9.4,310,0,0.06,-8.188888889,1
464,01/20/19 07:00:00 AM,-8.166666667,96,8.9,313,0,0.05,-8.966666667,1
465,01/20/19 08:00:00 AM,-9.944444444,95,12.2,299,1.163,0.02,-10.94444444,1
466,01/20/19 09:00:00 AM,-11.22222222,94,11.6,321,17.445,0.03,-12.42222222,1
467,01/20/19 10:00:00 AM,-12.5,93,14.9,322,66.291,0,-13.9,1
468,01/20/19 11:00:00 AM,-13.22222222,93,14.5,314,124.441,0,-14.62222222,1
469,01/20/19 12:00:00 PM,-13.38888889,93,12.2,307,148.864,0,-14.78888889,1
470,01/20/19 01:00:00 PM,-13.61111111,93,14,313,139.56,0,-15.01111111,1
471,01/20/19 02:00:00 PM,-13.83333333,93,13.8,314,130.256,0,-15.23333333,1
472,01/20/19 03:00:00 PM,-14,92,14.5,303,95.366,0,-15.6,1
473,01/20/19 04:00:00 PM,-14,93,14.3,295,47.683,0,-15.4,1
474,01/20/19 05:00:00 PM,-13.61111111,93,14.6,297,10.467,0,-15.01111111,1
475,01/20/19 06:00:00 PM,-14.11111111,92,15,295,0,0,-15.71111111,1
476,01/20/19 07:00:00 PM,-14.5,92,13.7,298,0,0,-16.1,1
477,01/20/19 08:00:00 PM,-14.83333333,92,13.7,298,0,0,-16.43333333,1
478,01/20/19 09:00:00 PM,-15.38888889,91,14.5,311,0,0,-17.18888889,1
479,01/20/19 10:00:00 PM,-17,91,13.7,327,0,0,-18.8,1
480,01/20/19 11:00:00 PM,-17.22222222,91,10.8,307,0,0,-19.02222222,1
481,01/21/19 12:00:00 AM,-17.38888889,90,15,291,0,0,-19.38888889,1
482,01/21/19 01:00:00 AM,-18.22222222,89,15.6,288,0,0,-20.42222222,1
483,01/21/19 02:00:00 AM,-19.05555556,89,15.2,289,0,0,-21.25555556,1
484,01/21/19 03:00:00 AM,-20,88,14,291,0,0,-22.4,1
485,01/21/19 04:00:00 AM,-20.66666667,88,14.5,289,0,0,-23.06666667,1
486,01/21/19 05:00:00 AM,-20.94444444,88,14.3,288,0,0,-23.34444444,1
487,01/21/19 06:00:00 AM,-20.94444444,88,13.8,291,0,0,-23.34444444,1
488,01/21/19 07:00:00 AM,-20.77777778,88,14.4,289,0,0,-23.17777778,1
489,01/21/19 08:00:00 AM,-20.55555556,88,13.3,288,4.652,0,-22.95555556,1
490,01/21/19 09:00:00 AM,-20.11111111,89,12.8,293,51.172,0,-22.31111111,1
491,01/21/19 10:00:00 AM,-19.5,89,14.3,293,139.56,0,-21.7,1
492,01/21/19 11:00:00 AM,-18.83333333,90,15.8,293,193.058,0,-20.83333333,1
493,01/21/19 12:00:00 PM,-18.33333333,90,16.9,296,251.208,0,-20.33333333,1
494,01/21/19 01:00:00 PM,-17.77777778,90,17,293,251.208,0,-19.77777778,1
495,01/21/19 02:00:00 PM,-17.16666667,90,17.5,293,236.089,0,-19.16666667,1
496,01/21/19 03:00:00 PM,-17.05555556,91,17.8,296,183.754,0,-18.85555556,1
497,01/21/19 04:00:00 PM,-16.44444444,91,16.4,294,110.485,0,-18.24444444,1
498,01/21/19 05:00:00 PM,-16,91,14.1,291,34.89,0,-17.8,0.8
499,01/21/19 06:00:00 PM,-15.66666667,92,12.4,293,1.163,0,-17.26666667,1
500,01/21/19 07:00:00 PM,-14.88888889,92,11.6,295,0,0,-16.48888889,1
501,01/21/19 08:00:00 PM,-14.16666667,93,11.8,300,0,0,-15.56666667,1
502,01/21/19 09:00:00 PM,-14.05555556,93,11.7,301,0,0,-15.45555556,1
503,01/21/19 10:00:00 PM,-13.72222222,93,10,305,0,0,-15.12222222,1
504,01/21/19 11:00:00 PM,-13.27777778,93,8.8,310,0,0,-14.67777778,1
505,01/22/19 12:00:00 AM,-13,93,10.4,317,0,0,-14.4,1
506,01/22/19 01:00:00 AM,-13.11111111,93,10.1,322,0,0,-14.51111111,1
507,01/22/19 02:00:00 AM,-13.22222222,93,8.6,324,0,0,-14.62222222,1
508,01/22/19 03:00:00 AM,-13.11111111,93,8.8,329,0,0,-14.51111111,1
509,01/22/19 04:00:00 AM,-13,93,7.9,322,0,0,-14.4,1
510,01/22/19 05:00:00 AM,-12.94444444,93,6.3,321,0,0,-14.34444444,1
511,01/22/19 06:00:00 AM,-12.88888889,93,4.7,344,0,0,-14.28888889,1
512,01/22/19 07:00:00 AM,-13.11111111,93,3.2,342,0,0,-14.51111111,1
513,01/22/19 08:00:00 AM,-13.44444444,93,3.3,28,4.652,0,-14.84444444,1
514,01/22/19 09:00:00 AM,-13.27777778,93,1.7,30,51.172,0,-14.67777778,1
515,01/22/19 10:00:00 AM,-12.83333333,93,3.1,131,163.983,0,-14.23333333,1
516,01/22/19 11:00:00 AM,-11.22222222,95,2.5,119,339.596,0,-12.22222222,0.5
517,01/22/19 12:00:00 PM,-10.05555556,95,4.1,182,381.464,0,-11.05555556,0
518,01/22/19 01:00:00 PM,-9.111111111,96,7,157,430.31,0,-9.911111111,0
519,01/22/19 02:00:00 PM,-8.722222222,95,8.9,142,283.772,0,-9.722222222,0
520,01/22/19 03:00:00 PM,-8.444444444,93,8.1,151,147.701,0,-9.844444444,1
521,01/22/19 04:00:00 PM,-8.333333333,84,9.3,151,74.432,0,-11.53333333,1
522,01/22/19 05:00:00 PM,-8.166666667,82,6.7,142,26.749,0,-11.76666667,0.8
523,01/22/19 06:00:00 PM,-8.666666667,81,7.1,129,0,0,-12.46666667,0
524,01/22/19 07:00:00 PM,-8.5,81,12.4,145,0,0,-12.3,0
525,01/22/19 08:00:00 PM,-8.222222222,70,13,158,0,0,-14.22222222,0
526,01/22/19 09:00:00 PM,-7.666666667,68,16.8,159,0,0,-14.06666667,0
527,01/22/19 10:00:00 PM,-7.611111111,65,16.8,158,0,0,-14.61111111,0
528,01/22/19 11:00:00 PM,-7.166666667,64,18.3,157,0,0,-14.36666667,0
529,01/23/19 12:00:00 AM,-6.833333333,63,17.1,153,0,0,-14.23333333,0
530,01/23/19 01:00:00 AM,-6.333333333,62,11.5,149,0,0,-13.93333333,0
531,01/23/19 02:00:00 AM,-5.666666667,62,10.2,147,0,0,-13.26666667,0.5
532,01/23/19 03:00:00 AM,-5.166666667,57,13.2,154,0,0,-13.76666667,0.8
533,01/23/19 04:00:00 AM,-4.833333333,56,13.3,159,0,0,-13.63333333,0.8
534,01/23/19 05:00:00 AM,-4.611111111,63,14.2,157,0,0,-12.01111111,1
535,01/23/19 06:00:00 AM,-4.722222222,72,13.9,157,0,0,-10.32222222,1
536,01/23/19 07:00:00 AM,-4.611111111,71,13.3,156,0,0,-10.41111111,1
537,01/23/19 08:00:00 AM,-4.166666667,63,14.1,158,0,0,-11.56666667,1
538,01/23/19 09:00:00 AM,-3.722222222,62,13.5,158,10.467,0,-11.32222222,0.8
539,01/23/19 10:00:00 AM,-3.055555556,63,10.8,157,43.031,0,-10.45555556,1
540,01/23/19 11:00:00 AM,-2.277777778,63,11.3,156,72.106,0,-9.677777778,0.8
541,01/23/19 12:00:00 PM,-1,64,10.9,156,88.388,0,-8.2,0.8
542,01/23/19 01:00:00 PM,-0.166666667,74,11.4,158,65.128,0,-5.366666667,1
543,01/23/19 02:00:00 PM,0.444444444,90,10.5,149,77.921,0,-1.555555556,1
544,01/23/19 03:00:00 PM,0.555555556,94,12.9,149,58.15,0,-0.644444444,1
545,01/23/19 04:00:00 PM,1,94,11.1,148,32.564,0.01,-0.2,1
546,01/23/19 05:00:00 PM,1.888888889,92,11,158,13.956,0,0.288888889,1
547,01/23/19 06:00:00 PM,2.611111111,92,12.6,164,1.163,0,1.011111111,0.8
548,01/23/19 07:00:00 PM,3.277777778,90,13.6,164,0,0,1.277777778,1
549,01/23/19 08:00:00 PM,4,90,12.8,164,0,0,2,1
550,01/23/19 09:00:00 PM,4.611111111,90,11.6,173,0,0,2.611111111,0.8
551,01/23/19 10:00:00 PM,5.055555556,91,10.2,173,0,0,3.255555556,1
552,01/23/19 11:00:00 PM,5.5,90,8,180,0,0,3.5,0.8
553,01/24/19 12:00:00 AM,5.666666667,93,10,170,0,0.01,4.266666667,1
554,01/24/19 01:00:00 AM,5.888888889,91,12.3,170,0,0,4.088888889,0.8
555,01/24/19 02:00:00 AM,6.111111111,93,9.7,169,0,0,4.711111111,1
556,01/24/19 03:00:00 AM,5.944444444,95,12.8,159,0,0.01,4.944444444,1
557,01/24/19 04:00:00 AM,5.777777778,97,13.8,154,0,0.01,5.177777778,1
558,01/24/19 05:00:00 AM,6.111111111,96,11.8,159,0,0.04,5.311111111,1
559,01/24/19 06:00:00 AM,6.222222222,97,5.3,193,0,0.03,5.622222222,1
560,01/24/19 07:00:00 AM,5.888888889,98,2.3,206,0,0.02,5.488888889,1
561,01/24/19 08:00:00 AM,5.833333333,98,4.4,178,1.163,0.02,5.433333333,1
562,01/24/19 09:00:00 AM,3.944444444,99,8.1,316,10.467,0.06,3.744444444,1
563,01/24/19 10:00:00 AM,3.055555556,99,6.7,327,30.238,0.06,2.855555556,1
564,01/24/19 11:00:00 AM,1.944444444,98,8.8,318,53.498,0.04,1.544444444,1
565,01/24/19 12:00:00 PM,-0.111111111,100,9.4,306,40.705,0.02,-0.111111111,1
566,01/24/19 01:00:00 PM,-0.555555556,100,7.6,311,60.476,0.03,-0.555555556,1
567,01/24/19 02:00:00 PM,-0.888888889,100,8,322,44.194,0.03,-0.888888889,1
568,01/24/19 03:00:00 PM,-1.388888889,100,9.2,321,39.542,0.02,-1.388888889,1
569,01/24/19 04:00:00 PM,-2.111111111,99,12.5,309,25.586,0,-2.311111111,1
570,01/24/19 05:00:00 PM,-2.611111111,96,11.2,299,12.793,0,-3.411111111,1
571,01/24/19 06:00:00 PM,-3,87,10.6,281,0,0,-5.6,1
572,01/24/19 07:00:00 PM,-3.222222222,86,8.9,283,0,0,-6.022222222,1
573,01/24/19 08:00:00 PM,-3.111111111,83,11,275,0,0,-6.511111111,1
574,01/24/19 09:00:00 PM,-3.166666667,76,13.6,270,0,0,-7.966666667,1
575,01/24/19 10:00:00 PM,-3.277777778,80,13.7,274,0,0,-7.277777778,1
576,01/24/19 11:00:00 PM,-3.5,79,10.5,280,0,0,-7.7,1
577,01/25/19 12:00:00 AM,-3.555555556,81,7.8,276,0,0,-7.355555556,1
578,01/25/19 01:00:00 AM,-3.333333333,82,6.3,246,0,0,-6.933333333,1
579,01/25/19 02:00:00 AM,-3.166666667,83,3.9,218,0,0,-6.566666667,1
580,01/25/19 03:00:00 AM,-3.166666667,84,3.2,214,0,0,-6.366666667,1
581,01/25/19 04:00:00 AM,-3.166666667,86,3.7,223,0,0,-5.966666667,1
582,01/25/19 05:00:00 AM,-3.722222222,76,8,241,0,0,-8.522222222,0.5
583,01/25/19 06:00:00 AM,-4.444444444,70,5.2,228,0,0,-10.44444444,0.8
584,01/25/19 07:00:00 AM,-4.055555556,67,8.6,235,0,0,-10.65555556,1
585,01/25/19 08:00:00 AM,-4.222222222,71,6,235,3.489,0,-10.02222222,1
586,01/25/19 09:00:00 AM,-4.111111111,65,6.8,234,109.322,0,-11.11111111,1
587,01/25/19 10:00:00 AM,-3.944444444,58,12.7,242,236.089,0,-12.34444444,1
588,01/25/19 11:00:00 AM,-4.166666667,57,13.5,245,274.468,0,-12.76666667,0.8
589,01/25/19 12:00:00 PM,-4.166666667,59,14.1,259,217.481,0,-12.36666667,1
590,01/25/19 01:00:00 PM,-4.388888889,54,14.2,272,318.662,0,-13.58888889,0.8
591,01/25/19 02:00:00 PM,-5,53,17.2,274,297.728,0,-14.4,0.8
592,01/25/19 03:00:00 PM,-5.888888889,52,16.7,269,157.005,0,-15.48888889,0.8
593,01/25/19 04:00:00 PM,-5.944444444,49,14.3,270,182.591,0,-16.14444444,0.8
594,01/25/19 05:00:00 PM,-6.611111111,50,12.8,271,60.476,0,-16.61111111,0.2
595,01/25/19 06:00:00 PM,-7.611111111,53,10.8,274,1.163,0,-17.01111111,0
596,01/25/19 07:00:00 PM,-8.388888889,57,10.5,272,0,0,-16.98888889,0
597,01/25/19 08:00:00 PM,-9.166666667,60,7.5,267,0,0,-17.16666667,0
598,01/25/19 09:00:00 PM,-9.555555556,58,8,264,0,0,-17.95555556,0
599,01/25/19 10:00:00 PM,-12.44444444,80,4.5,182,0,0,-16.44444444,0
600,01/25/19 11:00:00 PM,-11.66666667,60,5.7,235,0,0,-19.66666667,0
601,01/26/19 12:00:00 AM,-11.77777778,58,4.3,213,0,0,-20.17777778,0
602,01/26/19 01:00:00 AM,-11.5,55,4.8,222,0,0,-20.5,0.8
603,01/26/19 02:00:00 AM,-11.5,58,4.1,227,0,0,-19.9,0.2
604,01/26/19 03:00:00 AM,-11.61111111,55,4,208,0,0,-20.61111111,1
605,01/26/19 04:00:00 AM,-11.22222222,55,5,222,0,0,-20.22222222,1
606,01/26/19 05:00:00 AM,-11.16666667,58,7.3,236,0,0,-19.56666667,1
607,01/26/19 06:00:00 AM,-11.16666667,62,4.9,218,0,0,-18.76666667,1
