Plot Title: DL5,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20098520, SEN S/N: 10762331, LBL: Tamb)","RH, % (LGR S/N: 21098500, SEN S/N: 10263331)","Wind Speed, m/s (LGR S/N: 20198500, SEN S/N: 21706789)","Wind Direction, ø (LGR S/N: 20198500, SEN S/N: 21706789)","Solar Radiation, W/m² (LGR S/N: 20034090, SEN S/N: 23073988)","Precipitation, Inches  (LGR S/N: 20034090, SEN S/N: 23073988)","DewPt, °C (LGR S/N: 20495520, SEN S/N: 10232331, LBL: Tamb)","SkyCover, Fraction (LGR S/N: 20075520, SEN S/N: 10734331, LBL: Tamb)","Gust Speed, m/s (LGR S/N: 20054090, SEN S/N: 20896535)"
768,02/02/20 12:00:00 AM,-3.316666667,93.1,1.00584,137,0,0.01,-4.696666667,1,1.56464
769,02/02/20 1:00:00 AM,-3.055555556,93.9,0.8225536,147.3,0,0.01,-4.275555556,1,1.3277088
770,02/02/20 2:00:00 AM,-3.05,94.4,1.0416032,150.5,0,0,-4.17,1,1.4886432
771,02/02/20 3:00:00 AM,-3.272222222,94.5,1.3947648,144.7,0,0,-4.372222222,1,2.2083776
772,02/02/20 4:00:00 AM,-3.066666667,94.4,1.3679424,158,0,0,-4.186666667,1,2.525776
773,02/02/20 5:00:00 AM,-2.794444444,93.9,1.6585184,151.7,0,0,-4.014444444,1,2.8476448
774,02/02/20 6:00:00 AM,-2.577777778,93.7,1.7792192,151.2,0,0,-3.837777778,1,2.8476448
775,02/02/20 7:00:00 AM,-2.455555556,93.7,1.6808704,160.6,0,0,-3.715555556,1,3.2455104
776,02/02/20 8:00:00 AM,-2.205555556,94.8,1.5556992,159,2.4684,0.01,-3.245555556,1,2.2083776
777,02/02/20 9:00:00 AM,-1.822222222,94,1.8149824,146.5,16.9422,0,-3.022222222,1,2.928112
778,02/02/20 10:00:00 AM,-0.838888889,91.1,1.3813536,142.5,25.806,0,-2.618888889,1,2.2083776
779,02/02/20 11:00:00 AM,0.233333333,81.8,2.4766016,243.3,47.124,0,-3.406666667,1,4.604512
780,02/02/20 12:00:00 PM,1.211111111,79.41,2.056384,232.5,151.47,0,-2.906888889,1,4.1261792
781,02/02/20 1:00:00 PM,1.083333333,88,2.1860256,213.5,186.1398,0,-1.316666667,0.8,4.2871136
782,02/02/20 2:00:00 PM,1.288888889,88.2,1.430528,208.3,144.6258,0,-1.071111111,1,3.0041088
783,02/02/20 3:00:00 PM,1.283333333,90,1.1131296,162.5,76.1838,0.01,-0.716666667,1,2.2083776
784,02/02/20 4:00:00 PM,0.816666667,93.9,1.5735808,130.1,38.8212,0.02,-0.403333333,1,2.525776
785,02/02/20 5:00:00 PM,0.477777778,95.7,1.3902944,138.3,12.7908,0.04,-0.382222222,1,1.8865088
786,02/02/20 6:00:00 PM,0.322222222,96.4,1.5512288,135,1.5708,0.01,-0.397777778,1,2.3648416
787,02/02/20 7:00:00 PM,0.183333333,96.6,1.7479264,146.6,0,0,-0.496666667,1,2.2083776
788,02/02/20 8:00:00 PM,0.238888889,96.9,1.8060416,147.9,0,0,-0.381111111,1,2.4453088
789,02/02/20 9:00:00 PM,0.344444444,96.9,1.3768832,165.1,0,0.01,-0.275555556,1,2.3648416
790,02/02/20 10:00:00 PM,0.55,96.9,0.9253728,171.1,0,0.02,-0.07,1,2.1279104
791,02/02/20 11:00:00 PM,0.883333333,95.3,1.0818368,246,0,0,-0.056666667,1,2.2083776
792,02/03/20 12:00:00 AM,0.844444444,95.4,0.9790176,330,0,0,-0.075555556,1,1.8060416
793,02/03/20 1:00:00 AM,0.716666667,96,0.5453888,351.1,0,0,-0.083333333,1,1.3277088
794,02/03/20 2:00:00 AM,0.861111111,95.9,0.1922272,71.9,0,0,0.041111111,1,0.9253728
795,02/03/20 3:00:00 AM,1.027777778,95.6,0.1832864,116.5,0,0,0.147777778,1,0.849376
796,02/03/20 4:00:00 AM,1.205555556,95,2.2262592,293.4,0,0,0.205555556,1,5.8070496
797,02/03/20 5:00:00 AM,1.977777778,91.2,3.2678624,293.9,0,0,0.217777778,1,5.4851808
798,02/03/20 6:00:00 AM,2.205555556,91.1,1.7166336,299.6,0,0,0.425555556,1,4.1261792
799,02/03/20 7:00:00 AM,2.238888889,88.4,1.6004032,304.5,0,0,-0.081111111,1,3.6478464
800,02/03/20 8:00:00 AM,2.216666667,86,1.296416,295.9,3.1416,0,-0.583333333,1,3.6478464
801,02/03/20 9:00:00 AM,2.388888889,82.2,2.1592032,286,28.8354,0,-1.171111111,1,3.6478464
802,02/03/20 10:00:00 AM,2.883333333,80.1,2.3648416,273.6,95.4822,0,-1.096666667,1,3.9652448
803,02/03/20 11:00:00 AM,4.033333333,74.07,2.6911808,282.3,277.9194,0,-1.152666667,1,4.3675808
804,02/03/20 12:00:00 PM,4.994444444,70.07,4.0278304,274.1,410.2032,0,-0.991555556,0.8,6.526784
805,02/03/20 1:00:00 PM,6,64.41,3.2365696,286.7,436.3458,0,-1.118,0.2,5.006848
806,02/03/20 2:00:00 PM,7.083333333,61.51,2.995168,281.8,402.6858,0,-0.614666667,0,5.4047136
807,02/03/20 3:00:00 PM,8.411111111,59.09,1.497584,295.5,279.7146,0,0.229111111,0,3.2455104
808,02/03/20 4:00:00 PM,8.372222222,60.68,2.2217888,319.2,183.2226,0,0.508222222,0,3.7238432
809,02/03/20 5:00:00 PM,7.744444444,66.81,2.3201376,1.35,75.3984,0,1.106444444,0,4.1261792
810,02/03/20 6:00:00 PM,5.794444444,72.28,1.7702784,21.63,2.0196,0,0.250444444,0,3.486912
811,02/03/20 7:00:00 PM,3.322222222,81.4,1.4260576,79.61,0,0,-0.397777778,0,2.1279104
812,02/03/20 8:00:00 PM,0.472222222,87.6,1.6361664,92.8,0,0,-2.007777778,0,2.6867104
813,02/03/20 9:00:00 PM,-0.744444444,91.5,1.609344,88.3,0,0,-2.444444444,0,2.4453088
814,02/03/20 10:00:00 PM,-1.322222222,92.7,1.6272256,100.8,0,0,-2.782222222,0,2.525776
815,02/03/20 11:00:00 PM,-1.55,94,1.4037056,73.9,0,0,-2.75,0,2.2888448
816,02/04/20 12:00:00 AM,-1.405555556,94,1.363472,53.31,0,0,-2.605555556,0,2.2083776
817,02/04/20 1:00:00 AM,-2.094444444,93.8,1.1131296,99.4,0,0,-3.334444444,0,1.7255744
818,02/04/20 2:00:00 AM,-2.25,93.9,1.0416032,59.91,0,0,-3.47,0,2.0474432
819,02/04/20 3:00:00 AM,-2.022222222,94.6,1.4394688,70.91,0,0,-3.102222222,0,2.3648416
820,02/04/20 4:00:00 AM,-0.7,89.5,2.4453088,141.1,0,0,-2.8,0,4.2871136
821,02/04/20 5:00:00 AM,2.561111111,82.8,3.4779712,152.8,0.1122,0,-0.878888889,0,4.7654464
822,02/04/20 6:00:00 AM,3.15,82.2,3.3930336,157.1,0,0,-0.41,0,5.0873152
823,02/04/20 7:00:00 AM,4.138888889,78.84,2.9549344,163.5,0.2244,0,-0.093111111,0,4.2871136
824,02/04/20 8:00:00 AM,4.516666667,80.2,2.7001216,155.2,4.488,0,0.556666667,0.8,4.045712
825,02/04/20 9:00:00 AM,4.45,80.1,2.3827232,154.5,28.1622,0,0.47,1,3.5673792
826,02/04/20 10:00:00 AM,5.161111111,77.58,2.4631904,159,58.6806,0,0.677111111,1,5.4851808
827,02/04/20 11:00:00 AM,5.194444444,83,2.45872,309.1,60.027,0,1.794444444,1,4.9263808
828,02/04/20 12:00:00 PM,3.233333333,86.2,3.1158688,312.2,47.9094,0,0.473333333,1,6.526784
829,02/04/20 1:00:00 PM,2.15,88.8,2.6285952,321.1,55.2024,0,-0.09,1,5.0873152
830,02/04/20 2:00:00 PM,1.833333333,89.2,2.4944832,317.3,46.563,0,-0.326666667,1,4.2871136
831,02/04/20 3:00:00 PM,1.955555556,88.9,2.0206208,320.6,46.002,0,-0.264444444,1,4.2066464
832,02/04/20 4:00:00 PM,1.844444444,88.9,2.4050752,325.2,30.855,0,-0.375555556,1,4.2066464
833,02/04/20 5:00:00 PM,1.794444444,89.1,2.2620224,327.2,8.976,0,-0.385555556,1,3.8043104
834,02/04/20 6:00:00 PM,1.627777778,92.6,1.8596864,316,0.2244,0,0.147777778,1,3.1650432
835,02/04/20 7:00:00 PM,1.444444444,92.2,2.056384,323.4,0,0,-0.115555556,1,3.8847776
836,02/04/20 8:00:00 PM,1.383333333,90.4,1.9848576,325.4,0,0,-0.536666667,1,3.486912
837,02/04/20 9:00:00 PM,1.122222222,84.8,3.0130496,321.1,0,0,-1.917777778,1,5.7265824
838,02/04/20 10:00:00 PM,0.772222222,83,3.196336,323.3,0,0,-2.627777778,1,6.9246496
839,02/04/20 11:00:00 PM,0.505555556,79.32,3.2589216,322.3,0,0,-3.630444444,1,6.4463168
840,02/05/20 12:00:00 AM,0.2,79.74,3.5807904,322.1,0,0,-3.852,1,6.2049152
841,02/05/20 1:00:00 AM,-0.105555556,77.11,3.4064448,319,0,0,-4.683555556,1,6.124448
842,02/05/20 2:00:00 AM,-0.388888889,72.44,3.621024,321.2,0,0,-5.900888889,1,6.7637152
843,02/05/20 3:00:00 AM,-0.788888889,72.02,4.4346368,330,0,0,-6.384888889,1,8.3641184
844,02/05/20 4:00:00 AM,-1.116666667,76.8,4.090416,332.2,0,0,-5.756666667,1,7.8857856
845,02/05/20 5:00:00 AM,-1.705555556,76.56,4.336288,323.8,0,0,-6.393555556,1,7.0051168
846,02/05/20 6:00:00 AM,-2.583333333,76.38,4.8906176,330.7,0,0,-7.307333333,1,8.203184
847,02/05/20 7:00:00 AM,-3.172222222,76.97,5.0917856,324.9,0,0,-7.778222222,1,9.0838528
848,02/05/20 8:00:00 AM,-3.666666667,78.38,3.8579552,321,3.5904,0,-7.990666667,1,7.085584
849,02/05/20 9:00:00 AM,-3.744444444,78.24,3.8043104,318.9,51.4998,0,-8.096444444,1,6.7637152
850,02/05/20 10:00:00 AM,-3.538888889,77.37,3.8847776,320.5,92.565,0,-8.064888889,1,6.526784
851,02/05/20 11:00:00 AM,-3.361111111,74.5,3.3930336,324.3,104.6826,0,-8.461111111,1,6.0439808
852,02/05/20 12:00:00 PM,-2.916666667,73.15,3.24104,310,167.5146,0,-8.286666667,1,5.006848
853,02/05/20 1:00:00 PM,-2.761111111,77.6,3.4466784,312.9,134.9766,0,-7.241111111,1,5.3242464
854,02/05/20 2:00:00 PM,-2.577777778,70.66,3.2231584,300.5,160.1094,0,-8.445777778,1,5.565648
855,02/05/20 3:00:00 PM,-2.094444444,65.03,2.6554176,348.4,194.8914,0,-9.088444444,1,4.7654464
856,02/05/20 4:00:00 PM,-1.805555556,61.14,2.279904,315.8,173.91,0,-9.577555556,0.8,3.7238432
857,02/05/20 5:00:00 PM,-1.95,65.57,1.8507456,285,59.0172,0,-8.836,0.5,3.6478464
858,02/05/20 6:00:00 PM,-2.4,67.06,1.7076928,339.4,4.9368,0,-8.988,0,3.3259776
859,02/05/20 7:00:00 PM,-2.622222222,68.36,1.0237216,313.5,0,0,-8.950222222,0,2.0474432
860,02/05/20 8:00:00 PM,-2.738888889,71.57,0.603504,298.6,0,0,-8.424888889,0,1.3277088
861,02/05/20 9:00:00 PM,-3.561111111,79.31,1.1265408,136.1,0,0,-7.699111111,0,1.6451072
862,02/05/20 10:00:00 PM,-3.416666667,77.29,1.5512288,119.3,0.1122,0,-7.958666667,0.8,2.1279104
863,02/05/20 11:00:00 PM,-2.944444444,77.78,0.9521952,115.4,0,0,-7.388444444,0.8,1.966976
864,02/06/20 12:00:00 AM,-3.155555556,90.1,1.6942816,107.1,0,0.04,-5.135555556,1,3.1650432
865,02/06/20 1:00:00 AM,-3.533333333,94.1,2.1189696,97.6,0,0.1,-4.713333333,1,3.2455104
866,02/06/20 2:00:00 AM,-3.127777778,94.9,2.1055584,122.8,0,0.11,-4.147777778,1,5.1677824
867,02/06/20 3:00:00 AM,-2.688888889,92,4.604512,116.1,0,0.03,-4.288888889,1,7.5639168
868,02/06/20 4:00:00 AM,-2.116666667,94.3,4.0367712,109.5,0.4488,0.04,-3.256666667,1,8.60552
869,02/06/20 5:00:00 AM,-1.522222222,96,3.3706816,115.3,0.3366,0.03,-2.322222222,1,5.565648
870,02/06/20 6:00:00 AM,-1.005555556,96.8,2.2396704,113.6,0,0,-1.645555556,1,4.448048
871,02/06/20 7:00:00 AM,-0.672222222,96.6,2.6330656,116.3,0,0,-1.352222222,1,4.045712
872,02/06/20 8:00:00 AM,-0.305555556,96.2,2.9370528,116.6,2.6928,0,-1.065555556,1,4.5240448
873,02/06/20 9:00:00 AM,-0.011111111,95.9,3.4511488,124.4,20.3082,0,-0.831111111,1,5.0873152
874,02/06/20 10:00:00 AM,0.35,95.8,2.7135328,136.7,31.7526,0,-0.49,1,5.8875168
875,02/06/20 11:00:00 AM,0.733333333,95.9,1.56464,133.1,35.4552,0,-0.086666667,1,2.8476448
876,02/06/20 12:00:00 PM,0.933333333,96.4,1.9088608,130.5,43.9824,0,0.213333333,1,2.7671776
877,02/06/20 1:00:00 PM,1.372222222,96.3,1.8015712,147.6,40.2798,0,0.632222222,1,3.9652448
878,02/06/20 2:00:00 PM,1.627777778,96.1,2.1189696,157.3,38.0358,0,0.847777778,1,3.7238432
879,02/06/20 3:00:00 PM,1.872222222,96.4,0.9700768,134.2,34.5576,0.05,1.152222222,1,3.4064448
880,02/06/20 4:00:00 PM,1.983333333,96.6,1.050544,37.09,27.2646,0.03,1.303333333,1,1.966976
881,02/06/20 5:00:00 PM,1.705555556,97.2,1.2204192,184.1,14.2494,0.01,1.145555556,1,3.084576
882,02/06/20 6:00:00 PM,1.583333333,96,5.2482496,124,1.4586,0,0.783333333,1,9.0838528
883,02/06/20 7:00:00 PM,2.038888889,96.1,2.928112,307.1,0,0,1.258888889,0.8,6.9246496
884,02/06/20 8:00:00 PM,1.555555556,97,2.1279104,30.57,0,0,0.955555556,1,5.006848
885,02/06/20 9:00:00 PM,1.038888889,97.6,2.034032,299.1,0,0,0.558888889,1,3.8043104
886,02/06/20 10:00:00 PM,0.338888889,98.1,1.5467584,303.1,0,0,-0.041111111,1,2.525776
887,02/06/20 11:00:00 PM,0.105555556,98.2,1.028192,3.81,0,0.03,-0.254444444,1,2.2888448
888,02/07/20 12:00:00 AM,-0.04,98,1.8239232,289.2,0,0.02,0,1,3.7238432
889,02/07/20 1:00:00 AM,-0.233333333,97.8,1.877568,292.5,0,0.02,-0.673333333,1,5.0873152
890,02/07/20 2:00:00 AM,-0.788888889,98,2.5123648,309.5,0,0.01,-1.188888889,1,5.2437792
891,02/07/20 3:00:00 AM,-1.3,97.7,2.6554176,313.2,0.1122,0,-1.76,1,4.1261792
892,02/07/20 4:00:00 AM,-1.688888889,97.5,2.816352,312.5,0.7854,0.02,-2.188888889,1,4.5240448
893,02/07/20 5:00:00 AM,-1.811111111,97.5,2.637536,313.8,2.3562,0.07,-2.311111111,1,5.4851808
894,02/07/20 6:00:00 AM,-1.838888889,97.4,3.1650432,310.9,2.3562,0.1,-2.358888889,1,5.2437792
895,02/07/20 7:00:00 AM,-2.183333333,96.9,3.0130496,312,0.8976,0.08,-2.803333333,1,5.4047136
896,02/07/20 8:00:00 AM,-3.127777778,98.9,3.0666944,311.4,1.5708,0.11,-3.347777778,1,5.1677824
897,02/07/20 9:00:00 AM,-3.705555556,99.1,2.7403552,319.7,9.0882,0.11,-3.885555556,1,5.0873152
898,02/07/20 10:00:00 AM,-4.283333333,98.8,4.0054784,312.4,17.7276,0.1,-4.523333333,1,7.9662528
899,02/07/20 11:00:00 AM,-4.544444444,98.6,3.6925504,320.6,39.27,0.14,-4.824444444,1,7.085584
900,02/07/20 12:00:00 PM,-4.433333333,98.5,4.9666144,313.7,70.9104,0.07,-4.733333333,1,9.8035872
901,02/07/20 1:00:00 PM,-4.538888889,98.5,5.185664,315.6,104.1216,0.02,-4.838888889,1,9.3252544
902,02/07/20 2:00:00 PM,-4.644444444,98.4,5.1364896,305.6,118.1466,0.01,-4.964444444,1,10.125456
903,02/07/20 3:00:00 PM,-4.605555556,98.4,5.3242464,305.9,151.8066,0,-4.925555556,1,9.2447872
904,02/07/20 4:00:00 PM,-4.605555556,98.4,4.895088,293.2,53.1828,0,-4.925555556,1,9.16432
905,02/07/20 5:00:00 PM,-4.616666667,98.4,4.313936,288.6,22.8888,0,-4.936666667,1,8.60552
906,02/07/20 6:00:00 PM,-4.522222222,98.4,4.7296832,286.3,3.5904,0,-4.842222222,1,8.203184
907,02/07/20 7:00:00 PM,-4.522222222,98.4,4.9353216,292,0,0,-4.842222222,1,9.6426528
908,02/07/20 8:00:00 PM,-4.922222222,98.1,5.3063648,299,0,0,-5.302222222,1,10.4428544
909,02/07/20 9:00:00 PM,-5.288888889,97.8,4.8101504,301.2,0,0,-5.728888889,1,8.4445856
910,02/07/20 10:00:00 PM,-5.661111111,97.6,4.6536864,302.5,0,0,-6.141111111,1,9.5621856
911,02/07/20 11:00:00 PM,-6.1,97.2,4.4167552,305.9,0,0,-6.66,1,9.0838528
912,02/08/20 12:00:00 AM,-6.622222222,97.1,4.7877984,304.3,0,0,-7.202222222,1,9.2447872
913,02/08/20 1:00:00 AM,-6.594444444,97.1,3.732784,307,0,0,-7.174444444,1,6.683248
914,02/08/20 2:00:00 AM,-6.594444444,97.1,2.6241248,306.4,0,0,-7.174444444,1,4.7654464
915,02/08/20 3:00:00 AM,-6.638888889,97,2.0921472,291.1,0,0,-7.238888889,1,4.2066464
916,02/08/20 4:00:00 AM,-6.9,96.7,2.7537664,269,0,0,-7.56,1,4.604512
917,02/08/20 5:00:00 AM,-7.677777778,96,2.1815552,240.3,0,0,-8.477777778,1,3.7238432
918,02/08/20 6:00:00 AM,-8.288888889,96,2.3380192,246.2,0,0,-9.088888889,1,4.1261792
919,02/08/20 7:00:00 AM,-8.488888889,95.7,1.2785344,217,0,0,-9.348888889,1,2.4453088
920,02/08/20 8:00:00 AM,-8.922222222,95.6,1.0907776,164.6,12.2298,0,-9.802222222,0.8,2.2083776
921,02/08/20 9:00:00 AM,-8.6,96.4,0.8761984,137.6,66.759,0,-9.32,0.8,1.3277088
922,02/08/20 10:00:00 AM,-7.144444444,97.3,1.3992352,256.4,139.3524,0.01,-7.684444444,1,3.2455104
923,02/08/20 11:00:00 AM,-5.933333333,97.9,1.8149824,299.2,193.7694,0,-6.353333333,0.8,2.8476448
924,02/08/20 12:00:00 PM,-5.561111111,97.6,2.6956512,304,184.3446,0,-6.041111111,0.8,5.2437792
925,02/08/20 1:00:00 PM,-5.833333333,97.6,3.0935168,307.4,247.8498,0,-6.313333333,0.8,5.0873152
926,02/08/20 2:00:00 PM,-5.627777778,97.7,2.4497792,299.1,257.3868,0,-6.087777778,0.8,4.7654464
927,02/08/20 3:00:00 PM,-6.033333333,97.4,2.5749504,289,180.8664,0,-6.553333333,0.8,3.8043104
928,02/08/20 4:00:00 PM,-6.216666667,97.2,2.548128,289.4,123.6444,0,-6.776666667,0.8,3.9652448
929,02/08/20 5:00:00 PM,-6.533333333,96.9,2.4229568,284.5,63.0564,0,-7.153333333,0.8,3.486912
930,02/08/20 6:00:00 PM,-7.233333333,96.4,1.586992,282.1,6.0588,0,-7.953333333,0.8,3.2455104
931,02/08/20 7:00:00 PM,-8.061111111,95.9,1.184656,276.7,0,0,-8.881111111,0.8,1.7255744
932,02/08/20 8:00:00 PM,-8.422222222,95.9,1.0103104,310.5,0,0,-9.242222222,1,1.966976
933,02/08/20 9:00:00 PM,-8.811111111,95.4,0.9298432,4.78,0,0,-9.731111111,1,1.966976
934,02/08/20 10:00:00 PM,-10.15,93.9,1.162304,95.7,0,0,-11.37,1,2.6062432
935,02/08/20 11:00:00 PM,-11.4,94.1,1.0997184,79.76,0,0,-12.58,0.8,1.4886432
936,02/09/20 12:00:00 AM,-11.02222222,94.5,1.7076928,48.27,0,0,-12.12222222,1,3.084576
937,02/09/20 1:00:00 AM,-10.6,94.5,1.9356832,48.5,0,0,-11.7,1,3.0041088
938,02/09/20 2:00:00 AM,-10.5,94.6,1.8283936,41.4,0,0,-11.58,1,2.928112
939,02/09/20 3:00:00 AM,-10.48888889,94.4,1.9580352,43.59,0,0,-11.60888889,1,3.1650432
940,02/09/20 4:00:00 AM,-10.53888889,94.6,1.9535648,50.86,0,0,-11.61888889,1,2.928112
941,02/09/20 5:00:00 AM,-10.06111111,95.6,1.5020544,110,0.2244,0,-10.94111111,1,2.928112
942,02/09/20 6:00:00 AM,-9.172222222,95.9,1.78816,94.8,0.1122,0,-9.992222222,1,3.2455104
943,02/09/20 7:00:00 AM,-7.25,97.1,2.8297632,133.9,0,0,-7.83,1,4.3675808
944,02/09/20 8:00:00 AM,-6.211111111,97.4,2.7582368,138.5,7.7418,0,-6.731111111,1,3.9652448
945,02/09/20 9:00:00 AM,-5.544444444,97.9,2.9236416,138.8,51.7242,0,-5.964444444,1,4.1261792
946,02/09/20 10:00:00 AM,-4.572222222,98.6,2.7358848,144,116.5758,0,-4.852222222,1,3.9652448
947,02/09/20 11:00:00 AM,-3.055555556,99.6,2.8699968,139.4,290.7102,0,-3.135555556,1,4.5240448
948,02/09/20 12:00:00 PM,-1.305555556,100,2.0742656,154.1,320.5554,0,-1.305555556,0.8,3.6478464
949,02/09/20 1:00:00 PM,-0.527777778,100,3.2812736,174.5,386.8656,0,-0.527777778,0,5.1677824
950,02/09/20 2:00:00 PM,-0.34,100,3.3885632,177.9,408.408,0,0,0.5,5.4851808
951,02/09/20 3:00:00 PM,-0.261111111,100,2.7358848,192.9,292.1688,0,-0.261111111,0.5,6.3658496
952,02/09/20 4:00:00 PM,-0.238888889,100,3.3796224,158.7,123.0834,0,-0.238888889,0.5,5.1677824
953,02/09/20 5:00:00 PM,-0.294444444,100,3.0756352,153.6,37.587,0,-0.294444444,0.8,4.6849792
954,02/09/20 6:00:00 PM,-0.466666667,100,3.3170368,163.2,2.1318,0,-0.466666667,0.8,5.2437792
955,02/09/20 7:00:00 PM,-0.816666667,99.6,4.2111168,149,0,0,-0.896666667,1,6.9246496
956,02/09/20 8:00:00 PM,-1,97.4,5.185664,151,0,0,-1.52,1,7.7248512
957,02/09/20 9:00:00 PM,-0.988888889,96.3,5.856224,152.5,0,0,-1.728888889,99999,10.6037888
958,02/09/20 10:00:00 PM,-1.133333333,99.1,6.4865504,154.2,0,0,-1.313333333,1,10.125456
959,02/09/20 11:00:00 PM,-1.155555556,99.5,7.0721728,150.4,0,0,-1.255555556,1,10.7647232
960,02/10/20 12:00:00 AM,-0.994444444,99.4,6.3345568,152.3,0,0,-1.114444444,1,9.6426528
961,02/10/20 1:00:00 AM,-0.705555556,98.2,6.0529216,151.6,0,0,-1.065555556,1,9.72312
962,02/10/20 2:00:00 AM,-0.488888889,97.4,5.4360064,146.2,0.2244,0,-1.008888889,1,8.4445856
963,02/10/20 3:00:00 AM,-0.244444444,97.5,4.6313344,147.3,0.561,0,-0.744444444,1,7.4029824
964,02/10/20 4:00:00 AM,0.116666667,97.8,5.5075328,148.4,0.2244,0,-0.323333333,1,7.5639168
965,02/10/20 5:00:00 AM,0.666666667,94.9,4.8906176,151.9,0.1122,0,-0.353333333,1,8.04672
966,02/10/20 6:00:00 AM,0.894444444,98.1,4.4838112,152.2,0,0,0.514444444,1,7.085584
967,02/10/20 7:00:00 AM,0.977777778,99.4,3.9518336,147.1,0,0.01,0.857777778,1,6.526784
968,02/10/20 8:00:00 AM,1.077777778,100,3.196336,137.2,2.0196,0,1.077777778,1,4.7654464
969,02/10/20 9:00:00 AM,1.377777778,100,3.2276288,146.4,14.1372,0,1.377777778,1,4.6849792
970,02/10/20 10:00:00 AM,1.633333333,100,3.2008064,143.9,37.026,0,1.633333333,1,4.5240448
971,02/10/20 11:00:00 AM,2.055555556,100,3.3483296,139.5,59.8026,0,2.055555556,1,4.7654464
972,02/10/20 12:00:00 PM,2.605555556,100,2.5660096,140,78.8766,0,2.605555556,1,3.8847776
973,02/10/20 1:00:00 PM,3.055555556,100,1.8730976,145,67.881,0,3.055555556,1,3.084576
974,02/10/20 2:00:00 PM,3.477777778,100,1.1176,153.2,47.7972,0,3.477777778,1,1.8060416
975,02/10/20 3:00:00 PM,3.2,97.3,2.4229568,294.7,28.2744,0,2.66,1,6.526784
976,02/10/20 4:00:00 PM,2.661111111,92.2,3.1605728,333.4,28.2744,0,1.101111111,1,5.3242464
977,02/10/20 5:00:00 PM,2.283333333,93,2.9996384,333.2,20.8692,0,0.883333333,1,4.8459136
978,02/10/20 6:00:00 PM,1.988888889,92.7,2.3156672,337.8,2.4684,0,0.528888889,1,4.1261792
979,02/10/20 7:00:00 PM,1.883333333,93.9,0.8761984,165.5,0,0,0.663333333,1,1.8060416
980,02/10/20 8:00:00 PM,1.538888889,93.8,0.6079744,165.6,0,0,0.298888889,1,1.408176
981,02/10/20 9:00:00 PM,1.105555556,95.1,0.9790176,138.4,0,0,0.125555556,1,1.6451072
982,02/10/20 10:00:00 PM,0.944444444,96.2,1.2427712,153,0,0,0.184444444,1,2.1279104
983,02/10/20 11:00:00 PM,0.911111111,96.4,1.4171168,130.6,0,0,0.191111111,1,2.3648416
984,02/11/20 12:00:00 AM,0.966666667,94.9,2.3871936,120.1,0.2244,0,-0.053333333,1,3.4064448
985,02/11/20 1:00:00 AM,1.205555556,95,1.5691104,117.5,0,0,0.205555556,1,3.084576
986,02/11/20 2:00:00 AM,1.122222222,94.8,0.9119616,39.84,0,0,0.082222222,1,1.8865088
987,02/11/20 3:00:00 AM,1.027777778,94.8,0.469392,59.71,0.1122,0,-0.012222222,1,1.3277088
988,02/11/20 4:00:00 AM,0.866666667,96,1.296416,261.9,0.2244,0,0.066666667,1,1.966976
989,02/11/20 5:00:00 AM,0.944444444,95.7,0.9790176,332,0.1122,0,0.084444444,1,2.4453088
990,02/11/20 6:00:00 AM,1.127777778,95.1,0.6750304,299.6,0.1122,0,0.147777778,1,1.408176
991,02/11/20 7:00:00 AM,1.033333333,96.2,0.9566656,260.1,0,0,0.273333333,1,1.8865088
992,02/11/20 8:00:00 AM,1.027777778,97.4,0.6660896,301.8,8.415,0,0.507777778,1,1.56464
993,02/11/20 9:00:00 AM,0.994444444,98.6,1.430528,291.5,29.3964,0,0.714444444,1,2.6867104
994,02/11/20 10:00:00 AM,0.905555556,99.1,2.1502624,322.1,55.9878,0,0.725555556,1,4.045712
995,02/11/20 11:00:00 AM,0.533333333,99.2,2.6107136,314.2,67.881,0,0.373333333,1,4.9263808
996,02/11/20 12:00:00 PM,0.105555556,99.4,2.7805888,293.3,84.2622,0,-0.014444444,1,4.7654464
997,02/11/20 1:00:00 PM,0.038888889,99.2,2.1323808,293.4,90.2088,0,-0.121111111,1,3.5673792
998,02/11/20 2:00:00 PM,0.666666667,95.8,1.877568,334.5,135.8742,0,-0.173333333,1,3.2455104
999,02/11/20 3:00:00 PM,0.966666667,92.9,2.3335488,313.8,90.5454,0,-0.453333333,1,4.604512
1000,02/11/20 4:00:00 PM,0.655555556,92.7,2.5749504,324.6,47.685,0,-0.804444444,1,4.2066464
1001,02/11/20 5:00:00 PM,0.772222222,91.6,1.6272256,312.4,26.5914,0,-0.907777778,1,3.0041088
1002,02/11/20 6:00:00 PM,0.944444444,91,0.8314944,284.9,3.8148,0,-0.855555556,1,1.966976
1003,02/11/20 7:00:00 PM,0.522222222,94.3,0.871728,163.1,0,0,-0.617777778,1,2.0474432
1004,02/11/20 8:00:00 PM,0.038888889,85.7,1.3768832,278.9,0,0,-2.821111111,1,3.8043104
